timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
240351057,240351057,255,0,0,0,982,1492,1491,1497,2006,1494,1494,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
240851106,240851106,255,0,0,0,982,1492,1491,1497,2006,1494,1494,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
241355677,241355677,255,0,0,0,982,1492,1491,1497,2006,1494,1494,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
241859051,241859051,255,0,0,0,1067,1492,1491,1498,2006,1494,1494,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
242355079,242355079,255,0,0,0,1222,1492,1491,1497,2006,1494,1494,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
242859054,242859054,255,0,0,0,1222,1492,1491,1497,2006,1494,1494,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
243355051,243355051,255,0,0,0,1222,1492,1491,1497,2006,1494,1494,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
243859051,243859051,255,0,0,0,1167,1492,1491,1497,2006,1494,1494,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
244355051,244355051,255,0,0,0,1115,1492,1491,1497,2006,1494,1494,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
244859051,244859051,255,0,0,0,1342,1492,1491,1497,2006,1494,1494,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
245351299,245351299,255,0,0,0,982,1492,1491,1497,2006,1494,1494,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
245855051,245855051,255,0,0,0,982,1492,1491,1497,2006,1494,1494,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
246359051,246359051,255,0,0,0,1361,1492,1491,1495,2006,1494,1494,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
246855978,246855978,255,0,0,0,982,1492,1491,1495,2006,1494,1494,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
247359394,247359394,255,0,0,0,1491,1492,1491,1494,2006,1494,1494,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
247855051,247855051,255,0,0,0,1596,1492,1491,1495,2006,1494,1494,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
248359051,248359051,255,0,0,0,982,1492,1491,1495,2006,1494,1494,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
248855196,248855196,255,0,0,0,982,1492,1491,1495,2006,1494,1494,982,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
249359051,249359051,255,0,0,0,982,1492,1491,1495,2006,1494,1494,982,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
249851051,249851051,255,0,0,0,982,1492,1491,1495,2006,1494,1494,982,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
250355072,250355072,255,0,0,0,982,1492,1491,1495,2006,1494,1494,982,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
250859051,250859051,255,0,0,0,982,1492,1491,1495,982,1494,1494,982,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
251355055,251355055,255,0,0,0,982,1492,1491,1495,982,1494,1494,982,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
251859056,251859056,255,0,0,0,982,1492,1491,1495,982,1494,1494,982,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
