timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
23810086,23810086,39,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
23830114,23830114,39,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
24311482,24311482,38,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
24792220,24792220,38,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
25315479,25315479,37,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
25819206,25819206,37,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
26300344,26300344,37,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
26806878,26806878,38,0,0,0,982,1495,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
27312563,27312563,37,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
27813777,27813777,37,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
28302147,28302147,37,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
28811603,28811603,37,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
29312438,29312438,37,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
29818380,29818380,38,0,0,0,982,1495,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
30306801,30306801,38,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
30810702,30810702,38,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
31311744,31311744,38,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
31818280,31818280,38,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
32301331,32301331,38,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
32807538,32807538,38,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
33312132,33312132,37,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
33797562,33797562,38,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
34303994,34303994,38,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
34805295,34805295,38,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
