timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
29515054,29515054,255,0,0,0,982,1492,1491,1498,2006,1494,1494,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
30035057,30035057,255,0,0,0,982,1492,1491,1498,2006,1494,1494,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
30539051,30539051,255,0,0,0,982,1492,1491,1498,2006,1494,1494,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
31035167,31035167,255,0,0,0,982,1492,1491,1498,2006,1494,1494,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
31539051,31539051,255,0,0,0,982,1492,1491,1498,2006,1494,1494,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
32031051,32031051,255,0,0,0,982,1492,1491,1498,2006,1494,1494,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
32536191,32536191,255,0,0,0,982,1492,1491,1498,2006,1494,1494,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
33039051,33039051,255,0,0,0,1117,1492,1491,1498,2006,1494,1494,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
33535623,33535623,255,0,0,0,1267,1492,1491,1497,2006,1494,1494,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
34039051,34039051,255,0,0,0,1367,1492,1491,1497,2006,1494,1494,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
34535095,34535095,255,0,0,0,1367,1492,1491,1497,2006,1494,1494,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
35039051,35039051,255,0,0,0,1558,1492,1491,1497,2006,1494,1494,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
35535051,35535051,255,0,0,0,1777,1492,1491,1497,2006,1494,1494,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
36039051,36039051,255,0,0,0,1875,1492,1491,1497,2006,1494,1494,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
36531461,36531461,255,0,0,0,1977,1492,1491,1497,2006,1494,1494,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
37035051,37035051,255,0,0,0,2006,1492,1491,1497,2006,1494,1494,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
37539051,37539051,255,0,0,0,2006,1492,1491,1498,2006,1494,1494,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
38035494,38035494,255,0,0,0,1939,1492,1491,1495,2006,1494,1494,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
38539348,38539348,255,0,0,0,982,1492,1491,1494,2006,1494,1494,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
39035051,39035051,255,0,0,0,982,1492,1491,1495,2006,1494,1494,1494,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
39539068,39539068,255,0,0,0,982,1492,1491,1495,2006,1494,1494,1494,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
40035150,40035150,255,0,0,0,982,1492,1491,1495,2006,1494,1494,1494,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
40539051,40539051,255,0,0,0,982,1492,1491,1495,982,1494,1494,1494,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
41031051,41031051,255,0,0,0,982,1492,1491,1495,982,1494,1494,1494,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
41535051,41535051,255,0,0,0,982,1492,1491,1495,982,1494,1494,1494,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
42039076,42039076,255,0,0,0,982,1492,1491,1495,982,1494,1494,1494,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
42536203,42536203,255,0,0,0,982,1492,1491,1495,982,1494,1494,1494,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
43039051,43039051,255,0,0,0,982,1492,1491,1495,982,1494,1494,1494,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
43535730,43535730,255,0,0,0,982,1492,1491,1494,982,1494,1494,1494,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
44039809,44039809,255,0,0,0,982,1492,1491,1495,982,1494,1494,1494,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
44535054,44535054,255,0,0,0,982,1492,1491,1495,982,1494,1494,1494,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
