timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
1233711462,1233711462,255,0,0,0,982,1494,1491,1495,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1234219091,1234219091,255,0,0,0,982,1494,1491,1495,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1234711394,1234711394,255,0,0,0,982,1494,1491,1495,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1235215763,1235215763,255,0,0,0,982,1494,1491,1495,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1235711090,1235711090,255,0,0,0,982,1494,1491,1495,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1236215091,1236215091,255,0,0,0,982,1494,1491,1495,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1236719088,1236719088,255,0,0,0,982,1494,1491,1495,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1237223088,1237223088,255,0,0,0,982,1494,1491,1495,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1237719091,1237719091,255,0,0,0,982,1494,1491,1495,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1238212492,1238212492,255,0,0,0,982,1494,1491,1495,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1238719156,1238719156,255,0,0,0,982,1494,1491,1495,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1239216115,1239216115,255,0,0,0,982,1494,1491,1495,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1239719472,1239719472,255,0,0,0,982,1494,1491,1495,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1240223088,1240223088,255,0,0,0,982,1494,1491,1495,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1240724036,1240724036,255,0,0,0,1148,1494,1491,1497,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1241219088,1241219088,255,0,0,0,1366,1494,1491,1495,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1241715091,1241715091,255,0,0,0,1530,1494,1491,1495,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1242219088,1242219088,255,0,0,0,1653,1494,1491,1495,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1242715088,1242715088,255,0,0,0,1667,1494,1492,1494,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1243219088,1243219088,255,0,0,0,1805,1494,1491,1494,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1243723088,1243723088,255,0,0,0,1809,1494,1491,1495,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1244219264,1244219264,255,0,0,0,1824,1494,1491,1495,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1244723088,1244723088,255,0,0,0,1825,1494,1491,1495,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1245215092,1245215092,255,0,0,0,1825,1494,1630,1494,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1245719091,1245719091,255,0,0,0,1825,1494,1688,1494,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1246215088,1246215088,255,0,0,0,1825,1493,1738,1495,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1246719088,1246719088,255,0,0,0,1825,1492,1591,1494,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1247223088,1247223088,255,0,0,0,1697,1492,1491,1494,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1247719088,1247719088,255,0,0,0,1697,1462,1600,1494,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1248223181,1248223181,255,0,0,0,1628,1493,1491,1494,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1248719091,1248719091,255,0,0,0,1626,1159,1512,1495,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
1249211088,1249211088,255,0,0,0,1626,1172,1516,1495,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
