timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
75349577,75349577,39,0,0,0,982,1495,1501,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
75364921,75364921,39,0,0,0,982,1495,1501,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
75850663,75850663,38,0,0,0,982,1495,1501,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
76363859,76363859,38,0,0,0,982,1496,1501,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
76845127,76845127,38,0,0,0,1019,1497,1501,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
77349670,77349670,38,0,0,0,1125,1496,1501,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
77855233,77855233,38,0,0,0,1125,1495,1501,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
78358724,78358724,38,0,0,0,1125,1495,1501,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
78844923,78844923,38,0,0,0,1125,1496,1501,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
79350929,79350929,38,0,0,0,1125,1495,1501,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
79855523,79855523,38,0,0,0,1165,1495,1501,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
80346936,80346936,38,0,0,0,1193,1495,1501,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
80849304,80849304,38,0,0,0,1195,1495,1501,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
81353242,81353242,38,0,0,0,1197,1495,1501,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
81856684,81856684,38,0,0,0,1198,1494,1501,1497,2006,2006,2006,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
82361220,82361220,38,0,0,0,1210,1495,1501,1497,2006,2006,2006,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
82846592,82846592,38,0,0,0,982,1336,1497,1495,2006,2006,2006,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
83350010,83350010,38,0,0,0,982,982,1497,1498,2006,2006,2006,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
83854334,83854334,39,0,0,0,982,1493,1497,1498,2006,2006,2006,1494,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
84360039,84360039,40,0,0,0,982,1494,1497,1498,2006,2006,2006,1494,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
84861183,84861183,40,0,0,0,982,1494,1497,1498,2006,2006,2006,1494,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
85364623,85364623,40,0,0,0,982,1494,1497,1498,2006,2006,2006,1494,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
85849023,85849023,40,0,0,0,982,1494,1497,1498,2006,2006,2006,1494,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
86356973,86356973,40,0,0,0,982,1494,1497,1498,2006,2006,2006,1494,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
86861419,86861419,40,0,0,0,982,1494,1497,1498,2006,2006,2006,1494,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
87346829,87346829,40,0,0,0,982,1494,1497,1498,2006,2006,2006,1494,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
87837993,87837993,40,0,0,0,982,1494,1497,1498,2006,2006,2006,1494,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
88346415,88346415,40,0,0,0,982,1494,1497,1498,2006,2006,2006,1494,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
88860374,88860374,40,0,0,0,982,1494,1497,1498,2006,2006,2006,1494,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
89363685,89363685,40,0,0,0,982,1494,1497,1498,2006,2006,2006,1494,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
