timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
84443362,84443362,38,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
84456467,84456467,38,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
84945130,84945130,38,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
85458202,85458202,38,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
85953001,85953001,37,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
86454159,86454159,37,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
86939797,86939797,37,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
87451061,87451061,38,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
87954408,87954408,38,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
88438740,88438740,38,0,0,0,982,1495,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
88946687,88946687,38,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
89455613,89455613,37,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
89942315,89942315,37,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
90443273,90443273,37,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
90949008,90949008,37,0,0,0,982,1495,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
91442477,91442477,38,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
91951490,91951490,38,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
92454913,92454913,38,0,0,0,982,1496,1508,1494,982,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
92939386,92939386,38,0,0,0,982,1495,1508,1494,982,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
