timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
63435274,63435274,39,0,0,0,982,1498,1508,1492,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
63455412,63455412,39,0,0,0,982,1498,1508,1492,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
63938860,63938860,38,0,0,0,982,1498,1508,1492,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
64447149,64447149,38,0,0,0,982,1498,1508,1492,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
64941334,64941334,38,0,0,0,982,1498,1508,1492,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
65454031,65454031,38,0,0,0,982,1498,1508,1492,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
65933818,65933818,38,0,0,0,982,1498,1511,1492,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
66442709,66442709,38,0,0,0,982,1498,1511,1492,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
66946271,66946271,38,0,0,0,982,1498,1511,1492,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
67435281,67435281,38,0,0,0,982,1498,1511,1492,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
67941827,67941827,38,0,0,0,982,1498,1511,1492,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
68447658,68447658,38,0,0,0,982,1498,1511,1492,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
68938876,68938876,38,0,0,0,982,1498,1511,1492,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
69442406,69442406,38,0,0,0,982,1498,1511,1492,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
69943706,69943706,38,0,0,0,982,1498,1511,1492,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
70452605,70452605,38,0,0,0,982,1498,1511,1492,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
70941099,70941099,38,0,0,0,982,1498,1511,1492,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
71445143,71445143,38,0,0,0,982,1498,1511,1492,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
71948573,71948573,38,0,0,0,982,1498,1511,1492,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
72449892,72449892,38,0,0,0,982,1498,1511,1492,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
72951100,72951100,38,0,0,0,982,1498,1511,1492,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
73435480,73435480,38,0,0,0,982,1498,1511,1492,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
73943536,73943536,38,0,0,0,982,1498,1511,1492,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
74448158,74448158,39,0,0,0,982,1498,1511,1492,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
