timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
16649494,16649494,255,0,0,0,1074,1492,1491,1497,2006,1494,1494,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
17161055,17161055,255,0,0,0,1065,1492,1491,1498,2006,1494,1494,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
17665050,17665050,255,0,0,0,1065,1492,1491,1497,2006,1494,1494,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
18169058,18169058,255,0,0,0,1200,1492,1491,1498,2006,1494,1494,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
18665131,18665131,255,0,0,0,1410,1492,1491,1497,2006,1494,1494,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
19169114,19169114,255,0,0,0,982,1492,1491,1498,2006,1494,1494,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
19665050,19665050,255,0,0,0,982,1492,1491,1498,2006,1494,1494,982,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
20169109,20169109,255,0,0,0,982,1492,1491,1498,2006,1494,1494,982,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
20665050,20665050,255,0,0,0,982,1492,1491,1498,2006,1494,1494,982,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
21169089,21169089,255,0,0,0,982,1492,1491,1498,2006,1494,1494,982,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
21661095,21661095,255,0,0,0,982,1492,1491,1498,2006,1494,1494,982,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
22165104,22165104,255,0,0,0,982,1492,1491,1498,2006,1494,1494,982,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
22669343,22669343,255,0,0,0,982,1492,1491,1498,2006,1494,1494,982,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,9
