timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
78764445,78764445,38,0,0,0,982,1496,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
78784524,78784524,38,0,0,0,982,1497,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
79268266,79268266,38,0,0,0,982,1497,1508,1497,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
79776741,79776741,38,0,0,0,982,1497,1508,1497,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
80262882,80262882,38,0,0,0,982,1497,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
80775443,80775443,38,0,0,0,982,1497,1508,1497,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
81270133,81270133,38,0,0,0,982,1497,1508,1497,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
81759461,81759461,38,0,0,0,982,1497,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
82265292,82265292,38,0,0,0,982,1497,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
82773678,82773678,37,0,0,0,982,1496,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
83259735,83259735,38,0,0,0,982,1497,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
83760851,83760851,38,0,0,0,982,1497,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
84267015,84267015,38,0,0,0,982,1497,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
84770827,84770827,38,0,0,0,982,1497,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
85277572,85277572,38,0,0,0,982,1497,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
85760513,85760513,38,0,0,0,1059,1494,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
86271709,86271709,38,0,0,0,1135,1496,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
86762738,86762738,38,0,0,0,1190,1496,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
87266648,87266648,38,0,0,0,1212,1496,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
87773408,87773408,38,0,0,0,1245,1497,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
88261223,88261223,38,0,0,0,1265,1497,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
88767488,88767488,38,0,0,0,1287,1497,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
89276627,89276627,38,0,0,0,982,1498,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
89759623,89759623,38,0,0,0,982,1495,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
90265854,90265854,38,0,0,0,982,1495,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
90766978,90766978,38,0,0,0,982,1495,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
91271134,91271134,38,0,0,0,982,1495,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
91779302,91779302,38,0,0,0,982,1495,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
92263375,92263375,38,0,0,0,982,1495,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
92766634,92766634,38,0,0,0,982,1495,1508,1498,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
93272662,93272662,40,0,0,0,982,1495,1508,1498,2006,982,982,982,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
