timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
42257209,42257209,38,0,0,0,982,1492,1494,1484,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
42277574,42277574,38,0,0,0,982,1492,1497,1479,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
42748424,42748424,38,0,0,0,982,1492,1494,1484,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
43241193,43241193,38,0,0,0,982,1490,1497,1484,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
43747294,43747294,38,0,0,0,982,1490,1497,1479,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
44258223,44258223,38,0,0,0,982,1490,1494,1479,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
44749188,44749188,38,0,0,0,982,1492,1494,1479,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
45258019,45258019,38,0,0,0,982,1492,1494,1484,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
45764772,45764772,38,0,0,0,982,1492,1497,1484,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
46255770,46255770,37,0,0,0,982,1492,1494,1479,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
46761186,46761186,38,0,0,0,1085,1492,1497,1479,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
47257483,47257483,38,0,0,0,1090,1492,1494,1479,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
