timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
143568229,143568229,39,0,0,0,982,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
143588494,143588494,39,0,0,0,982,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
144072118,144072118,38,0,0,0,982,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
144563282,144563282,38,0,0,0,982,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
145059887,145059887,38,0,0,0,982,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
145561133,145561133,38,0,0,0,982,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
146066671,146066671,38,0,0,0,982,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
146567932,146567932,38,0,0,0,982,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
147071314,147071314,38,0,0,0,982,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
147555726,147555726,38,0,0,0,1072,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
148058713,148058713,38,0,0,0,1071,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
148559854,148559854,38,0,0,0,1071,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
149070993,149070993,38,0,0,0,1071,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
149574893,149574893,38,0,0,0,1071,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
150061577,150061577,38,0,0,0,1071,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
150562541,150562541,38,0,0,0,1071,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
151068330,151068330,38,0,0,0,1071,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
151569549,151569549,38,0,0,0,1071,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
152072914,152072914,38,0,0,0,1071,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
152557273,152557273,38,0,0,0,1193,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
153058531,153058531,38,0,0,0,1260,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
153559465,153559465,38,0,0,0,1319,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
154065256,154065256,38,0,0,0,1323,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
154572077,154572077,38,0,0,0,1294,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
155057756,155057756,38,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
155561043,155561043,38,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
156065564,156065564,38,0,0,0,1010,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
156568403,156568403,38,0,0,0,1193,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
157072326,157072326,38,0,0,0,1265,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
157560704,157560704,38,0,0,0,1335,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
158066907,158066907,38,0,0,0,982,1427,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
158555771,158555771,38,0,0,0,982,1495,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
159062447,159062447,38,0,0,0,982,1495,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
159573820,159573820,38,0,0,0,982,1496,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
160074836,160074836,38,0,0,0,1050,1494,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
160560475,160560475,38,0,0,0,1100,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
161063925,161063925,38,0,0,0,1140,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
161570072,161570072,38,0,0,0,1141,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
162056213,162056213,38,0,0,0,1141,1497,1504,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
162557408,162557408,38,0,0,0,1141,1497,1508,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
163063591,163063591,38,0,0,0,1165,1498,1508,1495,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
163567354,163567354,38,0,0,0,1190,1497,1511,1495,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
164054574,164054574,39,0,0,0,1198,1498,1518,1622,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
164561948,164561948,38,0,0,0,1285,1496,1522,1622,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
165066304,165066304,38,0,0,0,1317,1497,1518,1572,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
165572080,165572080,38,0,0,0,1317,1497,1314,1494,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
166055547,166055547,38,0,0,0,982,1487,1518,1489,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
166564536,166564536,38,0,0,0,982,1495,1518,1489,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
167075616,167075616,38,0,0,0,982,1496,1518,1489,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
167562237,167562237,38,0,0,0,982,1496,1518,1489,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
168067914,168067914,38,0,0,0,982,1495,1518,1489,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
168571271,168571271,38,0,0,0,982,1496,1518,1489,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
169060239,169060239,38,0,0,0,982,1495,1515,1489,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
169563623,169563623,38,0,0,0,982,1495,1518,1489,2006,982,982,982,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
170074872,170074872,40,0,0,0,982,1495,1515,1489,2006,982,982,982,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
170560970,170560970,40,0,0,0,982,1495,1518,1489,2006,982,982,982,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
171064873,171064873,40,0,0,0,982,1495,1518,1489,2006,982,982,982,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
171571628,171571628,40,0,0,0,982,1495,1518,1489,2006,982,982,982,2006,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
