timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
278142475,278142475,39,0,0,0,982,1493,1508,1496,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
278466507,278466507,38,0,0,0,982,1492,1512,1496,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
278951940,278951940,38,0,0,0,982,1493,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
279455455,279455455,38,0,0,0,982,1493,1512,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
279961575,279961575,38,0,0,0,982,1492,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
280466677,280466677,37,0,0,0,982,1492,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
280947134,280947134,38,0,0,0,982,1492,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
281452860,281452860,38,0,0,0,991,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
281956339,281956339,38,0,0,0,1017,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
282465909,282465909,38,0,0,0,1053,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
282956932,282956932,38,0,0,0,1090,1493,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
283464812,283464812,38,0,0,0,1090,1493,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
283950947,283950947,38,0,0,0,1092,1493,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
284459938,284459938,38,0,0,0,1092,1493,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
284963328,284963328,38,0,0,0,1092,1493,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
285447913,285447913,38,0,0,0,1092,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
285950683,285950683,38,0,0,0,1092,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
286455156,286455156,38,0,0,0,1092,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
286958027,286958027,38,0,0,0,1129,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
287462015,287462015,38,0,0,0,1131,1493,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
287968132,287968132,38,0,0,0,1132,1495,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
288469354,288469354,38,0,0,0,1132,1496,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
288950410,288950410,38,0,0,0,1131,1496,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
289457267,289457267,38,0,0,0,1131,1495,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
289965168,289965168,38,0,0,0,1131,1495,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
290449069,290449069,38,0,0,0,1159,1496,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
290952469,290952469,38,0,0,0,1180,1496,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
291458641,291458641,38,0,0,0,1181,1495,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
291964768,291964768,38,0,0,0,1212,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
292466124,292466124,38,0,0,0,1212,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
292949831,292949831,38,0,0,0,1261,1495,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
293461142,293461142,38,0,0,0,1263,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
293964538,293964538,38,0,0,0,1263,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
294453981,294453981,38,0,0,0,1263,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
294956883,294956883,38,0,0,0,1263,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
295466409,295466409,38,0,0,0,1263,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
295949213,295949213,38,0,0,0,1320,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
296453188,296453188,38,0,0,0,1320,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
296960150,296960150,38,0,0,0,1360,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
297465970,297465970,38,0,0,0,1368,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
297951695,297951695,38,0,0,0,1383,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
