timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
557616832,1.4219279,-0.31257993,-0.012696352,0.0,0.0,-0.001
557636808,1.4219573,-0.31269544,-0.012695667,0.0,0.0,-0.001
557656802,1.4219925,-0.31272787,-0.012702658,0.0,0.0,-0.001
557676849,1.422012,-0.312782,-0.012700702,0.0,0.0,-0.001
557696756,1.421935,-0.31280047,-0.012706048,0.0,0.0,-0.001
557716764,1.42192,-0.31276658,-0.012708501,0.0,0.0,-0.001
557736720,1.4219937,-0.31272712,-0.012695462,0.0,0.0,-0.001
557756704,1.4219813,-0.3127548,-0.01271276,0.0,0.0,-0.001
557776697,1.421942,-0.31288698,-0.012682392,0.0,0.0,-0.001
557796673,1.4221117,-0.31268978,-0.012459377,0.0,0.0,-0.001
557821640,1.4224384,-0.3110473,-0.0125686815,0.0,0.0,-0.001
557836609,1.4232634,-0.310664,-0.01303371,0.0,0.0,-0.001
557856645,1.4247093,-0.31037155,-0.012456743,0.0,0.0,-0.001
557876776,1.4266539,-0.30958426,-0.01266988,0.0,0.0,-0.001
557896546,1.4272928,-0.3078506,-0.013233186,0.0,0.0,-0.001
557916529,1.4264956,-0.30962414,-0.013062693,0.0,0.0,-0.001
557936506,1.4255131,-0.3110159,-0.012589296,0.0,0.0,-0.001
557961494,1.4231278,-0.314213,-0.011484126,0.0,0.0,-0.001
557976492,1.4227766,-0.3148225,-0.012318914,0.0,0.0,-0.001
557996479,1.4210708,-0.31411505,-0.01278433,0.0,0.0,-0.001
558016435,1.4196678,-0.31480065,-0.012852128,0.0,0.0,-0.001
558036426,1.4194643,-0.3136897,-0.013031787,0.0,0.0,-0.001
558056403,1.4173717,-0.31393862,-0.013391782,0.0,0.0,-0.001
558076455,1.4165716,-0.31396443,-0.012990146,0.0,0.0,-0.001
558101590,1.4183491,-0.3160723,-0.013100427,0.0,0.0,-0.001
558116327,1.4207987,-0.31817958,-0.01274877,0.0,0.0,-0.001
558136314,1.4249835,-0.31907117,-0.012204085,0.0,0.0,-0.001
558156283,1.4297338,-0.3185598,-0.012005081,0.0,0.0,-0.001
558176270,1.4339639,-0.31601307,-0.012407894,0.0,0.0,-0.001
558196253,1.4368538,-0.3130296,-0.0129671665,0.0,0.0,-0.001
558216224,1.4382095,-0.31110168,-0.013093738,0.0,0.0,-0.001
558241204,1.4364309,-0.3113608,-0.012786516,0.0,0.0,-0.001
558256185,1.4329529,-0.3136438,-0.013133107,0.0,0.0,-0.001
558276193,1.4279203,-0.31692675,-0.013102845,0.0,0.0,-0.001
558301185,1.4197547,-0.31859803,-0.013712805,0.0,0.0,-0.001
558316156,1.4176731,-0.3205304,-0.01322326,0.0,0.0,-0.001
558336128,1.415122,-0.32195416,-0.0132563505,0.0,0.0,-0.001
558356084,1.4140087,-0.3224985,-0.013270632,0.0,0.0,-0.001
558381056,1.4152966,-0.32450688,-0.01329036,0.0,0.0,-0.001
558396015,1.4139993,-0.323169,-0.0130866105,0.0,0.0,-0.001
558416004,1.4139022,-0.32357985,-0.01300486,0.0,0.0,-0.001
558440990,1.4155729,-0.32397884,-0.013307351,0.0,0.0,-0.001
558455950,1.4152169,-0.32254195,-0.012773472,0.0,0.0,-0.001
558475994,1.4168875,-0.32061934,-0.012736246,0.0,0.0,-0.001
