timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
1686546270,-0.015854418,-0.045844913,1.1800482e-05,0.0,0.0,-0.0
1686551295,-0.015840467,-0.045814436,1.466203e-05,0.0,0.0,-0.0
1686566275,-0.015857626,-0.014060904,-1.2431192e-05,0.0,0.0,-0.0
1686586331,-0.01593489,-0.014125935,-4.6685336e-06,0.0,0.0,-0.0
1686606424,-0.01602205,-0.014137441,-9.708817e-06,0.0,0.0,-0.0
1686626485,-0.016144793,-0.0141622275,-5.1749123e-07,0.0,0.0,-0.0
1686646478,-0.016244015,-0.014194427,-1.1268032e-05,0.0,0.0,-0.0
1686666585,-0.016320288,-0.014245367,-2.505242e-05,0.0,0.0,-0.0
1686686630,-0.016268786,-0.046102446,-2.5786164e-07,0.0,0.0,-0.0
1686706631,-0.016122457,-0.014264252,-2.5742123e-05,0.0,0.0,-0.0
1686726688,-0.016219955,-0.046024546,1.0961853e-05,0.0,0.0,-0.0
1686746807,-0.016134553,-0.045901056,3.2417727e-05,0.0,0.0,-0.0
1686766833,-0.016029926,-0.045902126,1.0254216e-05,0.0,0.0,-0.0
1686786901,-0.015974527,-0.013964582,-2.131748e-05,0.0,0.0,-0.0
1686806904,-0.015954856,-0.013984636,-1.2443905e-05,0.0,0.0,-0.0
1686826973,-0.01588727,-0.0140052,2.4556613e-05,0.0,0.0,-0.0
1686847056,-0.015910972,-0.045837447,1.9907387e-05,0.0,0.0,-0.0
1686867138,-0.015979847,-0.014112874,-1.03392285e-05,0.0,0.0,-0.0
1686887125,-0.01604044,-0.014137839,2.9228017e-06,0.0,0.0,-0.0
1686907157,-0.016093593,-0.04600458,2.3019848e-05,0.0,0.0,-0.0
1686927356,-0.016195392,-0.045940403,2.2745353e-05,0.0,0.0,-0.0
1686942369,-0.016182076,-0.014079213,-6.935902e-07,0.0,0.0,-0.0
1686967468,-0.016227782,-0.04588555,1.6318088e-05,0.0,0.0,-0.0
1686987439,-0.016077723,-0.04594258,1.8897214e-05,0.0,0.0,-0.0
1687007592,-0.016012458,-0.013967001,-6.1386636e-06,0.0,0.0,-0.0
1687027632,-0.015935063,-0.013952292,-2.216743e-05,0.0,0.0,-0.0
1687047679,-0.015810542,-0.013809988,-2.2464093e-05,0.0,0.0,-0.0
1687067679,-0.015743842,-0.013643071,-5.600243e-06,0.0,0.0,-0.0
1687082735,-0.01577767,-0.013702524,-6.994389e-06,0.0,0.0,-0.0
1687107861,-0.015856499,-0.013751296,7.640436e-06,0.0,0.0,-0.0
1687127873,-0.015860299,-0.013760974,-2.9507004e-07,0.0,0.0,-0.0
1687147925,-0.015983207,-0.013737706,3.2384658e-06,0.0,0.0,-0.0
1687162984,-0.015935132,-0.013767742,8.052067e-06,0.0,0.0,-0.0
1687187992,-0.015760105,-0.0138474135,-1.1665605e-05,0.0,0.0,-0.0
1687208130,-0.015753523,-0.0138033815,-1.1156994e-05,0.0,0.0,-0.0
1687223126,-0.015745137,-0.013712464,-3.4554869e-06,0.0,0.0,-0.0
1687248153,-0.015660662,-0.013621809,-2.676007e-05,0.0,0.0,-0.0
1687268196,-0.015746139,-0.013528568,-7.994499e-06,0.0,0.0,-0.0
1687288306,-0.015550094,-0.013596221,5.1425027e-06,0.0,0.0,-0.0
1687303370,-0.015473683,-0.0136497365,1.9746474e-05,0.0,0.0,-0.0
1687328396,-0.015389714,-0.04555998,3.4101577e-05,0.0,0.0,-0.0
1687348404,-0.015404721,-0.04557131,2.780613e-05,0.0,0.0,-0.0
1687363515,-0.015383232,-0.045573026,1.3443803e-05,0.0,0.0,-0.0
1687383522,-0.015408448,-0.045557197,3.9344548e-05,0.0,0.0,-0.0
1687408527,-0.015365208,-0.0138216205,6.527893e-06,0.0,0.0,-0.0
1687428564,-0.0153223295,-0.013884931,-1.12393045e-05,0.0,0.0,-0.0
1687443606,-0.015352072,-0.013906106,-1.4935536e-05,0.0,0.0,-0.0
1687468627,-0.015387418,-0.045792617,4.323956e-05,0.0,0.0,-0.0
1687488744,-0.015359253,-0.04569656,3.130987e-05,0.0,0.0,-0.0
1687503767,-0.015370223,-0.045671728,2.3657338e-05,0.0,0.0,-0.0
1687523772,-0.01530827,-0.045691725,1.7907187e-05,0.0,0.0,-0.0
1687548842,-0.015295613,-0.04567511,2.893253e-05,0.0,0.0,-0.0
1687568960,-0.015301855,-0.045589566,1.728369e-05,0.0,0.0,-0.0
1687583978,-0.015210076,-0.013772645,3.6167744e-06,0.0,0.0,-0.0
1687604035,-0.0151207205,-0.045541927,-3.8973685e-06,0.0,0.0,-0.0
1687629048,-0.015009374,-0.045588367,1.3312525e-05,0.0,0.0,-0.0
1687644114,-0.01499906,-0.013774967,3.829205e-06,0.0,0.0,-0.0
1687664189,-0.014912231,-0.045600623,2.5305385e-06,0.0,0.0,-0.0
1687684244,-0.014847236,-0.0137268985,2.059281e-05,0.0,0.0,-0.0
1687709254,-0.014792914,-0.013697229,3.829842e-06,0.0,0.0,-0.0
1687724295,-0.014755439,-0.01382011,-5.338873e-06,0.0,0.0,-0.0
1687744406,-0.014859853,-0.013912839,1.0759187e-05,0.0,0.0,-0.0
1687769418,-0.014858505,-0.014023387,2.3984307e-05,0.0,0.0,-0.0
1687784444,-0.014991999,-0.014065723,-6.2675704e-06,0.0,0.0,-0.0
1687804647,-0.015003251,-0.014093434,7.1843338e-06,0.0,0.0,-0.0
1687824664,-0.015027443,-0.04618312,3.736257e-05,0.0,0.0,-0.0
1687849626,-0.014971017,-0.01440803,-5.439007e-06,0.0,0.0,-0.0
1687864652,-0.014919414,-0.014301479,2.6670298e-06,0.0,0.0,-0.0
1687884822,-0.014919961,-0.0141614,-6.213192e-06,0.0,0.0,-0.0
1687904881,-0.014825059,-0.014049767,1.1992863e-06,0.0,0.0,-0.0
1687924908,-0.014653439,-0.013965802,2.1357002e-05,0.0,0.0,-0.0
1687944930,-0.014629959,-0.04584046,6.6084667e-06,0.0,0.0,-0.0
1687965021,-0.01463952,-0.014051599,-1.8191971e-05,0.0,0.0,-0.0
1687990105,-0.014717706,-0.01417822,1.4457134e-05,0.0,0.0,-0.0
1688005123,-0.014814348,-0.014251884,1.2014154e-05,0.0,0.0,-0.0
1688025196,-0.014815901,-0.014352768,1.3576524e-05,0.0,0.0,-0.0
1688045182,-0.014901199,-0.014426273,2.031136e-05,0.0,0.0,-0.0
1688065289,-0.014992011,-0.014353061,-1.5172868e-05,0.0,0.0,-0.0
1688085333,-0.014958847,-0.046306327,1.3015353e-05,0.0,0.0,-0.0
1688105384,-0.014874501,-0.046264704,1.02940585e-05,0.0,0.0,-0.0
1688125417,-0.014700395,-0.046303835,1.2314986e-05,0.0,0.0,-0.0
1688145430,-0.014597714,-0.046194836,2.1043896e-05,0.0,0.0,-0.0
1688165543,-0.014425663,-0.04596596,1.2777322e-05,0.0,0.0,-0.0
1688185591,-0.014308952,-0.045999892,3.0715016e-06,0.0,0.0,-0.0
1688205595,-0.014263652,-0.045959283,3.575901e-05,0.0,0.0,-0.0
1688225640,-0.014230839,-0.014247987,-4.61868e-06,0.0,0.0,-0.0
1688245767,-0.014396358,-0.04605304,2.1396033e-06,0.0,0.0,-0.0
1688265793,-0.014439381,-0.04608609,-2.8831994e-06,0.0,0.0,-0.0
1688285866,-0.014549108,-0.046182342,1.5153652e-05,0.0,0.0,-0.0
1688305886,-0.014574795,-0.046205834,5.0943e-06,0.0,0.0,-0.0
1688325890,-0.014540721,-0.014413308,-1.2344344e-05,0.0,0.0,-0.0
1688345982,-0.014490354,-0.014403745,3.7266354e-06,0.0,0.0,-0.0
1688366030,-0.014526666,-0.014365016,-3.876627e-06,0.0,0.0,-0.0
1688386041,-0.014457516,-0.046013318,3.0942687e-05,0.0,0.0,-0.0
1688406119,-0.0143175535,-0.045943685,2.4533258e-05,0.0,0.0,-0.0
1688426187,-0.014165774,-0.014069414,1.1303479e-05,0.0,0.0,-0.0
1688446232,-0.014075785,-0.045902576,1.9618028e-05,0.0,0.0,-0.0
1688466295,-0.014057503,-0.013975823,1.1912611e-05,0.0,0.0,-0.0
1688486286,-0.014094822,-0.013992453,-6.572276e-06,0.0,0.0,-0.0
1688506331,-0.014167213,-0.014132403,-9.6257e-06,0.0,0.0,-0.0
1688526448,-0.014213964,-0.0143918395,-3.4642735e-06,0.0,0.0,-0.0
1688546481,-0.01420891,-0.01458441,7.377589e-06,0.0,0.0,-0.0
1688566497,-0.014435181,-0.014579778,2.275796e-05,0.0,0.0,-0.0
1688586544,-0.014530238,-0.014570738,1.8611052e-05,0.0,0.0,-0.0
1688606688,-0.01450472,-0.014595388,-1.6145026e-05,0.0,0.0,-0.0
1688626690,-0.014290311,-0.014637054,1.31742145e-05,0.0,0.0,-0.0
1688646747,-0.014203789,-0.014609419,1.6206186e-06,0.0,0.0,-0.0
1688666766,-0.014223413,-0.046285078,1.1571263e-05,0.0,0.0,-0.0
1688686826,-0.014173819,-0.04624542,4.990844e-06,0.0,0.0,-0.0
1688706950,-0.014120356,-0.014431009,-1.7709981e-05,0.0,0.0,-0.0
1688726952,-0.0140217375,-0.014485508,6.1914247e-06,0.0,0.0,-0.0
1688746961,-0.013942046,-0.014431448,-5.687732e-06,0.0,0.0,-0.0
1688767027,-0.013980448,-0.014454108,8.798123e-06,0.0,0.0,-0.0
1688787169,-0.014128453,-0.014479322,9.946465e-06,0.0,0.0,-0.0
1688807200,-0.0142289605,-0.014593328,4.877329e-06,0.0,0.0,-0.0
1688827277,-0.014296944,-0.014665082,1.0713511e-05,0.0,0.0,-0.0
1688847216,-0.0143544655,-0.0148407025,2.1546544e-05,0.0,0.0,-0.0
1688867356,-0.014385888,-0.014826115,-6.7163446e-06,0.0,0.0,-0.0
1688887457,-0.014291953,-0.046504788,4.0406732e-05,0.0,0.0,-0.0
1688902486,-0.014276565,-0.046497975,1.9244271e-05,0.0,0.0,-0.0
1688927493,-0.014091863,-0.014528443,-7.2194734e-06,0.0,0.0,-0.0
1688947622,-0.014007161,-0.04623759,2.4360193e-05,0.0,0.0,-0.0
1688967651,-0.014105144,-0.0462595,2.6633019e-05,0.0,0.0,-0.0
1688987742,-0.014208503,-0.046299588,4.8550486e-05,0.0,0.0,-0.0
1689007702,-0.014223266,-0.014572429,1.6291122e-05,0.0,0.0,-0.0
1689027802,-0.014336254,-0.014736658,2.3830617e-06,0.0,0.0,-0.0
1689042838,-0.014416616,-0.014854502,4.6938e-06,0.0,0.0,-0.0
1689067864,-0.014581642,-0.046698198,1.4268498e-05,0.0,0.0,-0.0
1689087974,-0.014592168,-0.014779041,-2.7526414e-05,0.0,0.0,-0.0
1689108015,-0.014514794,-0.014705612,-1.1790014e-05,0.0,0.0,-0.0
1689123043,-0.014432796,-0.014693525,1.0259228e-05,0.0,0.0,-0.0
1689148116,-0.014245329,-0.046428587,4.3008342e-05,0.0,0.0,-0.0
1689168124,-0.014041651,-0.04631123,1.753424e-05,0.0,0.0,-0.0
1689183142,-0.013853608,-0.014433351,1.0597148e-05,0.0,0.0,-0.0
1689203264,-0.013806468,-0.0143892225,9.068634e-06,0.0,0.0,-0.0
1689228306,-0.013824493,-0.014472896,-2.3954442e-05,0.0,0.0,-0.0
1689248317,-0.013813392,-0.014551571,2.2703598e-05,0.0,0.0,-0.0
1689263355,-0.013821707,-0.014614825,2.171348e-06,0.0,0.0,-0.0
1689288526,-0.013839787,-0.014712414,1.372634e-05,0.0,0.0,-0.0
1689308502,-0.0137730315,-0.014770178,9.67254e-06,0.0,0.0,-0.0
1689323542,-0.013690041,-0.014766839,1.0249334e-05,0.0,0.0,-0.0
1689343513,-0.013598034,-0.014688748,3.1334443e-05,0.0,0.0,-0.0
1689368588,-0.013444898,-0.014544442,6.938008e-06,0.0,0.0,-0.0
1689388701,-0.013316572,-0.0144093735,2.1151161e-05,0.0,0.0,-0.0
1689403746,-0.013156892,-0.014345446,9.930214e-06,0.0,0.0,-0.0
1689423810,-0.013045713,-0.014318168,-1.5069897e-05,0.0,0.0,-0.0
1689448800,-0.013034009,-0.014251968,-5.2222967e-06,0.0,0.0,-0.0
1689463841,-0.013003521,-0.014334094,-3.702512e-07,0.0,0.0,-0.0
1689483964,-0.013082774,-0.014414805,-1.0649378e-05,0.0,0.0,-0.0
1689509025,-0.013222923,-0.014608424,1.9791869e-05,0.0,0.0,-0.0
1689529006,-0.013290166,-0.014669546,1.3160914e-05,0.0,0.0,-0.0
1689544046,-0.0133118015,-0.014712976,1.256231e-05,0.0,0.0,-0.0
1689564167,-0.013319382,-0.01473103,6.132413e-06,0.0,0.0,-0.0
1689589215,-0.013134111,-0.014584935,9.11486e-07,0.0,0.0,-0.0
1689604239,-0.012886548,-0.014529974,-1.6994765e-05,0.0,0.0,-0.0
1689624257,-0.012770012,-0.01449733,-7.0324413e-06,0.0,0.0,-0.0
1689644297,-0.0126570165,-0.014318165,-8.54699e-07,0.0,0.0,-0.0
1689669553,-0.012587516,-0.046037804,5.1659053e-06,0.0,0.0,-0.0
1689684466,-0.012531564,-0.014257474,7.2229686e-06,0.0,0.0,-0.0
1689704466,-0.012574214,-0.014208303,1.95465e-05,0.0,0.0,-0.0
