timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
30638278,0.17297941,-0.14678687,-0.0008239419,0.0,0.0,-0.0
30643333,0.17296737,-0.14677563,-0.0008284867,0.0,0.0,-0.0
30658322,0.17299484,-0.14681369,-0.0008280128,0.0,0.0,-0.0
30678345,0.17306328,-0.14689071,-0.0008287834,0.0,0.0,-0.0
30698385,0.17301798,-0.14687397,-0.00085593946,0.0,0.0,-0.0
30718377,0.17306672,-0.14677823,-0.0008295611,0.0,0.0,-0.0
30738431,0.17313991,-0.14672306,-0.0008294238,0.0,0.0,-0.0
30758554,0.17308646,-0.14675568,-0.00084689225,0.0,0.0,-0.0
30778581,0.17312767,-0.14672777,-0.00080769707,0.0,0.0,-0.0
30798608,0.17312005,-0.14659387,-0.0008300749,0.0,0.0,-0.0
30818633,0.17301568,-0.14659183,-0.0008269499,0.0,0.0,-0.0
30838654,0.17299627,-0.14663434,-0.0008481881,0.0,0.0,-0.0
30858707,0.17291349,-0.14653589,-0.00084843393,0.0,0.0,-0.0
30878844,0.17292842,-0.1464258,-0.00085333653,0.0,0.0,-0.0
30898857,0.17292869,-0.14637579,-0.0008385573,0.0,0.0,-0.0
30918885,0.17282903,-0.1464367,-0.00086446287,0.0,0.0,-0.0
30938932,0.17274526,-0.14649627,-0.0008495686,0.0,0.0,-0.0
30958935,0.17266901,-0.14652938,-0.0008330632,0.0,0.0,-0.0
30979121,0.17271726,-0.14656581,-0.00086094614,0.0,0.0,-0.0
30999022,0.17263414,-0.14648946,-0.0008521557,0.0,0.0,-0.0
31019183,0.1725698,-0.1464953,-0.00085706456,0.0,0.0,-0.0
31039277,0.17254712,-0.14646392,-0.00085342384,0.0,0.0,-0.0
31059326,0.17255028,-0.14634731,-0.0008652288,0.0,0.0,-0.0
31079345,0.17262408,-0.14623035,-0.0008727242,0.0,0.0,-0.0
31099297,0.17265384,-0.14628741,-0.0008718204,0.0,0.0,-0.0
31114456,0.17272642,-0.14624234,-0.0008641898,0.0,0.0,-0.0
31139504,0.17279801,-0.14622697,-0.0008587607,0.0,0.0,-0.0
31159532,0.17280236,-0.14615355,-0.0008923558,0.0,0.0,-0.0
31179557,0.17272505,-0.1461525,-0.0008450608,0.0,0.0,-0.0
31199599,0.17264828,-0.14617118,-0.00086341077,0.0,0.0,-0.0
31219620,0.172596,-0.14608872,-0.00086009945,0.0,0.0,-0.0
31239738,0.17250736,-0.14620508,-0.0008563317,0.0,0.0,-0.0
31254755,0.17250055,-0.14633043,-0.000853752,0.0,0.0,-0.0
31279799,0.1724237,-0.14648953,-0.0008774764,0.0,0.0,-0.0
31299843,0.17229514,-0.14650457,-0.00086634024,0.0,0.0,-0.0
31314837,0.1723069,-0.14654185,-0.0008729303,0.0,0.0,-0.0
31334863,0.17230493,-0.14656575,-0.000854903,0.0,0.0,-0.0
31360071,0.17243968,-0.14642617,-0.00085275277,0.0,0.0,-0.0
31380047,0.1725691,-0.14631821,-0.0008617353,0.0,0.0,-0.0
31395060,0.17259237,-0.14615045,-0.0008648797,0.0,0.0,-0.0
31420118,0.17263813,-0.14591002,-0.0008598726,0.0,0.0,-0.0
31440116,0.17274411,-0.14584872,-0.0008684441,0.0,0.0,-0.0
31460155,0.17280118,-0.14585187,-0.0008647361,0.0,0.0,-0.0
31475195,0.1728768,-0.14580728,-0.0008764094,0.0,0.0,-0.0
31500319,0.17289723,-0.1458921,-0.0008554871,0.0,0.0,-0.0
31520285,0.17290604,-0.14609909,-0.0008583136,0.0,0.0,-0.0
31535295,0.1728453,-0.14613466,-0.0008587862,0.0,0.0,-0.0
31555279,0.17272538,-0.14623778,-0.0008487305,0.0,0.0,-0.0
31580378,0.17271772,-0.14644605,-0.00085282285,0.0,0.0,-0.0
31600432,0.17263286,-0.14645946,-0.0008657903,0.0,0.0,-0.0
31615457,0.17249633,-0.14642395,-0.0008642485,0.0,0.0,-0.0
31640484,0.17246242,-0.14640771,-0.00086236,0.0,0.0,-0.0
31660509,0.17239614,-0.14640561,-0.00088205584,0.0,0.0,-0.0
31675546,0.17252141,-0.14637654,-0.00087490724,0.0,0.0,-0.0
31695706,0.1725841,-0.14629214,-0.0008925397,0.0,0.0,-0.0
31720695,0.17259553,-0.14614677,-0.00084266695,0.0,0.0,-0.0
31740747,0.1726013,-0.1460505,-0.0008547672,0.0,0.0,-0.0
31755735,0.17267226,-0.14602816,-0.00085257535,0.0,0.0,-0.0
31775777,0.1727417,-0.14598937,-0.0008586488,0.0,0.0,-0.0
31800829,0.17273858,-0.14601292,-0.00085657294,0.0,0.0,-0.0
31815924,0.17260987,-0.14607503,-0.00086584606,0.0,0.0,-0.0
31835950,0.17242013,-0.14622024,-0.0008540385,0.0,0.0,-0.0
31861009,0.17221618,-0.14639279,-0.00088907074,0.0,0.0,-0.0
31876000,0.17211108,-0.14652032,-0.0008885128,0.0,0.0,-0.0
31896098,0.17196384,-0.14665222,-0.000876817,0.0,0.0,-0.0
31916089,0.17183442,-0.14679958,-0.00087218604,0.0,0.0,-0.0
31941205,0.17176579,-0.14682013,-0.0008680988,0.0,0.0,-0.0
31956260,0.17175089,-0.14683165,-0.0008610925,0.0,0.0,-0.0
31976285,0.17180462,-0.14682174,-0.0008545753,0.0,0.0,-0.0
31996269,0.17200525,-0.1467708,-0.00085857895,0.0,0.0,-0.0
32016314,0.1721049,-0.14675687,-0.0008852976,0.0,0.0,-0.0
32036344,0.17206497,-0.1465783,-0.0008768564,0.0,0.0,-0.0
32056526,0.17208427,-0.14652309,-0.00088092464,0.0,0.0,-0.0
32081567,0.17221561,-0.1464787,-0.0008920248,0.0,0.0,-0.0
32096598,0.17223278,-0.14641257,-0.0008516816,0.0,0.0,-0.0
32116599,0.17225868,-0.14632228,-0.00088573043,0.0,0.0,-0.0
32136650,0.1721255,-0.14632757,-0.0008766365,0.0,0.0,-0.0
32161698,0.17215316,-0.14638892,-0.0008796349,0.0,0.0,-0.0
32176795,0.17203641,-0.14649127,-0.00087990885,0.0,0.0,-0.0
32196855,0.1719183,-0.14660484,-0.0008369599,0.0,0.0,-0.0
32216869,0.17190875,-0.14666179,-0.00086804794,0.0,0.0,-0.0
32236870,0.17176592,-0.14671528,-0.0008803553,0.0,0.0,-0.0
32256925,0.17168906,-0.14671136,-0.0008686873,0.0,0.0,-0.0
32276992,0.17172998,-0.14670418,-0.0008806882,0.0,0.0,-0.0
32302073,0.17181036,-0.14673789,-0.00085882127,0.0,0.0,-0.0
32317080,0.1718825,-0.14675252,-0.0008503176,0.0,0.0,-0.0
32337133,0.17188133,-0.14666928,-0.0008585287,0.0,0.0,-0.0
32357155,0.1718689,-0.14654939,-0.00085662736,0.0,0.0,-0.0
32377162,0.1718548,-0.14648901,-0.0008461152,0.0,0.0,-0.0
32397204,0.17182216,-0.14637746,-0.00085754634,0.0,0.0,-0.0
32417334,0.17179617,-0.14640646,-0.00084725604,0.0,0.0,-0.0
32437360,0.17172992,-0.14651285,-0.0008737937,0.0,0.0,-0.0
32457419,0.17164737,-0.1465996,-0.0008637175,0.0,0.0,-0.0
