timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
1728656110,0.0,-0.0,0.0,0.0,0.0,-0.0
1728963293,0.0,-0.0,0.0,0.0,0.0,-0.0
1729267941,0.0,-0.0,0.0,0.0,0.0,-0.0
1729547637,0.0,-0.0,0.0,0.0,0.0,-0.0049309665
1729583835,0.0,-0.0,0.0,0.0,0.0,-0.024654832
1729603814,0.0,-0.0,0.0,0.0,0.0,-0.025641026
1729678724,0.0,-0.0,0.0,0.0,0.0,-0.027613413
1729799839,0.0,-0.0,0.0,0.0,0.0,-0.037475344
1729872258,0.0,-0.0,0.0,0.0,0.0,-0.039447732
1729928453,0.0,-0.0,0.0,0.0,0.0,-0.039447732
1729943452,0.0,-0.0,0.0,0.0,0.0,-0.04832347
1729963414,0.0,-0.0,0.0,0.0,0.0,-0.09171598
1729979647,0.0,-0.0,0.0,0.0,0.0,-0.14003944
1729999630,0.0,-0.0,0.0,0.0,0.0,-0.16666667
1730072040,0.0,-0.0,0.0,0.0,0.0,-0.25936884
1730088268,0.0,-0.0,0.0,0.0,0.0,-0.26035503
1730108250,0.0,-0.0,0.0,0.0,0.0,-0.2613412
1730251841,0.0,-0.0,0.0,0.0,0.0,-0.2623274
1730360469,0.0,-0.0,0.0,0.0,0.0,-0.26331362
1730663896,0.0,-0.0,0.0,0.0,0.0,-0.26331362
1730917345,0.0,-0.0,0.0,0.0,0.0,-0.2919132
1730936078,0.0,-0.0,0.0,0.0,0.0,-0.33037475
1730952307,0.0,-0.0,0.0,0.0,0.0,-0.35700196
1731059692,0.0,-0.0,0.0,0.0,0.0,-0.41913214
1731075923,0.0,-0.0,0.0,0.0,0.0,-0.42011833
1731376833,0.0,-0.0,0.0,0.0,0.0,-0.42011833
1731419285,0.0,-0.0,0.0,0.0,0.0,-0.37672585
1731436766,0.0,-0.0,0.0,0.0,0.0,-0.3382643
1731475473,0.0,-0.0,0.0,0.0,0.0,-0.31558186
1731511689,0.0,-0.0,0.0,0.0,0.0,-0.28402367
1731527916,0.0,-0.0,0.0,0.0,0.0,-0.20907298
1731547896,0.0,-0.0,0.0,0.0,0.0,-0.15680474
1731564126,0.0,-0.0,0.0,0.0,0.0,-0.14299802
1731743939,0.0,-0.0,0.0017519731,0.0,0.0,-0.15581854
1731763916,0.0,-0.0,0.0,0.0,0.0,-0.19428007
1731780137,0.0,-0.0,0.0,0.0,0.0,-0.21597633
1731796364,0.0,-0.0,0.0,0.0,0.0,-0.2366864
1731816349,0.0,-0.0,0.0,0.0,0.0,-0.265286
1731836320,0.0,-0.0,0.0,0.0,0.0,-0.28402367
1731852552,0.0,-0.0,0.0,0.0,0.0,-0.28402367
1731923727,0.0,-0.0,0.0,0.0,0.0,-0.30078897
1731943701,0.0,-0.0,0.0,0.0,0.0,-0.3086785
1731979926,0.0,-0.0,0.0,0.0,0.0,-0.32149902
1731996148,0.0,-0.0,0.0,0.0,0.0,-0.3382643
1732052345,0.0,-0.0,0.0,0.0,0.0,-0.41814595
1732067319,0.0,-0.0,0.0,0.0,0.0,-0.41913214
1732103524,0.0,-0.0,0.0,0.0,0.0,-0.42011833
1732123501,0.0,-0.0,0.0,0.0,0.0,-0.42011833
1732139733,0.0,-0.0,0.0,0.0,0.0,-0.4280079
1732159711,0.0,-0.0,0.0,0.0,0.0,-0.44773176
1732195926,0.0,-0.0,0.0,0.0,0.0,-0.44871795
1732212152,0.0,-0.0,0.0,0.0,0.0,-0.4566075
1732232134,0.0,-0.0,0.0,0.0,0.0,-0.47830376
1732248433,0.0,-0.0,0.0,0.0,0.0,-0.49506903
1732304549,0.0,-0.0,0.0,0.0,0.0,-0.49506903
1732607975,0.0,-0.0,0.0,0.0,0.0,-0.49506903
1732625453,0.0,-0.0,0.0,0.0,0.0,-0.54832345
1732645427,0.0,-0.0,0.0,0.0,0.0,-0.5641026
1732665411,0.0,-0.0,0.0,0.0,0.0,-0.57100594
1732700413,0.0,-0.0,0.0,0.0,0.0,-0.6311637
1732716589,0.0,-0.0,0.0,0.0,0.0,-0.66863906
