timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
1508017260,0.28363827,-0.090716384,-0.0007384859,0.0,0.0,-0.001
1508037234,0.28348517,-0.09063094,-0.0007300403,0.0,0.0,-0.001
1508057225,0.28348938,-0.09059961,-0.0007651134,0.0,0.0,-0.001
1508077198,0.28348434,-0.09055891,-0.00073953834,0.0,0.0,-0.001
1508097184,0.2834518,-0.09052342,-0.00074887974,0.0,0.0,-0.001
1508117151,0.2833512,-0.090409674,-0.0007571909,0.0,0.0,-0.001
1508137121,0.28326467,-0.09031066,-0.00075892697,0.0,0.0,-0.001
1508157093,0.28321925,-0.09027323,-0.00075299834,0.0,0.0,-0.001
1508177105,0.28314945,-0.09016472,-0.0007423322,0.0,0.0,-0.001
1508197053,0.2829722,-0.09037643,-0.0006993695,0.0,0.0,-0.001
1508217032,0.2825773,-0.09013027,-0.00069468986,0.0,0.0,-0.001
1508237022,0.2832328,-0.09031047,-0.0005401959,0.0,0.0,-0.001
1508256987,0.2829312,-0.09022009,-0.00022903422,0.0,0.0,-0.001
1508281980,0.2832107,-0.08995241,-0.0022758152,0.0,0.0,-0.001
1508296933,0.28304553,-0.09047368,-0.0010792979,0.0,0.0,-0.001
1508316927,0.28310135,-0.09034255,-0.00037910807,0.0,0.0,-0.001
1508336888,0.2829655,-0.090390004,-0.00048323197,0.0,0.0,-0.001
1508356864,0.28281865,-0.090187415,-0.0010259164,0.0,0.0,-0.001
1508376839,0.28300425,-0.090658024,-0.0009454627,0.0,0.0,-0.001
1508396877,0.28271207,-0.09001788,-0.00041713988,0.0,0.0,-0.001
1508421904,0.2825371,-0.09024361,-0.0006052937,0.0,0.0,-0.001
1508436782,0.28292945,-0.090572536,-0.00100788,0.0,0.0,-0.001
1508456790,0.28335208,-0.089763604,-0.0008927965,0.0,0.0,-0.001
1508476735,0.28265256,-0.09071625,-0.0005650149,0.0,0.0,-0.001
1508496720,0.28372774,-0.091347866,-0.0007580012,0.0,0.0,-0.001
1508516714,0.28323704,-0.09038942,-0.0009311222,0.0,0.0,-0.001
1508536674,0.28309083,-0.08997738,-0.0005085926,0.0,0.0,-0.001
1508561651,0.2834501,-0.09035179,-0.00042310008,0.0,0.0,-0.001
1508576621,0.2823054,-0.09094741,-0.000775175,0.0,0.0,-0.001
1508596621,0.28334,-0.090379864,-0.0011522296,0.0,0.0,-0.001
1508621577,0.2822432,-0.09114111,-0.00078559015,0.0,0.0,-0.001
1508636562,0.28366885,-0.09080538,-0.0005858953,0.0,0.0,-0.001
1508656545,0.28379756,-0.09066188,-0.00054784154,0.0,0.0,-0.001
1508676524,0.28332162,-0.09056464,-0.0005951963,0.0,0.0,-0.001
1508701485,0.2831989,-0.090071574,-0.00067551323,0.0,0.0,-0.001
1508716480,0.28337297,-0.09028749,-0.00053959334,0.0,0.0,-0.001
1508736533,0.28340796,-0.09056532,-0.0008113503,0.0,0.0,-0.001
1508761429,0.28356275,-0.090184584,-0.0005502671,0.0,0.0,-0.001
1508776395,0.28273842,-0.09081606,-0.0010772839,0.0,0.0,-0.001
1508796389,0.2835254,-0.090289466,-0.0008612585,0.0,0.0,-0.001
1508816316,0.28359422,-0.0905895,-0.0006139963,0.0,0.0,-0.001
1508841289,0.28325328,-0.09016463,-0.0008731108,0.0,0.0,-0.001
1508856280,0.2830642,-0.090547696,-0.00038024026,0.0,0.0,-0.001
1508876251,0.28343052,-0.09050387,-0.00045485148,0.0,0.0,-0.001
1508901282,0.28369278,-0.09051007,-0.0005132993,0.0,0.0,-0.001
1508916210,0.2842753,-0.09037081,-0.0007422429,0.0,0.0,-0.001
1508936218,0.28238618,-0.09051948,-0.0010203318,0.0,0.0,-0.001
1508956173,0.28305224,-0.09103395,-0.0009643269,0.0,0.0,-0.001
1508981146,0.28385666,-0.09013815,-0.00068734615,0.0,0.0,-0.001
1508996124,0.2823074,-0.09123619,-0.0011809223,0.0,0.0,-0.001
1509016129,0.2827435,-0.09059267,-0.00091410725,0.0,0.0,-0.001
1509041088,0.28258413,-0.090826206,-0.0009874792,0.0,0.0,-0.001
1509056117,0.28317583,-0.09074258,-0.00020301607,0.0,0.0,-0.001
1509076095,0.28284845,-0.09099855,-0.00036823284,0.0,0.0,-0.001
1509096013,0.2829942,-0.091160044,-0.00042064933,0.0,0.0,-0.001
1509120992,0.28227314,-0.090430066,-0.0005502607,0.0,0.0,-0.001
1509135964,0.2831228,-0.091288015,-0.0005745346,0.0,0.0,-0.001
1509155942,0.2823081,-0.0911656,-0.00089588447,0.0,0.0,-0.001
1509180910,0.28210807,-0.09124121,-0.00045689283,0.0,0.0,-0.001
1509195898,0.28247833,-0.09080662,-0.001366806,0.0,0.0,-0.001
1509215886,0.2831339,-0.090848126,-0.0013341431,0.0,0.0,-0.001
1509240852,0.28235698,-0.09117478,-0.00082054094,0.0,0.0,-0.001
1509260878,0.2824227,-0.091142304,-0.001006871,0.0,0.0,-0.001
1509275813,0.28343436,-0.09059614,-0.00046361418,0.0,0.0,-0.001
1509295808,0.28213525,-0.09005217,-0.00041651225,0.0,0.0,-0.001
1509320758,0.2833231,-0.09068983,-0.0008192071,0.0,0.0,-0.001
1509335747,0.28243062,-0.09083879,-0.00031292264,0.0,0.0,-0.001
1509355731,0.28195852,-0.09115325,-0.00050434715,0.0,0.0,-0.001
1509380701,0.2824442,-0.09062655,-0.00053291424,0.0,0.0,-0.001
1509400674,0.28242564,-0.09093359,-0.00057496526,0.0,0.0,-0.001
1509415723,0.28209722,-0.0914188,-0.0011023384,0.0,0.0,-0.001
1509435626,0.28294078,-0.09112701,-0.0008656718,0.0,0.0,-0.001
1509460676,0.28181008,-0.091047004,-0.00078503217,0.0,0.0,-0.001
1509475588,0.2825026,-0.09055391,-0.0006641242,0.0,0.0,-0.001
1509495561,0.2828715,-0.09031839,-0.0005313192,0.0,0.0,-0.001
1509520539,0.283665,-0.091054544,-0.0007809288,0.0,0.0,-0.001
1509540507,0.2832592,-0.09074079,-0.00064985047,0.0,0.0,-0.001
1509555503,0.28274527,-0.090709604,-0.00064967567,0.0,0.0,-0.001
1509580473,0.28349388,-0.090963855,-0.0005839383,0.0,0.0,-0.001
1509600454,0.28341168,-0.09110324,-0.00044470726,0.0,0.0,-0.001
1509615446,0.2816903,-0.0906332,-0.0010137735,0.0,0.0,-0.001
1509635430,0.28234106,-0.09040941,-0.0011280467,0.0,0.0,-0.001
1509660452,0.28235278,-0.091052145,-0.0008203918,0.0,0.0,-0.001
1509680347,0.28242746,-0.09094153,-0.000945477,0.0,0.0,-0.001
1509695344,0.2832376,-0.091108024,-0.0006115513,0.0,0.0,-0.001
1509720306,0.28374633,-0.09065606,-0.00096703484,0.0,0.0,-0.001
1509740274,0.2836022,-0.090332225,-0.0007770075,0.0,0.0,-0.001
1509755308,0.28322387,-0.09113874,-0.00022517962,0.0,0.0,-0.001
1509775247,0.2833818,-0.091149144,-0.0005259688,0.0,0.0,-0.001
1509800202,0.28289145,-0.0907031,-0.00049602287,0.0,0.0,-0.001
1509820195,0.2836775,-0.09052798,-0.0002995723,0.0,0.0,-0.001
1509835191,0.2823995,-0.09032951,-0.001127765,0.0,0.0,-0.001
1509860159,0.28235805,-0.09176686,-0.00057992566,0.0,0.0,-0.001
1509880116,0.28270376,-0.09094329,-0.00073616824,0.0,0.0,-0.001
1509895126,0.28330404,-0.09039335,-0.00082705426,0.0,0.0,-0.001
1509915097,0.28284127,-0.09020079,-0.00068391446,0.0,0.0,-0.001
1509940050,0.2837203,-0.09031754,-0.0011763755,0.0,0.0,-0.001
1509960027,0.2823407,-0.09035956,-0.00094461034,0.0,0.0,-0.001
1509975012,0.28302938,-0.09060824,-0.00014680199,0.0,0.0,-0.001
1510000002,0.28278673,-0.08993022,-0.00079250993,0.0,0.0,-0.001
1510019957,0.28248206,-0.08982065,-0.00065043755,0.0,0.0,-0.001
1510034941,0.2824779,-0.091014974,-0.0006137346,0.0,0.0,-0.001
1510059948,0.28233093,-0.09054057,-0.0005083562,0.0,0.0,-0.001
1510079890,0.28232133,-0.090652004,-0.0005762018,0.0,0.0,-0.001
1510100088,0.2820355,-0.09064102,-0.00049905427,0.0,0.0,-0.001
1510114850,0.282902,-0.090080455,-0.00079951517,0.0,0.0,-0.001
1510139815,0.2819768,-0.09030782,-0.00083148835,0.0,0.0,-0.001
1510159796,0.2826158,-0.090118356,-0.0010086843,0.0,0.0,-0.001
1510174784,0.281893,-0.08953428,-0.0006549481,0.0,0.0,-0.001
1510199766,0.2822252,-0.09040239,-0.00068563106,0.0,0.0,-0.001
1510219751,0.28208947,-0.08999686,-0.0006923254,0.0,0.0,-0.001
1510239721,0.28225827,-0.09008972,-0.00080343476,0.0,0.0,-0.001
1510254760,0.2814565,-0.09029179,-0.0009308804,0.0,0.0,-0.001
1510279667,0.2817132,-0.090193525,-0.000473733,0.0,0.0,-0.001
1510299791,0.28134727,-0.09003919,-0.00052618457,0.0,0.0,-0.001
1510314635,0.28122374,-0.09014157,-0.00091505295,0.0,0.0,-0.001
1510339615,0.28153348,-0.09053661,-0.00080035126,0.0,0.0,-0.001
1510359581,0.28194156,-0.09021492,-0.0007931201,0.0,0.0,-0.001
1510379565,0.28195295,-0.09022692,-0.0008773168,0.0,0.0,-0.001
1510394538,0.2819091,-0.09043364,-0.00064799126,0.0,0.0,-0.001
1510419510,0.28180575,-0.09005081,-0.0006442538,0.0,0.0,-0.001
1510439497,0.28161764,-0.09009319,-0.00064270897,0.0,0.0,-0.001
1510454501,0.28158623,-0.09051877,-0.00083118625,0.0,0.0,-0.001
1510479453,0.28259623,-0.091028705,-0.0005577473,0.0,0.0,-0.001
1510499433,0.28150752,-0.09068683,-0.00052700465,0.0,0.0,-0.001
1510519402,0.28109598,-0.0903774,-0.00071250193,0.0,0.0,-0.001
1510539391,0.28174004,-0.09004407,-0.00082293956,0.0,0.0,-0.001
1510559349,0.2820407,-0.08980983,-0.00087073696,0.0,0.0,-0.001
1510579327,0.2819503,-0.08988947,-0.00083781045,0.0,0.0,-0.001
1510594298,0.2817306,-0.08993375,-0.00047173072,0.0,0.0,-0.001
1510619292,0.28153443,-0.09039797,-0.00094092067,0.0,0.0,-0.001
1510639259,0.28164154,-0.08982937,-0.00087590935,0.0,0.0,-0.001
1510659242,0.28172332,-0.08993497,-0.0006549548,0.0,0.0,-0.001
1510679240,0.28132182,-0.09038925,-0.0005344128,0.0,0.0,-0.001
1510699192,0.2821312,-0.09060332,-0.00048344163,0.0,0.0,-0.001
1510719171,0.2820835,-0.09084606,-0.00046447947,0.0,0.0,-0.001
1510734161,0.28179836,-0.089911774,-0.0011640401,0.0,0.0,-0.001
1510759134,0.28133732,-0.09012278,-0.0006406141,0.0,0.0,-0.001
1510779116,0.28183383,-0.089810096,-0.00079090276,0.0,0.0,-0.001
1510799070,0.28195336,-0.08971654,-0.0008328723,0.0,0.0,-0.001
1510819056,0.2821892,-0.08999856,-0.0009863613,0.0,0.0,-0.001
1510839025,0.28219065,-0.08954209,-0.0010555557,0.0,0.0,-0.001
1510859032,0.28204352,-0.08937855,-0.0008809142,0.0,0.0,-0.001
1510879111,0.2814204,-0.089437276,-0.0006773104,0.0,0.0,-0.001
1510899007,0.2810567,-0.09007398,-0.00063478074,0.0,0.0,-0.001
1510918934,0.2807911,-0.09004622,-0.0006376912,0.0,0.0,-0.001
1510938906,0.2803565,-0.090653494,-0.0006226861,0.0,0.0,-0.001
1510958890,0.2806762,-0.09053816,-0.0004475131,0.0,0.0,-0.001
1510978879,0.28101152,-0.0896792,-0.00042907835,0.0,0.0,-0.001
1510998858,0.28106686,-0.089600645,-0.0007131506,0.0,0.0,-0.001
1511018829,0.2813229,-0.08925329,-0.00084536354,0.0,0.0,-0.001
1511038807,0.28184456,-0.08992827,-0.0008599678,0.0,0.0,-0.001
1511058810,0.28122908,-0.08995572,-0.00084044976,0.0,0.0,-0.001
1511078758,0.2814653,-0.08981986,-0.00079219,0.0,0.0,-0.001
1511098946,0.2818487,-0.09020375,-0.0008901617,0.0,0.0,-0.001
1511118711,0.28122783,-0.09010641,-0.0007393963,0.0,0.0,-0.001
1511138697,0.28095615,-0.08974643,-0.00068608386,0.0,0.0,-0.001
1511158676,0.2804016,-0.090089574,-0.0005829614,0.0,0.0,-0.001
1511178649,0.28072628,-0.089693174,-0.00073949294,0.0,0.0,-0.001
1511198626,0.28144807,-0.08916892,-0.00070711464,0.0,0.0,-0.001
1511218600,0.28083783,-0.08944388,-0.0006110394,0.0,0.0,-0.001
1511238635,0.280691,-0.09004238,-0.0006090234,0.0,0.0,-0.001
1511258645,0.28119025,-0.0901497,-0.00074124755,0.0,0.0,-0.001
1511278530,0.28044567,-0.089808494,-0.00069568976,0.0,0.0,-0.001
1511298505,0.28127897,-0.08997007,-0.00069847086,0.0,0.0,-0.001
1511318492,0.28123996,-0.09015317,-0.0006609443,0.0,0.0,-0.001
1511338464,0.2807509,-0.090448886,-0.0008228665,0.0,0.0,-0.001
1511358448,0.28037214,-0.090324566,-0.00078597025,0.0,0.0,-0.001
1511378417,0.28001732,-0.0901279,-0.00069811865,0.0,0.0,-0.001
1511398400,0.28045171,-0.08967294,-0.0007271881,0.0,0.0,-0.001
1511418361,0.27993593,-0.08946962,-0.00074935367,0.0,0.0,-0.001
1511438349,0.28125423,-0.08904379,-0.00080620684,0.0,0.0,-0.001
1511458327,0.28162348,-0.0891975,-0.0007290922,0.0,0.0,-0.001
1511478306,0.2806505,-0.08938536,-0.0007212021,0.0,0.0,-0.001
1511498290,0.28070986,-0.08948028,-0.0007177269,0.0,0.0,-0.001
1511518262,0.2805553,-0.08983553,-0.00067156815,0.0,0.0,-0.001
1511538230,0.28054884,-0.0899026,-0.00070438813,0.0,0.0,-0.001
1511558207,0.28058645,-0.090388656,-0.0006833699,0.0,0.0,-0.001
1511578237,0.2802438,-0.090933256,-0.00066001964,0.0,0.0,-0.001
1511598164,0.28049937,-0.09046681,-0.00057519425,0.0,0.0,-0.001
1511618134,0.28022107,-0.08976382,-0.00058641034,0.0,0.0,-0.001
1511638127,0.2801245,-0.08956716,-0.0006944279,0.0,0.0,-0.001
