timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
265415905,0.0,0.0,0,48,58566,65536,0,3,122
266419724,78.981445,78.65299,0,48,9009,65536,0,3,122
267420392,107.26074,53.500793,0,48,5851,65536,0,3,122
268421400,132.44531,44.062485,0,48,5968,65536,0,3,122
269422437,157.58105,39.327522,0,48,6018,65536,0,3,122
270423904,182.83105,36.505203,0,48,5783,65536,0,3,122
271424432,208.5918,34.7139,0,48,5742,65536,0,3,122
272425399,233.9961,33.38104,0,48,5892,65536,0,3,122
273426464,260.04395,32.4612,0,48,5405,65536,0,3,122
274427828,285.18457,31.644003,0,48,5942,65536,0,3,122
275428597,310.68652,31.028164,0,48,5942,65536,0,3,122
276429541,336.50977,30.55293,0,48,5813,65536,0,3,122
277430397,362.0,30.129385,0,48,5992,65536,0,3,122
278431405,388.07812,29.815796,0,48,5402,65536,0,3,122
279432461,413.2588,29.482866,0,48,5847,65536,0,3,122
280433399,444.2832,29.583673,0,48,411,65536,0,3,122
281434760,469.50977,29.309166,0,48,200,65536,0,3,122
282435390,495.19727,29.095291,0,48,150,65536,0,3,122
