timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
481067129,0.0,0.0,0,102,59558,65536,0,3,122
482072224,80.48242,80.04713,0,102,8519,65536,0,3,122
483074044,108.20215,53.905453,0,102,5883,65536,0,3,122
484074879,133.38672,44.34262,0,102,6088,65536,0,3,122
485075999,159.02734,39.665478,0,102,6097,65536,0,3,122
486076894,184.64355,36.854206,0,102,5812,65536,0,3,122
487077868,210.14551,34.95968,0,102,5979,65536,0,3,122
488078869,236.0586,33.664547,0,102,5608,65536,0,3,122
489079893,261.3828,32.619408,0,102,5840,65536,0,3,122
490080930,286.88477,31.826069,0,102,5957,65536,0,3,122
491081932,312.38672,31.19143,0,102,6007,65536,0,3,122
492082974,343.64648,31.194683,0,102,161,65536,0,3,122
493084282,363.60254,30.256096,0,102,6029,65536,0,3,122
494085001,394.9209,30.336025,0,102,161,65536,0,3,122
495085865,420.16895,29.971222,0,102,211,65536,0,3,122
496086964,445.93262,29.688904,0,102,244,65536,0,3,122
497087869,471.4834,29.428932,0,102,220,65536,0,3,122
498088914,491.4336,28.870281,0,102,5999,65536,0,3,122
499089873,522.5635,28.994114,0,102,270,65536,0,3,122
500090867,548.16016,28.814016,0,102,320,65536,0,3,122
