timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
168355803,88.0,87.70356,5,66,6783,8192,0,3,142
169356275,120.0,59.884693,5,66,3512,8192,0,3,142
170357271,148.21777,49.32623,5,66,4299,8192,0,3,142
171358505,181.28027,45.251274,5,66,114,8192,0,3,142
172359271,204.2041,40.78497,5,66,6423,8192,0,3,142
173360436,236.02539,39.285107,5,66,4191,8192,0,3,142
174361266,269.24316,38.414787,5,66,50,8192,0,3,142
175363515,296.0,36.948776,5,66,3080,8192,0,3,142
176366775,328.0,36.386425,5,66,792,8192,0,3,142
177367772,358.19238,35.764347,5,66,227,8192,0,3,142
178368773,388.00586,35.220913,5,66,11,8192,0,3,142
179369783,416.0,34.616592,5,66,1556,8192,0,3,142
180370955,446.39648,34.289314,5,66,471,8192,0,3,142
181372781,472.0,33.665333,5,66,3926,8192,0,3,142
182372790,504.0,33.554443,5,66,976,8192,0,3,142
183373826,533.8252,33.319504,5,66,303,8192,0,3,142
184375013,560.0,32.897465,5,66,3831,8192,0,3,142
185375969,592.0,32.84593,5,66,1584,8192,0,3,142
186376768,620.0615,32.593056,5,66,3420,8192,0,3,142
187377769,652.8623,32.601803,5,66,353,8192,0,3,142
188378809,680.0,32.340324,5,66,3085,8192,0,3,142
189379769,712.0,32.32346,5,66,835,8192,0,3,142
190380923,742.3281,32.23519,5,66,353,8192,0,3,142
191382566,772.0137,32.12689,5,66,406,8192,0,3,142
192382769,800.0,31.961206,5,66,1909,8192,0,3,142
193383761,828.01465,31.808382,5,66,3623,8192,0,3,142
194384988,860.8965,31.846647,5,66,403,8192,0,3,142
195385817,888.0,31.67651,5,66,2930,8192,0,3,142
196386813,920.0,31.686563,5,66,613,8192,0,3,142
197387816,949.89355,31.625809,5,66,523,8192,0,3,142
198390227,976.0,31.445524,5,66,4083,8192,0,3,142
199394534,1008.0,31.458603,5,66,1760,8192,0,3,142
200394549,1036.0186,31.354479,5,66,3470,8192,0,3,142
201395279,1068.5693,31.388945,5,66,659,8192,0,3,142
202396348,1096.0,31.275036,5,66,3021,8192,0,3,142
203397533,1128.0,31.294123,5,66,534,8192,0,3,142
204398268,1157.332,31.240534,5,66,709,8192,0,3,142
205399289,1184.0,31.119516,5,66,3562,8192,0,3,142
206400306,1216.0,31.141254,5,66,902,8192,0,3,142
207401269,1245.7432,31.105595,5,66,656,8192,0,3,142
208402450,1272.0,30.986584,5,66,3810,8192,0,3,142
209404132,1304.0,31.009441,5,66,1335,8192,0,3,142
210404294,1333.9883,30.985603,5,66,908,8192,0,3,142
211405754,1364.0342,30.96325,5,66,302,8192,0,3,142
212406268,1392.0,30.896364,5,66,1876,8192,0,3,142
213407262,1422.2129,30.880856,5,66,1099,8192,0,3,142
214408308,1452.0322,30.857613,5,66,655,8192,0,3,142
215409265,1480.0,30.796865,5,66,2057,8192,0,3,142
216411710,1510.458,30.78842,5,66,1199,8192,0,3,142
217414852,1540.1436,30.764462,5,66,1111,8192,0,3,142
218415826,1568.0,30.706924,5,66,2574,8192,0,3,142
219416802,1596.0,30.654358,5,66,4063,8192,0,3,142
220417775,1628.417,30.68701,5,66,1319,8192,0,3,142
221418916,1656.0,30.628952,5,66,3302,8192,0,3,142
222420396,1688.0,30.653027,5,66,738,8192,0,3,142
223420778,1716.8037,30.619835,5,66,1351,8192,0,3,142
224423343,1744.0,30.55847,5,66,3593,8192,0,3,142
225426268,1776.0,30.581755,5,66,916,8192,0,3,142
226427514,1804.7285,30.54974,5,66,1510,8192,0,3,142
227428261,1832.0,30.49479,5,76,3245,8192,0,3,142
228429274,1864.0,30.518929,5,82,350,8192,0,3,142
229430482,1892.042,30.478436,5,100,995,8192,0,3,142
230436067,1920.0,30.435781,5,121,1800,8192,0,3,142
231439269,1948.9619,30.411264,5,137,1570,8192,0,3,142
232440265,1976.0,30.358973,5,140,3944,8192,0,3,142
233441261,2008.0,30.383347,5,140,1337,8192,0,3,142
234442344,2036.5703,30.355833,5,140,2292,8192,0,3,142
235443269,2064.0,30.312445,5,140,4125,8192,0,3,142
236444594,2096.0,30.336288,5,140,1328,8192,0,3,142
237445309,2124.9941,30.31683,5,140,1679,8192,0,3,142
238446261,2152.0,30.269852,5,140,3946,8192,0,3,142
239447390,2184.0,30.293377,5,140,1269,8192,0,3,142
240448313,2212.836,30.273054,5,140,1729,8192,0,3,142
241449269,2240.0,30.230705,5,140,4004,8192,0,3,142
242450380,2272.0,30.25382,5,140,1157,8192,0,3,142
243451304,2300.879,30.235384,5,140,1746,8192,0,3,142
244452268,2332.038,30.24699,5,140,50,8192,0,3,142
245453481,2360.0,30.21726,5,140,1923,8192,0,3,142
246455325,2388.6514,30.196758,5,140,2657,8192,0,3,142
247455339,2416.0,30.161201,5,140,4638,8192,0,3,142
248456796,2448.0,30.18333,5,140,679,8192,0,3,142
249457269,2476.2754,30.159918,5,140,50,8192,0,3,142
250458265,2502.0176,30.106398,5,140,2377,8192,0,3,142
