timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
558619723,92.0791,91.86314,14,251,3083,8192,0,3,142
559621350,120.0,59.880898,14,251,3867,8192,0,3,142
560621484,148.12305,49.306797,14,251,4590,8192,0,3,142
561622262,181.24316,45.255466,14,251,0,8192,0,3,142
562623269,204.00977,40.753887,14,251,6355,8192,0,3,142
563624337,236.05762,39.297318,14,251,3156,8192,0,3,142
564625310,268.13184,38.26116,14,251,100,8192,0,3,142
565626268,296.0,36.9589,14,251,1284,8192,0,3,142
566627719,326.1289,36.19493,14,251,100,8192,0,3,142
567628271,352.0,35.16168,14,251,3391,8192,0,3,142
