timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
789150773,92.00586,90.78175,28,619,4686,8192,0,3,142
790151578,120.0,59.57437,28,619,5098,8192,0,3,142
791152568,148.05078,49.100193,28,619,5830,8192,0,3,142
792153633,180.13965,44.851646,28,619,3025,8192,0,3,142
793155607,212.58691,42.362183,28,619,50,8192,0,3,142
794158927,240.0,39.856266,28,619,2659,8192,0,3,142
795159773,272.0,38.732735,28,620,178,8192,0,3,142
796160777,301.62695,37.592995,28,626,111,8192,0,3,142
797161943,328.0,36.344883,28,636,2886,8192,0,3,142
798162765,356.23926,35.5334,28,653,3640,8192,0,3,142
799163771,389.1787,35.294914,28,658,111,8192,0,3,142
800165077,416.0,34.586575,28,664,2267,8192,0,3,142
801166734,444.16113,34.089027,28,668,3790,8192,0,3,142
802166768,477.39453,34.027958,28,668,150,8192,0,3,142
803168303,504.0,33.53067,28,668,2645,8192,0,3,142
804168768,532.33203,33.20542,28,668,3779,8192,0,3,142
805169762,565.8789,33.223534,28,668,150,8192,0,3,142
806169975,592.0,32.829273,28,689,2695,8192,0,3,142
807171906,620.14844,32.580032,28,714,3470,8192,0,3,142
808172787,648.0,32.342594,28,738,4082,8192,0,3,142
809174059,680.0,32.324352,28,740,1393,8192,0,3,142
810174762,710.5547,32.243023,28,740,356,8192,0,3,142
811175767,740.03906,32.12187,28,740,256,8192,0,3,142
812176971,768.0,31.947178,28,740,1627,8192,0,3,142
813178601,798.41895,31.88407,28,740,452,8192,0,3,142
814178774,828.1045,31.799437,28,740,96,8192,0,3,142
815180221,856.0,31.653372,28,740,1459,8192,0,3,142
816180775,886.38965,31.607683,28,740,502,8192,0,3,142
817181762,916.08984,31.540937,28,740,203,8192,0,3,142
818182951,944.0,31.418844,28,740,1074,8192,0,3,142
819183771,974.38477,31.384708,28,740,456,8192,0,3,142
