timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
211742976,0.0,0.0,0,58,59449,65536,0,3,122
212748145,80.25391,79.805,0,59,8600,65536,0,3,122
213749107,108.09082,53.867996,0,59,5884,65536,0,3,122
214749969,133.22656,44.298862,0,59,6001,65536,0,3,122
215750994,158.84082,39.62626,0,59,6054,65536,0,3,122
216752071,184.50586,36.83082,0,59,5769,65536,0,3,122
217752868,210.00781,34.94104,0,59,5886,65536,0,3,122
218753933,235.50977,33.589485,0,59,5936,65536,0,3,122
219754999,261.1748,32.596,0,59,5819,65536,0,3,122
220755883,286.7256,31.811167,0,59,5936,65536,0,3,122
221756862,317.91602,31.74607,0,59,100,65536,0,3,122
222757885,337.89258,30.674662,0,59,5808,65536,0,3,122
223758875,363.39453,30.241661,0,59,5975,65536,0,3,122
224759869,388.89648,29.875244,0,59,6025,65536,0,3,122
225760921,420.13574,29.970303,0,59,150,65536,0,3,122
226761869,445.80078,29.681763,0,59,150,65536,0,3,122
227763024,471.30273,29.418728,0,59,270,65536,0,3,122
228764697,496.8047,29.185732,0,59,320,65536,0,3,122
229765075,522.4697,28.989769,0,59,270,65536,0,3,122
230765978,548.0205,28.807617,0,59,270,65536,0,3,122
231766903,573.5713,28.643642,0,59,270,65536,0,3,122
232767856,599.1875,28.498356,0,59,270,65536,0,3,122
233768909,624.68945,28.360958,0,59,320,65536,0,3,122
234769866,650.2832,28.239607,0,59,320,65536,0,3,122
235770869,676.2295,28.142988,0,59,370,65536,0,3,122
236771863,701.7803,28.0383,0,59,320,65536,0,3,122
237772863,727.33105,27.941662,0,59,320,65536,0,3,122
238773925,752.94727,27.854538,0,59,370,65536,0,3,122
239775380,778.4492,27.769169,0,59,420,65536,0,3,122
240775890,804.0947,27.695536,0,59,370,65536,0,3,122
