timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
797208104,92.024414,91.88585,12,424,4153,8192,0,3,142
798209124,120.0,59.924225,12,424,4381,8192,0,3,142
799209930,148.21191,49.34913,12,424,4487,8192,0,3,142
800210641,181.28516,45.2755,12,424,61,8192,0,3,142
801212014,204.04395,40.764618,12,424,6254,8192,0,3,142
802212639,236.00293,39.294247,12,424,3001,8192,0,3,142
803213639,268.2168,38.27817,12,424,61,8192,0,3,142
804216472,296.0,36.95438,12,424,1362,8192,0,3,142
805219150,326.31055,36.206226,12,424,111,8192,0,3,142
806220164,352.0,35.152306,12,424,3524,8192,0,3,142
807221168,384.0,34.862907,12,424,475,8192,0,3,142
808222140,413.32617,34.39929,12,424,214,8192,0,3,142
809223145,440.0,33.803123,12,424,2601,8192,0,3,142
810224789,468.1787,33.397938,12,424,3486,8192,0,3,142
811225137,500.4414,33.32157,12,424,150,8192,0,3,142
812226271,528.0,32.95947,12,424,1801,8192,0,3,142
813227372,558.6787,32.82334,12,424,494,8192,0,3,142
814228148,588.3906,32.649277,12,424,303,8192,0,3,142
815229158,616.0,32.3826,12,424,2122,8192,0,3,142
816230390,644.0215,32.16281,12,424,3589,8192,0,3,142
817231792,676.5674,32.178886,12,424,353,8192,0,3,142
818232136,704.0,31.962894,12,424,2250,8192,0,3,142
819234827,732.0322,31.78847,12,424,3682,8192,0,3,142
820237638,764.4072,31.809158,12,424,449,8192,0,3,142
821238637,792.0,31.63945,12,424,2022,8192,0,3,142
822241182,820.0449,31.49829,12,424,3532,8192,0,3,142
823245145,852.4414,31.526894,12,424,619,8192,0,3,142
824245190,880.0,31.38531,12,424,2680,8192,0,3,142
825246177,908.0908,31.270798,12,424,3956,8192,0,3,142
826247232,940.8037,31.317703,12,424,652,8192,0,3,142
827248157,968.0,31.184,12,424,2724,8192,0,3,142
828249365,996.0332,31.084494,12,424,4109,8192,0,3,142
829250156,1028.6084,31.12886,12,424,652,8192,0,3,142
830252674,1056.0,31.016787,12,424,2694,8192,0,3,142
831256207,1084.0469,30.928926,12,424,4086,8192,0,3,142
832256642,1116.502,30.970888,12,424,773,8192,0,3,142
833257912,1144.0,30.876097,12,424,2908,8192,0,3,142
834258664,1172.1387,30.803545,12,424,4135,8192,0,3,142
835259660,1204.418,30.84055,12,424,1002,8192,0,3,142
836260641,1232.0,30.758442,12,424,3089,8192,0,3,142
837261887,1264.0,30.787748,12,424,602,8192,0,3,142
838262638,1293.2812,30.75138,12,424,1069,8192,0,3,142
839263638,1320.0,30.657007,12,424,3853,8192,0,3,142
840265920,1352.0,30.6859,12,424,1296,8192,0,3,142
841269155,1381.9268,30.666851,12,424,1205,8192,0,3,142
842270155,1412.1348,30.656223,12,424,526,8192,0,3,142
843272644,1440.0,30.595303,12,424,2203,8192,0,3,142
844277888,1470.083,30.581306,12,424,1369,8192,0,3,142
845280210,1500.0645,30.567638,12,424,879,8192,0,3,142
846281174,1528.0,30.514486,12,424,2554,8192,0,3,142
847282148,1558.6113,30.5158,12,424,1419,8192,0,3,142
848283147,1588.0654,30.494825,12,424,1419,8192,0,3,142
849285646,1616.0,30.445156,12,424,3095,8192,0,3,142
850288660,1648.0,30.47221,12,424,691,8192,0,3,142
851289659,1676.3555,30.433228,12,424,1936,8192,0,3,142
852290643,1704.0,30.38297,12,424,3789,8192,0,3,142
853291645,1736.0,30.410765,12,424,1352,8192,0,3,142
854292628,1765.001,30.385979,12,424,1725,8192,0,3,142
855294363,1792.0,30.327766,12,424,3858,8192,0,3,142
856294679,1824.0,30.355436,12,424,1251,8192,0,3,142
857295665,1852.8428,30.330185,12,424,1634,8192,0,3,142
858296637,1880.0,30.278608,12,424,3746,8192,0,3,142
859298129,1912.0,30.305176,12,424,1019,8192,0,3,142
860298634,1940.7852,30.28122,12,424,1754,8192,0,3,142
861299630,1972.0205,30.295416,12,424,50,8192,0,3,142
862300808,2000.0,30.259836,12,424,1970,8192,0,3,142
863301697,2029.9678,30.255081,12,424,1684,8192,0,3,142
864303315,2060.042,30.251707,12,424,1099,8192,0,3,142
865303638,2088.0,30.21837,12,424,2991,8192,0,3,142
866306442,2120.0,30.242577,12,424,674,8192,0,3,142
867309202,2148.3018,30.214108,12,424,2541,8192,0,3,142
868310211,2176.0,30.178791,12,424,4392,8192,0,3,142
869313183,2208.0,30.202478,12,424,1715,8192,0,3,142
870316463,2236.5957,30.17946,12,424,2524,8192,0,3,142
871316638,2268.1797,30.19809,12,424,103,8192,0,3,142
872318115,2296.0,30.166262,12,424,1706,8192,0,3,142
873318637,2324.4092,30.14327,12,424,2776,8192,0,3,142
874319631,2356.3076,30.16536,12,424,153,8192,0,3,142
875320638,2384.0,30.133717,12,424,1887,8192,0,3,142
876321891,2412.6777,30.115068,12,424,2562,8192,0,3,142
877322924,2444.3672,30.134094,12,424,203,8192,0,3,142
878323637,2472.0,30.103374,12,424,1828,8192,0,3,142
879325867,2500.6885,30.085543,12,424,2662,8192,0,3,142
880329160,2532.378,30.103434,12,424,353,8192,0,3,142
881330159,2560.0,30.07393,12,424,2229,8192,0,3,142
882332593,2588.8486,30.058851,12,424,2779,8192,0,3,142
883336093,2620.5547,30.076551,12,424,449,8192,0,3,142
884336647,2648.0,30.046505,12,424,2626,8192,0,3,142
885337799,2680.0,30.068035,12,424,189,8192,0,3,142
886338846,2708.0176,30.044937,12,424,2020,8192,0,3,142
887339673,2736.0,30.02203,12,424,3270,8192,0,3,142
888340638,2768.0,30.043184,12,424,713,8192,0,3,142
889341631,2796.0078,30.021011,12,424,2074,8192,0,3,142
890342805,2824.0,29.999084,12,424,3501,8192,0,3,142
