timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
705920592,92.12305,91.9556,23,591,3030,8192,0,3,142
706921550,120.0,59.916744,23,591,3901,8192,0,3,142
707922476,148.33594,49.384323,23,591,4590,8192,0,3,142
708923532,181.97656,45.440056,23,591,50,8192,0,3,142
709924268,208.0,41.554306,23,591,3380,8192,0,3,142
710925676,240.0,39.95402,23,591,640,8192,0,3,142
711926316,269.83496,38.506348,23,591,103,8192,0,3,142
712927262,296.0,36.96077,23,591,3235,8192,0,3,142
713928344,328.0,36.40572,23,591,548,8192,0,3,142
714929280,357.95996,35.75842,23,591,103,8192,0,3,142
