timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
155777427,88.0,87.57308,7,46,6700,8192,0,3,142
156780470,120.0,59.763397,7,46,2857,8192,0,3,142
157781543,148.04492,49.200855,7,46,3101,8192,0,3,142
158782456,176.0,43.891327,7,46,3470,8192,0,3,142
159783463,204.18164,40.74741,7,46,3896,8192,0,3,142
160784505,236.19336,39.287285,7,46,111,8192,0,3,142
161786792,264.0,37.63772,7,46,893,8192,0,3,142
162790008,293.0791,36.555126,7,46,161,8192,0,3,142
163790956,320.0,35.482994,7,46,1708,8192,0,3,142
164791957,350.0244,34.93465,7,46,161,8192,0,3,142
