timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
383550891,92.00293,91.552216,12,200,2947,8192,0,3,142
384554812,120.0,59.735878,12,200,3888,8192,0,3,142
385558322,152.0,50.458893,12,200,674,8192,0,3,142
386559310,180.94629,45.086197,12,200,111,8192,0,3,142
387561168,208.0,41.473927,12,200,2355,8192,0,3,142
388561404,236.04102,39.239223,12,200,3570,8192,0,3,142
389562304,268.29297,38.238335,12,200,100,8192,0,3,142
390563268,296.0,36.920166,12,200,1573,8192,0,3,142
391564390,326.35254,36.187325,12,200,150,8192,0,3,142
392565272,356.01855,35.533268,12,200,50,8192,0,3,142
393566275,384.0,34.84477,12,200,1739,8192,0,3,142
394567862,412.0244,34.27284,12,200,3283,8192,0,3,142
395568293,444.31543,34.11952,12,202,369,8192,0,3,142
396569280,472.0,33.65824,12,222,797,8192,0,3,142
397570483,501.3584,33.369358,12,234,253,8192,0,3,142
398571268,528.0,32.947903,12,236,2740,8192,0,3,142
399573579,560.0,32.887764,12,236,63,8192,0,3,142
400576810,588.8672,32.65889,12,236,403,8192,0,3,142
401577766,616.0,32.366886,12,236,2608,8192,0,3,142
402579122,644.0244,32.14793,12,236,3789,8192,0,3,142
403579813,676.4863,32.161804,12,236,469,8192,0,3,142
404580762,704.0,31.949472,12,236,2283,8192,0,3,142
405582180,732.0156,31.776735,12,236,3686,8192,0,3,142
406582774,764.4717,31.804214,12,236,565,8192,0,3,142
407584414,792.0,31.63136,12,236,2617,8192,0,3,142
408585121,820.3926,31.506117,12,236,2900,8192,0,3,142
409585767,848.0,31.361181,12,236,4088,8192,0,3,142
