timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
241361744,92.09277,91.90428,11,61,4314,8192,0,3,142
242362984,120.0,59.901432,11,61,5539,8192,0,3,142
243364644,148.00781,49.25465,11,61,5982,8192,0,3,142
244368167,181.97363,45.399555,11,61,111,8192,0,3,142
245368960,208.0,41.52304,11,61,2307,8192,0,3,142
246370427,238.375,39.65822,11,61,111,8192,0,3,142
247370961,264.0,37.653675,11,61,2598,8192,0,3,142
248372047,294.57324,36.76488,11,61,138,8192,0,3,142
249372959,320.0,35.503223,11,61,3098,8192,0,3,142
250373960,350.54688,35.004745,11,61,161,8192,0,3,142
251375017,376.0,34.134266,11,61,2463,8192,0,3,142
