timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1729926806,88.0,87.821724,24,4150,3110,8192,0,3,142
1730927809,112.0,55.915203,24,4150,4298,8192,0,3,142
1731928136,141.91895,47.25339,24,4150,11,8192,0,3,142
1732929142,164.04297,40.96603,24,4150,4309,8192,0,3,142
1733930136,192.0,38.35888,24,4151,3457,8192,0,3,142
1734931998,220.40918,36.6907,24,4151,2866,8192,0,3,142
1735932169,248.0,35.391193,24,4151,4007,8192,0,3,142
1736934562,276.02637,34.46114,24,4151,3938,8192,0,3,142
1737937639,304.0,33.729572,24,4151,3285,8192,0,3,142
1738938657,334.0088,33.35458,24,4151,100,8192,0,3,142
