timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1792379497,0.0,0.0,1,50,60240,65536,0,3,122
1793385137,80.69043,80.195145,1,50,9138,65536,0,3,122
1794386586,109.2959,54.440426,1,50,5937,65536,0,3,122
1795387359,136.04492,45.22173,1,50,4799,65536,0,3,122
1796388365,160.34863,39.993145,1,50,6076,65536,0,3,122
1797389384,185.96484,37.11561,1,50,6009,65536,0,3,122
1798391365,211.51562,35.179874,1,50,5958,65536,0,3,122
1799391456,237.01758,33.799328,1,50,5947,65536,0,3,122
1800392364,264.6172,33.021828,1,50,3849,65536,0,3,122
1801393461,289.48828,32.11363,1,50,6378,65536,0,3,122
1802394579,320.0,31.950102,1,50,2923,65536,0,3,122
1803395369,349.8496,31.757143,1,50,196,65536,0,3,122
1804396397,374.56543,31.1685,1,50,2895,65536,0,3,122
1805397398,404.33887,31.058943,1,50,196,65536,0,3,122
1806398467,425.43848,30.346186,1,50,6429,65536,0,3,122
1807399366,458.75586,30.54218,1,50,268,65536,0,3,122
1808400436,485.89355,30.327642,1,50,338,65536,0,3,122
1809401373,512.0,30.077995,1,50,1444,65536,0,3,122
1810402554,540.38086,29.981863,1,50,338,65536,0,3,122
1811403391,567.51855,29.831045,1,50,316,65536,0,3,122
1812404564,594.65625,29.6948,1,50,366,65536,0,3,122
1813405404,622.06055,29.58468,1,50,366,65536,0,3,122
1814406649,649.4697,29.484245,1,50,366,65536,0,3,122
1815407390,675.81836,29.347136,1,50,1174,65536,0,3,122
1816408497,704.0,29.29728,1,50,272,65536,0,3,122
1817409983,731.1533,29.20989,1,50,416,65536,0,3,122
1818410468,758.33984,29.131618,1,50,366,65536,0,3,122
1819411384,785.7578,29.067238,1,50,416,65536,0,3,122
1820412556,812.874,28.996426,1,50,488,65536,0,3,122
1821413355,840.3906,28.944662,1,50,100,65536,0,3,122
1822414364,867.35547,28.87777,1,50,466,65536,0,3,122
1823415364,894.09766,28.808033,1,50,420,65536,0,3,122
1824416354,918.4824,28.669077,1,50,3187,65536,0,3,122
