timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1234726528,92.01074,91.54678,14,1576,2555,8192,0,3,142
1235729682,120.0,59.75435,14,1576,3135,8192,0,3,142
1236730674,148.04492,49.197193,14,1576,3292,8192,0,3,142
1237733114,176.0,43.872177,14,1576,3519,8192,0,3,142
1238736141,204.18066,40.716583,14,1576,3707,8192,0,3,142
1239737142,236.00781,39.232094,14,1576,111,8192,0,3,142
1240738402,264.0,37.623226,14,1576,955,8192,0,3,142
1241739154,293.69922,36.631393,14,1576,161,8192,0,3,142
1242740135,320.0,35.48193,14,1576,2865,8192,0,3,142
1243741140,348.04102,34.73574,14,1576,4128,8192,0,3,142
1244742308,381.1543,34.584843,14,1576,264,8192,0,3,142
1245743677,408.0,33.937164,14,1576,2699,8192,0,3,142
1246744159,436.2256,33.497326,14,1576,3988,8192,0,3,142
1247746262,469.4131,33.47021,14,1576,353,8192,0,3,142
1248746344,496.0,33.0119,14,1576,3427,8192,0,3,142
1249747147,528.0,32.947105,14,1576,820,8192,0,3,142
1250748137,558.0176,32.773136,14,1582,353,8192,0,3,142
1251749198,584.0,32.394524,14,1593,3598,8192,0,3,142
1252750140,616.0,32.37219,14,1600,811,8192,0,3,142
1253751141,645.28613,32.2165,14,1616,303,8192,0,3,142
1254753154,672.0,31.951777,14,1632,2239,8192,0,3,142
1255753293,700.04395,31.774206,14,1638,3383,8192,0,3,142
1256754173,732.1738,31.788433,14,1638,403,8192,0,3,142
1257755153,760.0,31.622274,14,1656,1601,8192,0,3,142
1258756136,789.5293,31.537428,14,1678,424,8192,0,3,142
1259757349,816.0,31.341354,14,1691,2805,8192,0,3,142
1260758141,844.1172,31.221186,14,1702,3624,8192,0,3,142
1261759148,876.0449,31.245262,14,1716,424,8192,0,3,142
1262760171,904.0,31.130857,14,1740,639,8192,0,3,142
1263761138,932.8711,31.05463,14,1752,477,8192,0,3,142
1264762155,960.0,30.927141,14,1768,2211,8192,0,3,142
1265763160,990.7051,30.919243,14,1775,580,8192,0,3,142
1266764371,1020.03516,30.870014,14,1782,153,8192,0,3,142
1267765171,1048.0,30.783953,14,1782,1677,8192,0,3,142
1268766137,1078.3623,30.771078,14,1782,677,8192,0,3,142
1269767153,1108.044,30.73998,14,1782,324,8192,0,3,142
1270768617,1136.0,30.663622,14,1782,1788,8192,0,3,142
1271769281,1166.2676,30.652676,14,1782,677,8192,0,3,142
1272770138,1192.0,30.526,14,1782,3865,8192,0,3,142
1273771148,1224.0,30.562037,14,1782,1029,8192,0,3,142
1274772412,1253.373,30.532131,14,1782,929,8192,0,3,142
1275774254,1280.0,30.437931,14,1782,3489,8192,0,3,142
1276777638,1312.0,30.471819,14,1782,653,8192,0,3,142
1277778627,1340.6631,30.430079,14,1782,1223,8192,0,3,142
1278779637,1368.0,30.36075,14,1782,3490,8192,0,3,142
1279780638,1400.0,30.395681,14,1782,883,8192,0,3,142
1280782938,1429.1914,30.368603,14,1782,1185,8192,0,3,142
1281786137,1456.0,30.292517,14,1782,4064,8192,0,3,142
1282787153,1488.0,30.326689,14,1782,1284,8192,0,3,142
1283788551,1517.499,30.309309,14,1782,1182,8192,0,3,142
1284789136,1548.0332,30.313366,14,1783,50,8192,0,3,142
1285790131,1576.0,30.267721,14,1794,1023,8192,0,3,142
1286791148,1605.0527,30.244246,14,1804,1185,8192,0,3,142
1287792288,1632.0,30.182634,14,1821,3262,8192,0,3,142
1288793516,1662.4863,30.187473,14,1840,1132,8192,0,3,142
1289794137,1692.0957,30.176832,14,1852,299,8192,0,3,142
1290796174,1720.0,30.135939,14,1857,1993,8192,0,3,142
1291796326,1750.4551,30.141354,14,1857,1328,8192,0,3,142
1292797186,1780.0312,30.131346,14,1857,1231,8192,0,3,142
1293798136,1808.0,30.094873,14,1857,2802,8192,0,3,142
1294799240,1840.0,30.125523,14,1857,195,8192,0,3,142
1295800342,1868.2959,30.095516,14,1857,1431,8192,0,3,142
1296801137,1896.0,30.057224,14,1857,3223,8192,0,3,142
1297802154,1928.0,30.087065,14,1857,769,8192,0,3,142
1298803166,1956.707,30.065393,14,1857,1534,8192,0,3,142
1299805900,1984.0,30.022196,14,1857,3694,8192,0,3,142
1300808637,2016.0,30.050453,14,1857,1067,8192,0,3,142
1301809637,2045.001,30.034597,14,1857,1531,8192,0,3,142
1302811106,2076.0186,30.048185,14,1857,50,8192,0,3,142
1303811691,2104.0,30.018448,14,1857,1898,8192,0,3,142
1304812641,2133.913,30.016563,14,1857,1601,8192,0,3,142
1305813707,2164.1738,30.019508,14,1857,705,8192,0,3,142
1306814649,2192.0,29.989113,14,1857,2252,8192,0,3,142
1307816311,2224.0,30.015583,14,1857,55,8192,0,3,142
1308816637,2252.0254,29.988949,14,1857,1381,8192,0,3,142
1309818041,2280.0,29.961924,14,1857,2946,8192,0,3,142
1310818685,2312.0,29.98811,14,1857,312,8192,0,3,142
1311819637,2341.1006,29.97638,14,1857,1778,8192,0,3,142
1312820647,2372.0293,29.988035,14,1858,1678,8192,0,3,142
1313821981,2404.039,30.01278,14,1858,906,8192,0,3,142
