timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
94859647,0.0,0.0,0,33,58053,65536,0,3,122
95864561,78.50195,78.09927,0,33,9014,65536,0,3,122
96866621,107.07715,53.346104,0,33,5694,65536,0,3,122
97867625,132.26172,43.96677,0,33,5811,65536,0,3,122
98868674,157.44629,39.270576,0,33,5811,65536,0,3,122
99869831,182.74121,36.47219,0,33,5744,65536,0,3,122
100870625,208.18945,34.633476,0,33,5541,65536,0,3,122
101871624,233.06152,33.23649,0,33,5861,65536,0,3,122
102872760,260.17285,32.4674,0,33,3888,65536,0,3,122
103874557,283.4961,31.446625,0,33,5911,65536,0,3,122
104874767,308.5166,30.804338,0,33,6334,65536,0,3,122
