timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
172433038,54.802734,4213.326,2,16,8192,8192,0,3,142
173434889,88.0,86.71164,2,17,6855,8192,0,3,142
174435194,120.0,59.548534,2,17,3202,8192,0,3,142
175437093,148.03418,49.065674,2,17,4391,8192,0,3,142
176437144,181.07227,45.075226,2,17,50,8192,0,3,142
177438662,208.0,41.445564,2,17,2772,8192,0,3,142
178439244,236.01367,39.21005,2,17,3941,8192,0,3,142
179440129,269.63184,38.408558,2,17,61,8192,0,3,142
180441136,296.0,36.902645,2,17,3579,8192,0,3,142
181442336,328.0,36.354347,2,17,1297,8192,0,3,142
182443390,356.0127,35.5183,2,17,3028,8192,0,3,142
183444136,388.38086,35.23015,2,17,111,8192,0,3,142
184446327,416.0,34.590866,2,17,1867,8192,0,3,142
185446469,444.0332,34.08708,2,17,3163,8192,0,3,142
186447143,476.48242,33.968678,2,17,149,8192,0,3,142
187448189,504.0,33.537045,2,17,2144,8192,0,3,142
188449397,532.001,33.189148,2,17,3075,8192,0,3,142
189450139,560.0,32.88294,2,17,4111,8192,0,3,142
190451157,592.0,32.832115,2,17,1053,8192,0,3,142
191452292,622.2969,32.696953,2,17,331,8192,0,3,142
192453274,648.0,32.346233,2,20,4245,8192,0,3,142
193454154,680.0,32.32842,2,23,1368,8192,0,3,142
194456215,710.3076,32.233696,2,30,434,8192,0,3,142
195459681,736.0,31.94493,2,44,3530,8192,0,3,142
196461790,764.01465,31.778648,2,63,3670,8192,0,3,142
197465998,796.1074,31.78585,2,78,264,8192,0,3,142
198466156,824.0,31.636185,2,81,1713,8192,0,3,142
199467646,854.1904,31.580986,2,85,464,8192,0,3,142
200468138,880.0,31.374666,2,85,4142,8192,0,3,142
201469134,912.0,31.395117,2,85,1415,8192,0,3,142
202470179,942.0293,31.348576,2,85,1318,8192,0,3,142
203471436,972.01953,31.30356,2,85,638,8192,0,3,142
204472140,1000.0,31.199196,2,85,2084,8192,0,3,142
205473156,1028.0273,31.102274,2,85,3589,8192,0,3,142
206475704,1060.585,31.142681,2,85,775,8192,0,3,142
207478686,1088.0,31.033705,2,89,2279,8192,0,3,142
208479638,1117.7109,30.996204,2,116,605,8192,0,3,142
209480767,1144.0,30.868248,2,136,3167,8192,0,3,142
210481863,1176.0,30.897095,2,140,367,8192,0,3,142
211482701,1204.7002,30.840189,2,140,869,8192,0,3,142
212483669,1232.0,30.751076,2,140,2772,8192,0,3,142
213484658,1262.5664,30.745838,2,140,989,8192,0,3,142
214486046,1292.0947,30.715881,2,140,1078,8192,0,3,142
215486672,1320.0,30.650173,2,140,2431,8192,0,3,142
216488590,1350.4297,30.643835,2,140,1078,8192,0,3,142
217488637,1380.0176,30.620373,2,140,655,8192,0,3,142
218490031,1408.0,30.562187,2,140,1594,8192,0,3,142
219490680,1437.7432,30.544367,2,140,984,8192,0,3,142
220491633,1464.0,30.454573,2,140,3197,8192,0,3,142
221492651,1496.0,30.485432,2,140,398,8192,0,3,142
