timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
588531188,92.03027,90.79241,8,169,3507,8192,0,3,142
589531979,120.0,59.57035,8,169,3466,8192,0,3,142
590533094,148.01953,49.085583,8,169,3304,8192,0,3,142
591533657,176.0,43.823578,8,169,3492,8192,0,3,142
592535165,204.03223,40.66322,8,169,3557,8192,0,3,142
593535697,232.0,38.5501,8,169,3638,8192,0,3,142
594536672,260.07715,37.05268,8,169,3607,8192,0,3,142
595537641,288.0,35.909836,8,169,3904,8192,0,3,142
596538783,316.042,35.033142,8,169,3909,8192,0,3,142
597539640,348.13184,34.736465,8,169,100,8192,0,3,142
