timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
42265603,0.0,0.0,0,13,57938,65536,0,3,122
43266192,78.43359,77.58996,0,13,8887,65536,0,3,122
44267224,106.72754,53.048004,0,13,5812,65536,0,3,122
45268318,132.00977,43.81341,0,13,5829,65536,0,3,122
46268884,157.04785,39.129265,0,13,5929,65536,0,3,122
47269898,182.40723,36.37538,0,13,5846,65536,0,3,122
48270869,208.39453,34.64264,0,13,5516,65536,0,3,122
49271870,233.53516,33.28347,0,13,5936,65536,0,3,122
50274277,260.03613,32.427666,0,13,4902,65536,0,3,122
51277392,284.75098,31.561592,0,13,5936,65536,0,3,122
52278567,310.30176,30.958204,0,13,5936,65536,0,3,122
53280106,336.2793,30.502113,0,13,5499,65536,0,3,122
54280361,361.46875,30.059668,0,13,5925,65536,0,3,122
55281319,392.65918,30.144264,0,13,150,65536,0,3,122
56282324,412.63574,29.417238,0,13,5858,65536,0,3,122
57283326,443.82617,29.53327,0,13,200,65536,0,3,122
58284462,469.37695,29.282724,0,13,150,65536,0,3,122
59285645,494.92773,29.061552,0,13,220,65536,0,3,122
60286330,520.4883,28.866283,0,13,327,65536,0,3,122
61287335,540.38965,28.393715,0,13,6112,65536,0,3,122
62288854,571.5967,28.531994,0,13,320,65536,0,3,122
63289359,595.68555,28.320072,0,13,1884,65536,0,3,122
64290338,622.80664,28.264404,0,13,342,65536,0,3,122
65291323,648.3574,28.145395,0,13,342,65536,0,3,122
66292387,674.02246,28.04096,0,13,342,65536,0,3,122
67293822,699.4131,27.933502,0,13,506,65536,0,3,122
68294348,725.0752,27.845709,0,13,342,65536,0,3,122
69295389,751.0215,27.774418,0,13,392,65536,0,3,122
70296363,776.57227,27.694128,0,13,392,65536,0,3,122
71297544,802.0742,27.617521,0,13,442,65536,0,3,122
72298314,827.73926,27.551823,0,13,392,65536,0,3,122
73299394,853.29004,27.486406,0,13,392,65536,0,3,122
74300354,879.10156,27.433315,0,13,445,65536,0,3,122
