timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1635583315,0.0,0.0,1,26,59936,65536,0,3,122
1636587998,80.70703,80.305664,1,26,8777,65536,0,3,122
1637589867,108.59375,54.111088,1,26,5883,65536,0,3,122
1638591250,136.04492,45.223927,1,26,3679,65536,0,3,122
1639591859,159.24902,39.724274,1,26,6075,65536,0,3,122
1640592884,184.91406,36.90985,1,26,5790,65536,0,3,122
1641593929,210.41602,35.005566,1,26,5957,65536,0,3,122
1642594910,235.91797,33.645332,1,26,5957,65536,0,3,122
1643595976,261.583,32.644924,1,26,5840,65536,0,3,122
1644596911,287.08496,31.8491,1,26,6007,65536,0,3,122
1645597948,312.65723,31.219057,1,26,5946,65536,0,3,122
1646598935,338.27344,30.707647,1,26,5879,65536,0,3,122
1647599973,363.82422,30.275864,1,26,5996,65536,0,3,122
1648600863,395.03516,30.345621,1,26,150,65536,0,3,122
1649601900,420.58594,30.00135,1,26,150,65536,0,3,122
1650602927,446.20215,29.707344,1,26,200,65536,0,3,122
1651603869,471.88574,29.454443,1,26,220,65536,0,3,122
1652604916,497.02148,29.198915,1,26,270,65536,0,3,122
1653606018,522.50586,28.99103,1,26,270,65536,0,3,122
1654607036,548.0078,28.806074,1,26,270,65536,0,3,122
1655607866,573.52246,28.640514,1,26,320,65536,0,3,122
1656609160,598.8213,28.479822,1,26,320,65536,0,3,122
1657609859,624.2451,28.340178,1,26,270,65536,0,3,122
