timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
29539669,54.74121,4324.292,2,16,8174,8192,0,3,142
30542762,92.07617,90.64828,3,17,3411,8192,0,3,142
31543509,124.22363,61.60362,3,17,50,8192,0,3,142
32544453,148.00195,49.048798,3,17,5465,8192,0,3,142
33545466,182.75977,45.480095,3,17,50,8192,0,3,142
34546457,212.06445,42.24857,3,17,50,8192,0,3,142
35547467,240.0,39.864082,3,17,1600,8192,0,3,142
36548638,268.03027,38.172096,3,17,3025,8192,0,3,142
37549453,300.1748,37.416885,3,17,50,8192,0,3,142
38550459,328.0,36.34974,3,17,1651,8192,0,3,142
39551501,356.02637,35.515656,3,17,3025,8192,0,3,142
40553415,388.0166,35.189766,3,17,50,8192,0,3,142
41553668,416.0,34.589825,3,17,1607,8192,0,3,142
42554453,444.03516,34.0846,3,17,3128,8192,0,3,142
43555599,472.0,33.64558,3,17,3914,8192,0,3,142
44556474,504.0,33.53413,3,17,971,8192,0,3,142
