timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
75362653,0.0,0.0,0,46,58584,65536,0,3,122
76366306,78.98242,78.660706,0,46,9053,65536,0,3,122
77367892,107.362305,53.529236,0,46,5922,65536,0,3,122
78368932,133.03711,44.24665,0,46,6021,65536,0,3,122
79369865,161.44043,40.283077,0,46,3100,65536,0,3,122
80371132,184.15527,36.765495,0,46,5836,65536,0,3,122
81371860,209.70605,34.89492,0,46,5903,65536,0,3,122
82372892,236.60156,33.748753,0,46,6406,65536,0,3,122
83373932,264.417,33.00379,0,46,6339,65536,0,3,122
84375791,291.76953,32.370014,0,46,6456,65536,0,3,122
85375930,320.0,31.956177,0,46,5381,65536,0,3,122
86377112,352.28418,31.982523,0,46,161,65536,0,3,122
87378041,374.85938,31.19714,0,46,5000,65536,0,3,122
88379214,406.77637,31.249628,0,46,178,65536,0,3,122
89380088,433.87207,30.951351,0,46,136,65536,0,3,122
