timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
582568379,0.0,0.0,0,60,59554,65536,0,3,122
583570798,81.05469,80.8241,0,60,9378,65536,0,3,122
584573034,110.48828,55.103928,0,60,6253,65536,0,3,122
585573919,136.85938,45.52913,0,60,6243,65536,0,3,122
586576234,163.18164,40.71105,0,60,6075,65536,0,3,122
587579395,192.0,38.312267,0,60,3619,65536,0,3,122
588580864,216.03809,35.928986,0,60,6125,65536,0,3,122
589581388,242.36035,34.556545,0,60,6125,65536,0,3,122
590582397,248.2334,30.97322,0,60,27115,65536,0,3,122
591583429,297.2754,32.97387,0,60,4017,65536,0,3,122
592585052,324.0166,32.346325,0,60,3482,65536,0,3,122
