timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
704721954,1200.0,0.35714447,1114.1222,0.0,18629,0,41.6309,1472,1,0,0,0,0.00067934784,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
705071016,1200.0,0.6107236,1114.1222,0.0,18638,0,41.6309,1473,1,0,0,0,0.0006788866,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
705829012,1200.0,0.6107236,1208.085,0.0,18663,0,41.760963,1474,1,0,0,0,0.00067842606,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
706709012,1200.0,0.6107236,1046.3727,0.0,18683,0,41.656544,1476,1,0,0,0,0.0006775068,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
707732011,1200.0,0.6107236,1214.6488,0.0,18711,0,41.88444,1478,1,0,0,0,0.00067658996,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
708802077,1200.0,0.6107236,963.3711,0.0,18740,0,41.584366,1480,1,0,0,0,0.0006756757,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
709736013,1200.0,0.6107236,1286.8501,0.0,18764,0,41.83259,1482,1,0,0,0,0.0006747638,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
710747046,1200.0,0.6107236,1088.7131,0.0,18792,0,41.950417,1484,1,0,0,0,0.00067385443,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711797230,1200.0,0.6107236,1041.772,0.0,18818,0,67.33887,1487,1,0,0,0,0.00067249493,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
712768667,1200.0,0.6107236,1280.6681,0.0,18846,0,41.956367,1489,1,0,0,0,0.00067159167,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
713748100,1200.0,0.6107236,1130.7412,0.0,18873,0,41.58593,1491,1,0,0,0,0.0006706908,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
714800134,1200.0,0.6107236,970.29614,0.0,18899,0,41.584118,1493,1,0,0,0,0.00066979235,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
