timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
167067013,1200.0,0.6107236,1126.6394,0.0,4347,0,41.80111,347,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
167816016,1200.0,0.6107236,1195.2592,0.0,4365,0,39.77883,348,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
167966076,1200.0,0.6107236,1195.2592,0.0,4369,0,39.77883,349,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
168987072,1200.0,0.6107236,1123.6954,0.0,4398,0,41.951294,351,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
169918015,1200.0,0.6107236,1136.9989,0.0,4426,0,41.99996,353,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
170988159,1200.0,0.6107236,1131.8693,0.0,4448,0,41.958084,355,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
171998152,1200.0,0.6107236,974.9991,0.0,4481,0,67.99994,358,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173058190,1200.0,0.6107236,1363.9427,0.0,4506,0,41.998238,360,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173970368,1200.0,0.6107236,1233.6646,0.0,4532,0,41.584198,362,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
174931228,1200.0,0.6107236,921.2749,0.0,4557,0,41.876133,364,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
176075431,1200.0,0.6107236,1342.5742,0.0,4588,0,41.58416,366,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
176986015,1200.0,0.6107236,933.266,0.0,4612,0,41.832626,368,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
178007072,1200.0,0.6107236,1086.7125,0.0,4636,0,41.911777,370,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
178928013,1200.0,0.6107236,1160.5178,0.0,4665,0,41.588524,372,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
179989061,1200.0,0.6107236,1217.4641,0.0,4694,0,41.912697,374,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
181009138,1200.0,0.6107236,1049.5486,0.0,4718,0,41.585888,376,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
181929358,1200.0,0.6107236,1261.3887,0.0,4747,0,67.326866,379,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
183011235,1200.0,0.6107236,1048.5492,0.0,4777,0,41.585518,381,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
183922097,1200.0,0.6107236,1217.3079,0.0,4796,0,41.872997,383,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
184932011,1200.0,0.6107236,867.35077,0.0,4824,0,41.58531,385,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
185996016,1200.0,0.6107236,1404.2399,0.0,4852,0,41.82842,387,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
187017106,1200.0,0.6107236,1138.9896,0.0,4878,0,41.962776,389,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
187937229,1200.0,0.6107236,957.9616,0.0,4906,0,41.998318,391,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
188997013,1200.0,0.6107236,1308.8578,0.0,4931,0,41.58247,393,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
189947052,1200.0,0.6107236,946.6077,0.0,4960,0,41.587368,395,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
190947012,1200.0,0.6107236,1029.2805,0.0,4981,0,41.97066,397,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
191998367,1200.0,0.6107236,1242.6285,0.0,5015,0,67.979675,400,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192948255,1200.0,0.6107236,1166.2927,0.0,5040,0,41.582592,402,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
193950092,1200.0,0.6107236,1130.6405,0.0,5064,0,41.582226,404,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
195041284,1200.0,0.6107236,1159.5723,0.0,5097,0,41.876213,406,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
196024158,1200.0,0.6107236,1140.7947,0.0,5120,0,41.99244,408,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
196956166,1200.0,0.6107236,1143.6792,0.0,5144,0,41.841923,410,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
198006113,1200.0,0.6107236,987.5355,0.0,5173,0,41.93781,412,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
198946015,1200.0,0.6107236,1231.2806,0.0,5198,0,41.60401,414,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
199956424,1200.0,0.6107236,1200.9781,0.0,5226,0,41.583748,416,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201017712,1200.0,0.6107236,960.4056,0.0,5255,0,41.58457,418,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201947012,1200.0,0.6107236,1423.3903,0.0,5279,0,67.92318,421,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202958213,1200.0,0.6107236,873.2053,0.0,5307,0,41.96181,423,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
204029055,1200.0,0.6107236,1101.0348,0.0,5332,0,41.585846,425,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
204939014,1200.0,0.6107236,1098.8649,0.0,5360,0,41.95666,427,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
205969011,1200.0,0.6107236,1259.7317,0.0,5390,0,41.991055,429,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
207029012,1200.0,0.6107236,1049.7242,0.0,5411,0,41.59285,431,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
207992158,1200.0,0.6107236,1079.2079,0.0,5441,0,41.58416,433,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
208972012,1200.0,0.6107236,1178.5068,0.0,5463,0,41.875877,435,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
210036014,1200.0,0.6107236,1227.1849,0.0,5493,0,41.903873,437,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
210967311,1200.0,0.6107236,976.3579,0.0,5519,0,41.886654,439,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
211977053,1200.0,0.6107236,1345.9987,0.0,5547,0,67.99994,442,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
213037014,1200.0,0.6107236,1119.711,0.0,5575,0,41.580784,444,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
213979262,1200.0,0.6107236,956.16705,0.0,5598,0,41.91964,446,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
214979056,1200.0,0.6107236,1308.8604,0.0,5627,0,41.582554,448,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
216049055,1200.0,0.6107236,1039.641,0.0,5657,0,41.58564,450,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
216969011,1200.0,0.6107236,1029.9897,0.0,5678,0,41.99958,452,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
217982055,1200.0,0.6107236,1178.4305,0.0,5709,0,41.873165,454,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
219102235,1200.0,0.6107236,1137.9318,0.0,5741,0,41.997482,457,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
219946055,1200.0,0.6107236,1137.5205,0.0,5757,0,41.835255,458,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
220987079,1200.0,0.6107236,975.98987,0.0,5785,0,41.956577,460,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
