timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
172010044,1200.0,0.6107236,1190.8389,0.0,4926,72,62.938633,365,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
172758008,1200.0,0.6107236,1289.7542,0.0,4952,72,46.629574,366,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173078061,1200.0,0.6107236,1289.7542,0.0,4959,72,46.629574,367,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
174088050,1200.0,0.6107236,1047.616,0.0,4988,72,41.666542,369,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
175009006,1200.0,0.6107236,1252.479,0.0,5007,72,62.376423,371,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
176069017,1200.0,0.6107236,903.0031,0.0,5040,72,41.953682,373,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
177039506,1200.0,0.6107236,1291.0956,0.0,5067,72,20.792183,375,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
178020258,1200.0,0.6107236,1230.7692,0.0,5090,72,62.93706,377,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
179090331,1200.0,0.6107236,1035.5779,0.0,5122,72,41.581524,379,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
180005493,1200.0,0.6107236,1250.203,0.0,5141,72,20.919731,381,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
181018020,1200.0,0.6107236,982.0335,0.0,5171,72,62.746563,383,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
182069211,1200.0,0.6107236,1087.1697,0.0,5203,72,41.585724,386,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
183009268,1200.0,0.6107236,1264.6683,0.0,5224,72,67.928474,388,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
184030017,1200.0,0.6107236,995.0199,0.0,5254,72,41.958668,390,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
185081016,1200.0,0.6107236,1288.7009,0.0,5277,72,41.957706,392,0,0,0,0,0.0,0,0,1,1,1,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
