timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
256012122,1200.0,0.6107236,1105.7191,0.0,6716,0,41.80036,534,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
256756407,1200.0,0.6107236,1145.4148,0.0,6739,0,41.832542,535,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
256946184,1200.0,0.6107236,1145.4148,0.0,6742,0,41.832542,536,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257959007,1200.0,0.6107236,1070.6179,0.0,6769,0,41.867737,538,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259019290,1200.0,0.6107236,1099.0687,0.0,6795,0,41.586384,540,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259941053,1200.0,0.6107236,989.0259,0.0,6819,0,41.916332,542,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260971072,1200.0,0.6107236,1252.6041,0.0,6848,0,41.58844,544,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
262036380,1200.0,0.6107236,1135.266,0.0,6878,0,67.71762,547,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
262947098,1200.0,0.6107236,859.42725,0.0,6897,0,41.923283,549,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
263967256,1200.0,0.6107236,1332.9988,0.0,6926,0,41.99996,551,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
265027319,1200.0,0.6107236,865.34735,0.0,6955,0,41.584198,553,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
265950151,1200.0,0.6107236,1046.8811,0.0,6974,0,41.91516,555,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
266970753,1200.0,0.6107236,1035.9889,0.0,7006,0,41.95905,557,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
268043111,1200.0,0.6107236,1185.1016,0.0,7029,0,41.582508,559,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
268953155,1200.0,0.6107236,1033.9396,0.0,7053,0,41.87605,561,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
