timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
18013167,1200.0,0.64342976,1140.185,0.0,383,0,41.78689,34,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18756239,1200.0,0.64342976,1201.3655,0.0,402,0,41.803936,35,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18926007,1200.0,0.64342976,1201.3655,0.0,406,0,41.803936,36,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19936006,1200.0,0.64342976,1263.2029,0.0,434,0,41.874126,38,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21027478,1200.0,0.6107236,921.0835,0.0,463,0,41.95825,40,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22017111,1200.0,0.6107236,1457.7375,0.0,490,0,67.98776,43,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22937010,1200.0,0.6107236,923.62427,0.0,517,0,41.57794,45,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23997015,1200.0,0.6107236,1094.3856,0.0,541,0,41.596554,47,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24937215,1200.0,0.6107236,1021.81354,0.0,569,0,41.585434,49,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25947113,1200.0,0.6107236,1310.8911,0.0,599,0,41.58416,51,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27018009,1200.0,0.6107236,1097.9021,0.0,623,0,41.95804,53,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27928469,1200.0,0.6107236,1049.9968,0.0,652,0,41.999874,55,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28948089,1200.0,0.6107236,1180.9575,0.0,675,0,41.99849,57,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30028349,1200.0,0.6107236,1228.8723,0.0,704,0,41.995636,59,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30961050,1200.0,0.6107236,936.32495,0.0,729,0,41.88035,61,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31956007,1200.0,0.6107236,1379.4822,0.0,757,0,67.72909,64,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32997224,1200.0,0.6107236,1127.7445,0.0,785,0,41.91617,66,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33947057,1200.0,0.6107236,957.8985,0.0,806,0,41.99555,68,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34957011,1200.0,0.6107236,1307.9208,0.0,837,0,41.58416,70,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36027293,1200.0,0.6107236,1062.2195,0.0,868,0,41.578026,72,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36949057,1200.0,0.6107236,1004.2476,0.0,888,0,41.926838,74,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37959011,1200.0,0.6107236,1180.8986,0.0,918,0,41.99639,76,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39059067,1200.0,0.6107236,1126.8275,0.0,949,0,41.587658,78,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39942015,1200.0,0.6107236,1129.7041,0.0,968,0,41.584198,80,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40962011,1200.0,0.6107236,934.15643,0.0,999,0,41.87254,82,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42045131,1200.0,0.6107236,1381.2483,0.0,1026,0,67.329666,85,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42947149,1200.0,0.6107236,1094.6204,0.0,1048,0,41.832626,87,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43907012,1200.0,0.6107236,1035.7385,0.0,1077,0,41.94891,89,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45037014,1200.0,0.6107236,1229.9685,0.0,1105,0,41.593136,91,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45957162,1200.0,0.6107236,1211.9976,0.0,1131,0,41.999916,93,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46970012,1200.0,0.6107236,906.93335,0.0,1155,0,41.584282,95,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48030251,1200.0,0.6107236,1362.611,0.0,1186,0,41.86515,97,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48963114,1200.0,0.6107236,1108.1161,0.0,1213,0,41.591488,99,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49983193,1200.0,0.6107236,1038.9279,0.0,1238,0,41.87617,101,0,0,0,0,0.0,0,0,1,1,1,1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
