timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
1729421713,1729421214,3801098,3801098,-0.00012378886,3.25463e-05,-2.3312603e-05,-0.0022393654,0.0017355658,-0.049179792,4992,4992,0,1
1729926150,1729925652,3801098,3801098,9.544651e-05,-5.103512e-05,-3.3824457e-05,0.001839274,0.005326942,-0.04848847,4995,4995,0,1
1730425604,1730425096,3801098,3801098,0.0005257751,0.0008399488,4.4188062e-05,0.017536558,-0.004051253,-0.056001954,4990,4990,0,1
1730925037,1730924540,3801098,3801098,0.0003239179,1.603529e-05,-7.694802e-05,0.0060723787,0.017670033,-0.05405379,4995,4995,0,1
1731424485,1731423983,3801098,3801098,0.00097513426,0.0016595268,0.00012594966,0.008837192,0.027211215,-0.06803243,4995,4995,0,1
1731923940,1731923426,3801098,3801098,-0.0005362469,0.00033885345,0.00019528474,0.020788793,0.033883724,-0.053242743,4994,4994,0,1
1732428349,1732427864,3801098,3801098,0.0011481935,0.0017145433,0.0003271826,-0.0024637945,0.009302568,-0.093798645,4995,4995,0,1
1732922805,1732922313,3801098,3801098,-0.0013901859,-0.020328436,-0.0006224719,-0.0321705,-0.0062074624,-0.05632971,4991,4991,0,1
1733422248,1733421757,3801098,3801098,-0.036033154,0.025783585,0.0019802265,0.017241806,0.025314715,0.0007843649,4994,4994,0,1
1733926729,1733926194,3801098,3801098,0.0066513172,0.0006728672,0.00033693278,-4.7843855e-06,0.007812616,-0.019823628,4994,4994,0,1
1734426123,1734425636,3801098,3801098,-0.0012690112,-0.00049750454,0.00024360292,0.0071584173,0.040425997,-0.030571364,4994,4994,0,1
1734925588,1734925079,3801098,3801098,0.0005268431,0.00027580012,-0.0005711354,0.0026144867,0.036834016,-0.020276498,4995,4995,0,1
1735425026,1735424533,3801098,3801098,0.00024650857,0.0001760212,-8.13213e-05,0.00056072103,0.04308699,-0.022836607,5006,5006,0,1
1735924470,1735923965,3801098,3801098,0.00024008812,5.365323e-05,-1.8811925e-05,7.9319696e-05,0.042318013,-0.024954794,4994,4994,0,1
1736423916,1736423409,3801098,3801098,0.0009984054,5.6192766e-05,-1.5812513e-05,0.00048549045,0.041255154,-0.026326828,4994,4994,0,1
1736923364,1736922855,3801098,3801098,0.016221723,0.0003081637,0.0001273028,-0.0022133072,0.021690032,-0.022275284,4996,4996,0,1
1737422797,1737422298,3801098,3801098,-8.3892905e-05,4.4159704e-05,-0.00014940827,-0.00317509,0.007075111,-0.048238143,4994,4994,0,1
1737927268,1737926739,3801098,3801098,0.0035742254,0.0031866636,0.0014344808,-0.019144734,-0.0034233108,-0.050146267,4995,4995,0,1
1738426712,1738426184,3801098,3801098,0.003228705,0.00013332748,-0.0019955367,0.0029027853,0.0081087705,-0.048985463,4995,4995,0,1
1738926124,1738925629,3801098,3801098,-0.0019611155,0.0019823678,-0.00029531418,0.0040960787,0.009200064,-0.043070648,4995,4995,0,1
1739420589,1739420079,3801098,3801098,-0.0006891604,0.0063742325,0.001088536,0.04957333,-0.002023799,-0.025136618,4988,4988,0,1
