timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
278139797,278139429,3932170,3932170,-3.2859473e-06,2.8584618e-06,-6.394127e-06,-1.888259e-05,0.0012487493,-0.04848889,5014,5014,0
278465542,278465236,3932170,3932170,-1.204649e-05,1.9652696e-06,-1.7657673e-06,-0.00020463821,0.0014731371,-0.04839382,5014,5014,0
278966674,278966372,3932170,3932170,-3.7412515e-06,1.6077666e-06,1.8624814e-06,-2.884326e-05,0.0014103741,-0.04841998,5013,5013,0
279467954,279467551,3932170,3932170,-3.44904e-06,3.7654731e-06,5.019962e-06,-0.00015028662,0.0014286403,-0.048611768,5012,5012,0
279969040,279968735,3932170,3932170,-1.0867451e-06,-6.7869155e-07,-5.1210254e-06,-0.00017683132,0.001451865,-0.04843771,5016,5016,0
280465248,280464899,3932170,3932170,-1.7635012e-06,2.5048603e-06,-3.3667782e-06,-0.00026594824,0.0013079628,-0.04859252,5012,5012,0
280966437,280966082,3932170,3932170,-1.074765e-06,1.8345535e-06,-4.3306957e-07,-0.0001447045,0.0014786697,-0.048566766,5015,5015,0
281467650,281467258,3932170,3932170,-8.48251e-06,-2.1734684e-06,-2.6346702e-06,-0.00016104699,0.0013076375,-0.04843444,5010,5010,0
281963733,281963426,3932170,3932170,-3.5702496e-07,-2.597367e-06,-7.255976e-06,-0.00015421525,0.001392377,-0.048425652,5007,5007,0
282464955,282464606,3932170,3932170,-5.7066973e-06,9.165514e-07,3.0774711e-07,-0.00012844273,0.0014034848,-0.048574608,5012,5012,0
282966191,282965786,3932170,3932170,3.2616463e-06,3.001495e-05,4.4667657e-05,-8.7310764e-05,-0.00018448033,-0.04942966,5012,5012,0
283467308,283466966,3932170,3932170,6.921239e-05,0.00017542792,-0.00038140357,-0.0034920168,0.0072517055,-0.075856954,5012,5012,0
283968447,283968146,3932170,3932170,-0.00036406977,-2.8032855e-06,-0.0002483441,0.0018867193,0.013708934,-0.03378127,5012,5012,0
284469722,284469326,3932170,3932170,7.3853014e-05,-0.00017601658,-0.00020201127,0.0014105601,0.028657373,-0.045349844,5012,5012,0
284965801,284965493,3932170,3932170,3.486454e-05,-0.0007397033,0.00012968406,-0.00849111,0.012210201,-0.061679088,5011,5011,0
285467030,285466674,3932170,3932170,0.0005792367,0.00023439247,0.00052106247,0.0056865863,-0.012954988,-0.056653943,5002,5002,0
285963145,285962842,3932170,3932170,0.00013571893,0.00095494406,0.00018843521,0.010026975,-0.027859068,-0.038413886,5012,5012,0
286464415,286464026,3932170,3932170,-0.00020866378,0.00018469268,-0.00034245156,0.003653841,-0.014342801,-0.01772773,5013,5013,0
286965507,286965202,3932170,3932170,-4.5801833e-05,-0.0005567391,0.00011185475,-0.008325184,0.022524485,-0.051802825,5012,5012,0
287466737,287466382,3932170,3932170,0.00031356816,0.0009814126,0.00027617486,0.0064485096,-0.028042803,-0.04355611,5012,5012,0
287967913,287967562,3932170,3932170,0.00034114518,-0.00025976353,0.00023236523,-0.009698544,0.027073195,-0.067997545,5012,5012,0
288469143,288468743,3932170,3932170,0.00032542789,0.0005136802,0.00074419024,-0.0025183964,-0.023586849,-0.06834411,5008,5008,0
288965218,288964912,3932170,3932170,0.00013999407,0.00011668037,5.931733e-05,-0.004908108,0.015449438,-0.050796278,5013,5013,0
