timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
383044734,383044235,3801098,3801098,0.00019505307,0.000109792214,0.00015022932,0.00089263765,-0.00035888763,-0.045818117,4995,4995,0,1
383549193,383548693,3801098,3801098,0.00073661306,3.056069e-05,-1.1458116e-05,0.00824488,0.004620726,-0.050077353,4994,4994,0,1
384048669,384048159,3801098,3801098,-6.2360785e-05,1.3970561e-05,2.8009992e-05,0.0019459352,0.006149268,-0.05275975,4995,4995,0,1
384543127,384542630,3801098,3801098,0.0001584863,-0.0004079434,3.8231643e-05,-0.009786604,-0.0028877663,-0.040937074,4995,4995,0,1
385047640,385047089,3801098,3801098,-0.00030083084,-7.750018e-05,0.00026232586,0.0037730834,0.002577518,-0.056299746,4994,4994,0,1
385547045,385546554,3801098,3801098,-0.0007396046,8.825058e-05,0.0001812288,-0.013202522,-0.018753143,-0.044119984,4995,4995,0,1
386046533,386046022,3801098,3801098,-0.0014966865,-0.00023713068,-0.00023567856,-0.0019230403,-0.024067987,-0.074714735,4997,4997,0,1
386545977,386545484,3801098,3801098,-5.939903e-05,5.80165e-05,0.00056134444,0.008322409,0.008330913,-0.039648812,4995,4995,0,1
387045464,387044949,3801098,3801098,0.00028003682,0.0005519384,-0.00027539596,-0.00083753985,0.029953053,-0.05600013,4995,4995,0,1
387549927,387549406,3801098,3801098,0.0003762059,-0.0006645394,0.00020353668,-0.008892748,-0.044837218,-0.04325006,4993,4993,0,1
388044391,388043881,3801098,3801098,-0.00014705493,5.4351258e-05,-9.938818e-05,-0.002708969,-0.004014422,-0.04613925,4997,4997,0,1
388543845,388543344,3801098,3801098,0.0010955508,-0.00021056957,-0.0003591922,-0.0054497025,0.018636737,-0.05077117,4995,4995,0,1
389043292,389042809,3801098,3801098,-0.0002880792,0.0001302453,4.846526e-05,-0.002238751,-0.033409465,-0.048257437,4994,4994,0,1
389547756,389547269,3801098,3801098,-0.0011549293,8.904399e-05,-0.0002879769,0.005642233,-0.022302177,-0.0489538,4994,4994,0,1
390047221,390046735,3801098,3801098,-0.0020781935,-0.0003130933,0.0005130878,-0.011130814,-0.037692536,-0.036213536,4994,4994,0,1
390546686,390546201,3801098,3801098,0.0015030109,0.00018132762,6.0222414e-05,-0.025576599,-0.020442706,-0.027625484,4995,4995,0,1
391046180,391045670,3801098,3801098,0.0015385151,0.00088844815,0.00011441085,0.007504083,-0.027934043,-0.051639054,4999,4999,0,1
391545641,391545140,3801098,3801098,0.0007576743,0.0003002202,-0.0005193512,-0.0065803383,0.021918973,-0.04957289,5001,5001,0,1
392045098,392044598,3801098,3801098,-0.0003197308,-5.067786e-05,0.00010638197,-0.0064185285,0.017741658,-0.043172166,4995,4995,0,1
392544566,392544064,3801098,3801098,-0.0018775587,2.071177e-05,0.00013058874,-0.009979481,-0.018321475,-0.031586662,4995,4995,0,1
393044031,393043530,3801098,3801098,-0.0008482515,-0.00024512148,0.00017079122,-0.009062573,0.006084287,-0.03731202,4995,4995,0,1
393548493,393547991,3801098,3801098,0.0008738944,0.0002603818,6.904964e-05,-0.004256358,0.01223743,-0.04227466,4991,4991,0,1
394047955,394047457,3801098,3801098,0.0013904693,-1.8763629e-05,5.4848464e-05,-0.006702109,-0.005540353,-0.035806373,4995,4995,0,1
394547418,394546923,3801098,3801098,0.0019504512,0.00096766884,-0.00013535924,0.030177867,-0.00039501983,-0.07151255,4995,4995,0,1
395046926,395046404,3801098,3801098,0.0010235495,-0.0005867972,0.0002719264,0.01809534,0.022804545,-0.05641987,5010,5010,0,1
395546349,395545860,3801098,3801098,-0.005310561,-0.0006838949,0.00047351196,0.00033671624,-0.022541353,-0.03236595,5001,5001,0,1
396045816,396045321,3801098,3801098,-0.0016245467,-0.00066575257,3.856544e-05,0.022119742,0.020517787,-0.070996724,4995,4995,0,1
396545279,396544791,3801098,3801098,-0.0009751903,-0.0009299685,-2.7565928e-05,-0.021878485,-0.049659953,-0.030890582,4999,4999,0,1
397044739,397044253,3801098,3801098,-0.0008257053,-0.0007972045,-0.00013517136,-0.015678506,-0.043158453,-0.039206136,4994,4994,0,1
397554249,397553710,3801098,3801098,0.0004160283,0.00040052898,0.00043497694,0.009012279,-0.0074892673,-0.05046516,4995,4995,0,1
398048667,398048181,3801098,3801098,0.001199166,0.0026364112,4.8948496e-05,-0.014589999,-0.00017986036,-0.041493542,4995,4995,0,1
398543138,398542653,3801098,3801098,0.00034217662,0.0003206498,-0.00022799578,0.011816091,-0.003960379,-0.05366504,4995,4995,0,1
399047612,399047114,3801098,3801098,0.00086368714,0.0031715606,-0.00051215803,-0.0054745455,0.011680818,-0.053712755,4995,4995,0,1
399547079,399546580,3801098,3801098,-0.00041206213,-0.0043575293,-0.00012592759,-0.00450741,-0.039465997,-0.051567957,4994,4994,0,1
400046542,400046047,3801098,3801098,-0.00023435666,0.00056010566,0.00031837542,0.015938183,-0.025729995,-0.043848954,4995,4995,0,1
400546108,400545513,3801098,3801098,-0.00010388318,-3.045694e-05,-0.000103024264,-0.00068797136,-0.013280474,-0.04575771,4993,4993,0,1
401045473,401044981,3801098,3801098,0.00077466696,0.0011092278,-0.00042638087,0.021963876,0.025065433,-0.06451162,4996,4996,0,1
401544954,401544446,3801098,3801098,0.0016127033,0.0005977551,0.00015707286,0.015598803,-0.003865633,-0.057101015,4994,4994,0,1
402044412,402043913,3801098,3801098,-5.3956785e-05,0.0002514165,3.611049e-05,0.0052548223,0.04497658,-0.04933261,4994,4994,0,1
402543899,402543395,3801098,3801098,-0.0016321844,0.0002444874,0.00038897074,-0.0033398343,-0.00040978528,-0.05465573,5004,5004,0,1
403048349,403047851,3801098,3801098,-0.0009847285,-5.9660786e-05,1.3163915e-06,0.037736528,0.028073695,-0.064816184,5001,5001,0,1
403547796,403547310,3801098,3801098,-0.000506112,-0.0006253719,0.00052738126,-0.027565472,-0.026142793,-0.03222792,4994,4994,0,1
404047263,404046777,3801098,3801098,-0.0012589586,-0.00041172793,6.857221e-05,-0.04390923,-0.023640925,-0.021423576,4986,4986,0,1
404546730,404546244,3801098,3801098,-0.001049733,-0.0009888512,0.0002932848,-0.034140654,-0.052194446,-0.024122529,4994,4994,0,1
405046226,405045717,3801098,3801098,-0.0016829905,-0.00026682386,0.00013367223,-0.013320158,-0.044522718,-0.049433354,5000,5000,0,1
405545666,405545179,3801098,3801098,-0.0013405107,-0.0011811798,-0.00037603072,-0.03738422,-0.026710212,-0.030044274,4994,4994,0,1
406045148,406044646,3801098,3801098,-0.00047901235,7.843102e-06,-6.868699e-05,-0.019416628,-0.0035040262,-0.094270855,4995,4995,0,1
406544608,406544112,3801098,3801098,0.000117006224,-0.00012650863,-0.00018096487,0.009679013,0.010218812,-0.04751928,4994,4994,0,1
407044082,407043577,3801098,3801098,-1.3305317e-05,0.00016733364,-3.602565e-05,-0.007037436,-0.0074287676,-0.039271165,4994,4994,0,1
407548545,407548046,3801098,3801098,-0.0020662532,0.0005549946,0.00022224795,0.00071595376,0.0052296086,-0.048256435,5003,5003,0,1
408048000,408047504,3801098,3801098,-0.00029018414,-0.00015801983,8.185106e-06,0.0018863211,0.009502516,-0.0477821,4995,4995,0,1
408547468,408546970,3801098,3801098,-8.179094e-05,1.8461362e-05,-2.8678603e-05,0.0019602592,0.009386645,-0.048050314,4995,4995,0,1
409046951,409046441,3801098,3801098,-4.95267e-06,2.905388e-05,6.2499075e-06,0.002159725,0.0103179645,-0.048153024,4998,4998,0,1
409546414,409545905,3801098,3801098,-1.31628585e-05,2.8240069e-05,2.2726e-05,0.0019656082,0.009830161,-0.048107583,4994,4994,0,1
410045880,410045373,3801098,3801098,-1.0848018e-05,2.0772657e-05,1.9483587e-06,0.0020819851,0.009933222,-0.047920283,4985,4985,0,1
