timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
23814330,23814023,3932170,3932170,1.4399087e-05,-8.122739e-06,-1.7862055e-06,-0.004675181,-0.0031108833,-0.048116073,5016,5016,0
23819334,23819027,3932170,3932170,1.14497925e-05,-3.387735e-06,8.040532e-06,-0.0045669107,-0.0030443303,-0.04796487,5004,5004,0
24315490,24315188,3932170,3932170,1.1658402e-05,-5.264283e-06,2.4090061e-06,-0.004812512,-0.0029636081,-0.048077103,5007,5007,0
24816662,24816313,3932170,3932170,5.7991992e-06,-6.5515505e-06,4.9344985e-06,-0.00467668,-0.0031041668,-0.04810427,5009,5009,0
25317810,25317459,3932170,3932170,5.1214533e-06,-1.4399927e-06,-4.854332e-06,-0.0045750947,-0.0030278743,-0.047999572,5010,5010,0
25818910,25818610,3932170,3932170,9.945102e-06,-1.3061847e-05,1.6295778e-06,-0.0047429367,-0.0030775294,-0.048231836,5011,5011,0
26320108,26319788,3932170,3932170,1.9972988e-06,-5.5605065e-06,-2.30047e-06,-0.0046365983,-0.003054266,-0.048340145,5022,5022,0
26816239,26815930,3932170,3932170,3.7452978e-06,-2.6382359e-06,2.6308028e-06,-0.0045393175,-0.0030447608,-0.048317786,5045,5045,0
27317343,27317045,3932170,3932170,1.1957926e-05,-8.39445e-06,4.2610372e-06,-0.0046032197,-0.0030177294,-0.048120964,5010,5010,0
27818504,27818196,3932170,3932170,5.271875e-06,4.3812142e-06,2.1294903e-07,-0.0046434854,-0.0031088067,-0.048195783,5014,5014,0
28314692,28314331,3932170,3932170,7.700206e-07,-5.357275e-06,-1.9791635e-06,-0.004803893,-0.0029258786,-0.04815,5011,5011,0
28815786,28815480,3932170,3932170,1.6303939e-05,-4.142627e-06,-6.220898e-06,-0.0046293833,-0.0030594976,-0.048141766,5011,5011,0
29316955,29316640,3932170,3932170,8.437822e-06,-4.951206e-06,-7.0612737e-06,-0.0047314786,-0.0029760355,-0.048136447,5022,5022,0
29818092,29817786,3932170,3932170,9.371827e-06,-7.409785e-06,4.9364985e-06,-0.0047703385,-0.0030467208,-0.047813497,4985,4985,0
30314283,30313916,3932170,3932170,3.29864e-06,-6.3133634e-06,-1.6344585e-06,-0.0047071334,-0.0029897138,-0.048051786,5011,5011,0
30815369,30815064,3932170,3932170,2.6142586e-06,-7.044184e-06,-5.3488793e-06,-0.004665582,-0.0030208884,-0.048133202,5008,5008,0
31316512,31316214,3932170,3932170,1.077271e-05,-8.144723e-06,8.2609955e-07,-0.0046813553,-0.0030205026,-0.048170235,5012,5012,0
31817765,31817363,3932170,3932170,6.2547792e-06,-1.7295081e-06,9.588301e-06,-0.0045244778,-0.0030203601,-0.048074804,5007,5007,0
32318861,32318515,3932170,3932170,1.134044e-05,-2.1009103e-06,4.078606e-06,-0.004681809,-0.0030403615,-0.0482305,5015,5015,0
32820055,32819701,3932170,3932170,1.1479719e-05,-7.314161e-06,3.6116492e-06,-0.004772066,-0.003072947,-0.048592765,5051,5051,0
33316149,33315799,3932170,3932170,1.7853001e-06,1.7310158e-06,-4.8456945e-07,-0.0047358405,-0.0029721325,-0.0480901,5010,5010,0
33817345,33816949,3932170,3932170,6.6462767e-06,-4.275525e-06,5.8335254e-06,-0.004828009,-0.0030403272,-0.048044328,5012,5012,0
34313384,34313087,3932170,3932170,9.852684e-06,-7.414894e-06,-5.1124966e-06,-0.004828165,-0.003000676,-0.048040874,5012,5012,0
34814584,34814237,3932170,3932170,7.740001e-06,-8.646516e-06,1.0352651e-06,-0.004635803,-0.0030398848,-0.048103172,5012,5012,0
