timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
630327175,630326666,3801098,3801098,-3.9876627e-06,0.000108662716,-1.1332479e-05,0.0066717416,0.0054206653,-0.05044138,4986,4986,0,1
630831661,630831150,3801098,3801098,0.00021903524,0.0003165652,-0.00021701863,-0.008064279,0.0041408874,-0.041941185,4995,4995,0,1
631331136,631330640,3801098,3801098,0.0010088895,0.00043783904,0.00023852332,0.029686878,0.04480192,-0.07388576,4995,4995,0,1
631830633,631830129,3801098,3801098,0.00023759442,0.00044811724,-0.00014024824,-0.008803634,0.009909739,-0.06929362,4990,4990,0,1
632325125,632324623,3801098,3801098,-0.0016398554,-0.00042870254,-0.00023655723,-0.04464451,-0.008941709,-0.008786165,4995,4995,0,1
632829679,632829106,3801098,3801098,0.00055386935,0.0009361533,0.00018684639,-0.005928438,-0.0073168823,-0.044400074,4994,4994,0,1
633329094,633328595,3801098,3801098,-0.009422571,0.0006627535,0.00014684339,0.027181046,-0.009736923,-0.06467464,4995,4995,0,1
633828584,633828085,3801098,3801098,0.001833623,0.00014509606,-0.00036045915,0.031019934,-0.011586172,-0.050626136,4995,4995,0,1
634328084,634327573,3801098,3801098,0.020138778,0.0026641227,-0.00030610323,-0.015723674,0.004954014,-0.05258333,4995,4995,0,1
634827561,634827061,3801098,3801098,0.00044600348,0.00021235937,0.00027945434,-0.0049620783,0.017352821,-0.03958121,4995,4995,0,1
635337041,635336548,3801098,3801098,-0.014803448,-0.00035833422,0.0002431095,0.016059903,-0.0060817613,-0.048683822,5005,5005,0,1
635826537,635826037,3801098,3801098,0.0023910084,0.0009965914,-3.489416e-05,0.0036125486,0.016788773,-0.062112767,4995,4995,0,1
636326015,636325525,3801098,3801098,0.00019091515,0.0023995053,0.0009910192,-0.01429647,-0.0034672185,-0.0742212,4995,4995,0,1
636835499,636835004,3801098,3801098,0.000522571,-0.0008862845,0.0003422611,-0.026875293,0.010996486,-0.03376256,4997,4997,0,1
637329991,637329494,3801098,3801098,0.00011820938,0.00035030203,-0.00023814884,-0.009172926,-0.008460273,-0.035103995,4995,4995,0,1
637834483,637833978,3801098,3801098,-0.0014449399,0.00025483454,-0.00030239217,-0.029557692,-0.04546213,-0.017154215,4999,4999,0,1
638328958,638328466,3801098,3801098,-0.0107381325,-9.039291e-05,7.728501e-05,-0.0030194386,-0.040587734,-0.022678748,4995,4995,0,1
638833462,638832948,3801098,3801098,0.0034932825,-5.0895862e-05,1.4676225e-05,0.04016462,0.0041166455,-0.08076666,4996,4996,0,1
639327942,639327437,3801098,3801098,0.00031018615,0.00048613717,-0.00048734914,-0.006645623,0.017579842,-0.049811076,4995,4995,0,1
639827417,639826921,3801098,3801098,0.0003513742,-0.0001256783,-0.00024638834,-0.009747903,0.011287292,-0.037120268,4995,4995,0,1
640326907,640326406,3801098,3801098,-0.0012571428,-0.0003451045,-0.00013850101,0.015392217,0.009549307,-0.045653366,4995,4995,0,1
640831372,640830885,3801098,3801098,-0.00057287834,0.00023547321,-0.00023218844,-0.0052311635,-0.016117701,-0.04233754,4995,4995,0,1
