timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
481065510,481065145,3932170,3932170,1.6750075e-06,-3.756932e-06,-3.1222696e-06,-0.0009343748,-0.00069487916,-0.048422243,5012,5012,0
481070453,481070155,3932170,3932170,-6.839118e-08,2.5510822e-06,-2.901919e-06,-0.0008295127,-0.0007236089,-0.048359368,5010,5010,0
481566744,481566328,3932170,3932170,-4.05081e-06,1.5072161e-06,-4.350185e-06,-0.00081966585,-0.0007746505,-0.048428126,5012,5012,0
482067869,482067560,3932170,3932170,3.0740466e-07,-1.7045464e-08,5.884349e-06,-0.001114481,-0.00074089324,-0.048913818,5058,5058,0
482569061,482568698,3932170,3932170,7.146946e-06,-8.631102e-06,5.442261e-07,-0.0009931092,-0.000655934,-0.048486866,5013,5013,0
483070188,483069882,3932170,3932170,-7.1001896e-06,1.0162009e-05,-2.5276775e-06,-0.00089520955,-0.0007256837,-0.048321117,5013,5013,0
483566362,483566054,3932170,3932170,3.963166e-06,-4.1477806e-06,-4.5066936e-06,-0.0010732163,-0.00073501095,-0.04847667,5016,5016,0
484067537,484067238,3932170,3932170,2.085131e-05,3.8775624e-06,3.4651498e-06,-0.00079167885,-0.001680183,-0.04844469,5012,5012,0
484563709,484563410,3932170,3932170,-8.7471795e-05,-0.0001590008,-0.00018207385,-0.0051183556,-0.005469037,-0.051284853,5012,5012,0
485064955,485064594,3932170,3932170,0.0001873991,-0.00013999228,1.1703005e-05,-0.016585702,-0.00218619,-0.046700407,5008,5008,0
485566259,485565784,3932170,3932170,-0.00020492598,0.00017142405,-0.0005454824,0.0024325412,0.0003122388,-0.068452165,5018,5018,0
486067264,486066962,3932170,3932170,0.00022036591,0.0001496763,6.4748114e-05,-0.0050736833,0.0057817814,-0.046274878,5012,5012,0
486568446,486568146,3932170,3932170,-0.00013014684,-0.00043444044,-0.0002956597,-0.009456148,0.004323909,-0.045061655,5012,5012,0
487064676,487064332,3932170,3932170,1.5117308e-05,-6.4972235e-05,-0.0003093687,-0.009825916,-0.00044671967,-0.054227788,5007,5007,0
487565863,487565501,3932170,3932170,-0.00014336933,0.0004541566,0.00010356425,0.009391674,0.004059763,-0.033939485,5012,5012,0
488066988,488066688,3932170,3932170,0.00033178536,-0.00012891971,0.00034415393,0.0068563996,-0.003560321,-0.05252803,5015,5015,0
488568220,488567868,3932170,3932170,0.00015599008,0.00040428177,0.0005687469,-0.0014887439,-0.0065032043,-0.054175414,5012,5012,0
489069443,489069066,3932170,3932170,3.7679158e-05,-6.866213e-05,0.0002119332,0.00025560896,-0.0043468866,-0.04318378,5004,5004,0
489565529,489565222,3932170,3932170,-0.00034611273,-0.0011224047,-0.000171241,-0.0069534155,-0.003046886,-0.024708038,5012,5012,0
490066757,490066453,3932170,3932170,-0.0003563016,0.00048935297,-1.5944397e-05,0.009422713,-0.0024248145,-0.04514818,5005,5005,0
490562914,490562616,3932170,3932170,-0.00028365408,-0.0005353288,0.000113973074,-0.009502873,-0.005288584,-0.015624398,5051,5051,0
491064109,491063759,3932170,3932170,0.000248455,-0.00012522405,0.0003149466,0.0082932925,-0.0023500654,-0.07414277,4967,4967,0
491565254,491564942,3932170,3932170,-0.00039842515,0.00068895536,-0.00017687165,0.02667949,0.0066925692,-0.052772038,5012,5012,0
492066470,492066125,3932170,3932170,-0.00018982703,0.0011847444,0.0002907433,0.026200406,-0.0041704667,-0.064887226,5010,5010,0
492567610,492567308,3932170,3932170,0.0010040676,0.0021821847,0.0015322253,0.037014954,-0.012398175,-0.07367213,5010,5010,0
493068884,493068490,3932170,3932170,0.0041805515,-0.0034200537,-0.00031573206,-0.009405866,0.0019259386,-0.038018208,5012,5012,0
493570023,493569672,3932170,3932170,-0.00045511097,-0.00037309693,0.00021870973,-0.011891087,0.0054001007,-0.05555908,5011,5011,0
