timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
558116192,558115680,3801098,3801098,-0.000211008,0.00014840612,-1.9464162e-05,-0.0027816677,0.006881667,-0.04391352,4995,4995,0,1
558615671,558615170,3801098,3801098,0.0005181277,0.000118646945,0.000105971856,-0.0016851678,0.0112148635,-0.050691795,4996,4996,0,1
559120168,559119665,3801098,3801098,-0.00033441038,0.00010274138,8.6814674e-05,0.006463854,0.0032306768,-0.06063904,5006,5006,0,1
559619646,559619144,3801098,3801098,0.00028723833,-0.00015328087,3.730108e-05,0.0019536486,0.012034236,-0.04807781,4991,4991,0,1
560119128,560118633,3801098,3801098,9.038714e-05,0.00010424654,-2.423605e-06,-0.0031653307,0.011991866,-0.042683497,4995,4995,0,1
560618626,560618122,3801098,3801098,-0.0003233258,2.1792368e-05,-0.00012820108,-0.0030726714,0.012226809,-0.050251443,4992,4992,0,1
561118112,561117610,3801098,3801098,-6.819415e-05,3.1764506e-05,-0.00015557425,0.0032929361,0.0072904476,-0.037298527,4995,4995,0,1
561617604,561617099,3801098,3801098,0.00081577065,0.00011694613,-2.8006198e-05,0.005972855,0.016642498,-0.0477806,4995,4995,0,1
562117072,562116586,3801098,3801098,0.000117244446,0.0002955312,-0.00022832974,0.0056534135,0.007903137,-0.04886478,4995,4995,0,1
562616616,562616073,3801098,3801098,-0.00010818555,0.00011699709,-5.0353952e-05,0.0017307788,0.006546848,-0.04498581,4995,4995,0,1
563116063,563115560,3801098,3801098,0.0003569743,9.0666785e-05,7.57102e-05,0.004477816,0.01601637,-0.04168341,4995,4995,0,1
563620539,563620046,3801098,3801098,-2.5462537e-05,-0.0002437422,-9.777429e-05,0.0056484053,0.013977711,-0.050682325,5000,5000,0,1
564120012,564119525,3801098,3801098,-3.4661713e-05,-0.000112388225,0.0001061058,0.004920305,0.010756815,-0.05461065,4994,4994,0,1
564614513,564614015,3801098,3801098,-0.0004458469,5.7163026e-05,2.1791242e-05,0.0028189314,0.0105890315,-0.05563779,4995,4995,0,1
565118985,565118495,3801098,3801098,-0.00018279938,-0.00029006338,2.7644703e-05,0.0069332384,0.012736841,-0.054183725,4995,4995,0,1
565618486,565617979,3801098,3801098,-0.00026169934,-0.00021764843,1.4292918e-05,0.0036088915,0.010221569,-0.06123163,4995,4995,0,1
566117962,566117462,3801098,3801098,-5.5934415e-05,3.761089e-05,0.00013480376,0.005670398,0.009119919,-0.053533517,4995,4995,0,1
566617439,566616945,3801098,3801098,0.0001526843,0.00015200116,0.00020333669,-0.0009932755,0.009760597,-0.05103413,4995,4995,0,1
567116922,567116428,3801098,3801098,0.00019650422,7.2106355e-05,0.0001349772,-0.000604959,0.005495207,-0.040005263,4995,4995,0,1
567621427,567620907,3801098,3801098,-4.1301777e-05,5.116458e-05,0.00011538292,0.004201467,0.011206958,-0.04961259,4992,4992,0,1
568115909,568115396,3801098,3801098,-7.7428056e-05,2.2203487e-05,-1.0534825e-05,0.0012139325,0.009534087,-0.0482614,4995,4995,0,1
