timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
467107465,467107117,3932170,3932170,-5.8870305e-06,-3.2014068e-06,-4.325897e-06,-0.00094833755,-0.00078144786,-0.048303083,5012,5012,0
467112493,467112185,3932170,3932170,-8.393341e-06,-5.5739965e-06,-3.6403217e-06,-0.0009064089,-0.0007597041,-0.049044076,5068,5068,0
467613670,467613331,3932170,3932170,1.6863517e-06,8.077518e-06,-6.4753854e-06,-0.0009188513,-0.0006067356,-0.04857591,5029,5029,0
468114811,468114501,3932170,3932170,7.3367473e-06,-1.6316018e-06,-2.9548423e-06,-0.00091323396,-0.0008172804,-0.04849661,5012,5012,0
468611026,468610677,3932170,3932170,-1.0677692e-06,-1.1957835e-06,-4.501102e-06,-0.00088076515,-0.0008229841,-0.04813693,4990,4990,0
469112176,469111864,3932170,3932170,4.9800924e-06,2.4399628e-06,-3.4268116e-06,-0.0009480716,-0.00078272825,-0.04835161,5012,5012,0
469608419,469608053,3932170,3932170,1.03909515e-05,3.7461173e-06,-2.4540604e-06,-0.00096365885,-0.0006213258,-0.0484046,5016,5016,0
470109574,470109226,3932170,3932170,-1.6783699e-06,-4.9380333e-06,3.4873449e-06,-0.0009900534,-0.0006881479,-0.048341315,5013,5013,0
470610744,470610438,3932170,3932170,-3.592036e-06,-4.4091057e-06,-2.453998e-06,-0.0009856388,-0.0005344724,-0.048362903,5009,5009,0
471111904,471111598,3932170,3932170,1.0396292e-06,-2.6259013e-06,-1.4580119e-06,-0.00085218274,-0.00069296005,-0.048435833,5012,5012,0
471613191,471612785,3932170,3932170,5.8249625e-06,-6.111171e-06,1.4413639e-06,-0.00090466376,-0.0007502243,-0.0484472,5012,5012,0
472114270,472113971,3932170,3932170,8.298043e-06,1.6159439e-06,-2.7141505e-06,-0.0009547617,-0.0006428192,-0.04842232,5011,5011,0
472610505,472610145,3932170,3932170,9.215753e-06,2.0466139e-06,-2.3945329e-06,-0.00084708934,-0.00080947625,-0.048493985,5011,5011,0
473111633,473111333,3932170,3932170,-3.7657483e-06,-5.283597e-06,-5.3085787e-06,-0.0008381081,-0.00073550385,-0.048483577,5013,5013,0
473612877,473612520,3932170,3932170,3.120875e-06,4.258423e-06,-3.8794037e-06,-0.0009448517,-0.0006328771,-0.048533667,5014,5014,0
474114060,474113704,3932170,3932170,2.1708527e-07,-3.177268e-07,-7.918175e-06,-0.00091393845,-0.0007492669,-0.048492316,5012,5012,0
474610270,474609878,3932170,3932170,-8.785068e-06,-3.6849458e-06,-5.6180643e-06,-0.0007498851,-0.0006666457,-0.048395507,5011,5011,0
475111398,475111063,3932170,3932170,-5.554834e-06,1.5477773e-06,-3.03526e-06,-0.0009880959,-0.0006670722,-0.04852554,5011,5011,0
475612651,475612252,3932170,3932170,4.170852e-06,-7.3554515e-06,2.5200728e-07,-0.0009331199,-0.0007705261,-0.04849016,5015,5015,0
476108769,476108423,3932170,3932170,2.7996691e-06,-1.3338648e-06,-4.269044e-06,-0.00085791305,-0.00063283375,-0.048463747,5012,5012,0
476609966,476609608,3932170,3932170,-4.4587742e-07,1.0322802e-05,-5.028928e-06,-0.0010132965,-0.0007585322,-0.04835789,5012,5012,0
477111094,477110794,3932170,3932170,4.402521e-06,-1.8845964e-07,-4.9069604e-06,-0.0008896403,-0.0007304585,-0.048503898,5012,5012,0
477612378,477611979,3932170,3932170,-1.6287149e-06,4.587308e-06,-3.4407124e-06,-0.00079931563,-0.0007045276,-0.04842628,5012,5012,0
478113508,478113164,3932170,3932170,-3.1314417e-07,1.2827844e-06,5.636396e-06,-0.0010185369,-0.0007239732,-0.04835294,5011,5011,0
