timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
94857797,94857488,3932170,3932170,1.2740732e-05,6.372145e-07,1.4617959e-06,-0.0018640467,-0.0038749222,-0.048311327,5012,5012,0
94862810,94862498,3932170,3932170,1.3364153e-05,-4.8931956e-06,4.8391144e-06,-0.0017923475,-0.0039075613,-0.048258986,5010,5010,0
95359039,95358648,3932170,3932170,7.1107655e-07,-1.1230653e-05,3.4661678e-06,-0.0018877831,-0.00398722,-0.048425686,5015,5015,0
95860186,95859803,3932170,3932170,1.224727e-05,-1.1717788e-06,1.0914846e-05,-0.0018305371,-0.0038323286,-0.04833676,5012,5012,0
96361358,96360962,3932170,3932170,1.0312471e-05,-6.5697345e-06,2.3150285e-07,-0.0018974983,-0.0037908885,-0.048374068,5012,5012,0
96857465,96857110,3932170,3932170,1.70608e-05,-7.933669e-06,3.5502255e-06,-0.0018985234,-0.003946103,-0.0483035,5013,5013,0
97358621,97358270,3932170,3932170,8.767732e-06,-9.353229e-06,-1.1569352e-06,-0.0020122693,-0.003932529,-0.048309192,5011,5011,0
97859723,97859426,3932170,3932170,1.376647e-05,-8.764995e-06,5.111591e-06,-0.0019746157,-0.0039101196,-0.04829537,5012,5012,0
98360898,98360600,3932170,3932170,2.9127557e-06,-4.553065e-06,2.6663422e-06,-0.0019091825,-0.003901353,-0.04802052,4989,4989,0
98857035,98856736,3932170,3932170,2.9911944e-06,-5.30467e-06,1.2665637e-06,-0.0017882532,-0.0037377372,-0.048378408,5016,5016,0
99358295,99357933,3932170,3932170,1.6962784e-05,-2.2715549e-06,3.0118345e-06,-0.0019160677,-0.0038826566,-0.0482432,5008,5008,0
99859359,99859059,3932170,3932170,1.5210131e-05,-5.4485367e-06,1.4973367e-06,-0.0018416395,-0.0039782403,-0.04821237,5020,5020,0
100355501,100355197,3932170,3932170,1.1987168e-05,-1.2186545e-05,5.7030047e-06,-0.0018605691,-0.0038909325,-0.048433647,5012,5012,0
100856709,100856356,3932170,3932170,1.1185986e-05,-5.803159e-06,-1.4123286e-06,-0.0018142445,-0.0039504436,-0.04820501,5011,5011,0
101357863,101357516,3932170,3932170,7.5127627e-06,3.6473668e-07,7.684918e-06,-0.0018374872,-0.0038313468,-0.048321087,5012,5012,0
101859027,101858674,3932170,3932170,1.1765941e-05,-4.5272977e-06,3.9631555e-06,-0.0019359711,-0.0038924648,-0.04821655,5012,5012,0
102360135,102359834,3932170,3932170,1.5568421e-05,-4.625212e-06,-8.4292246e-08,-0.0019936603,-0.0038679005,-0.048215587,5006,5006,0
102861292,102860993,3932170,3932170,8.081429e-06,-8.803262e-06,1.675683e-06,-0.0018402786,-0.003867022,-0.04825076,5012,5012,0
103362493,103362152,3932170,3932170,3.1929242e-06,-1.4457735e-06,-4.3241747e-07,-0.001879168,-0.003910503,-0.04823355,5011,5011,0
103858640,103858300,3932170,3932170,1.3564277e-05,-4.727166e-06,3.863663e-06,-0.0019705412,-0.0039394414,-0.048345782,5012,5012,0
104359761,104359459,3932170,3932170,7.675961e-06,2.3722416e-07,2.3486325e-06,-0.0019225365,-0.003880168,-0.04824134,5011,5011,0
104855970,104855608,3932170,3932170,2.7279023e-06,-5.680609e-06,-4.3360083e-07,-0.0017235004,-0.0040871887,-0.048333626,5013,5013,0
105357068,105356767,3932170,3932170,1.4671762e-05,-4.4760054e-06,3.5425483e-06,-0.0017894449,-0.003977794,-0.048276708,5012,5012,0
105858276,105857926,3932170,3932170,1.5830656e-05,-6.1435153e-06,5.7319685e-06,-0.001767558,-0.003870996,-0.048381105,5010,5010,0
