timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
1592003101,1592002738,3932170,3932170,-1.9067269e-05,-2.6369536e-05,-1.8413126e-05,-0.0004615296,0.00033509426,-0.047666136,4978,4978,0
1592008114,1592007745,3932170,3932170,-2.7907532e-05,-2.9376552e-05,-2.4878405e-05,-0.00035612733,0.0001801101,-0.04776184,5007,5007,0
1592504352,1592504047,3932170,3932170,-3.5535195e-05,-2.4209745e-05,3.389463e-06,-0.00020557013,-0.00020177555,-0.04773644,5014,5014,0
1593005715,1593005359,3932170,3932170,1.3766041e-05,7.5565786e-06,8.222646e-06,-0.00078087085,-0.0006451704,-0.047630936,5012,5012,0
1593501960,1593501661,3932170,3932170,-8.540171e-06,-1.0418072e-05,1.8164754e-05,-0.0008499911,0.00023063578,-0.04771222,5012,5012,0
1594003375,1594002975,3932170,3932170,-7.307312e-06,-6.494589e-06,-8.05368e-06,-0.0005860648,0.0003876609,-0.047716398,5014,5014,0
1594504595,1594504295,3932170,3932170,-1.43371335e-05,-1.1489707e-05,1.4872225e-05,-0.00059421884,-1.2187483e-05,-0.04774479,5020,5020,0
1595000993,1595000589,3932170,3932170,-1.3236788e-05,-1.0610199e-05,3.684896e-06,-0.00062190526,-2.4496065e-05,-0.04770777,5012,5012,0
1595502250,1595501903,3932170,3932170,-1.1091862e-05,-1.8873203e-05,3.0350454e-06,-0.00059632765,0.00022901347,-0.04784091,5013,5013,0
1596003562,1596003217,3932170,3932170,-1.2842863e-05,-2.2706008e-05,1.50361975e-05,-0.0004481079,-7.486359e-05,-0.047721762,5013,5013,0
