timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
587534493,587533976,3801098,3801098,-1.9756737e-05,1.4543824e-05,1.3783857e-05,-0.00047221564,0.0017977571,-0.049057487,4993,4993,0,1
588033976,588033450,3801098,3801098,0.00012220672,0.00015250573,7.2530616e-05,-0.0033927804,0.0024594658,-0.049215995,4994,4994,0,1
588528437,588527930,3801098,3801098,0.0004469001,-0.00023873095,6.6088876e-05,0.002420833,0.0056387284,-0.05223927,4995,4995,0,1
589027908,589027405,3801098,3801098,-3.6476256e-05,-2.5923e-05,7.462829e-06,-0.0026274435,0.003492997,-0.046076104,4994,4994,0,1
589527470,589526880,3801098,3801098,-3.498226e-05,-4.9830025e-05,-2.8981978e-05,0.0023555774,0.0036939376,-0.04882159,4994,4994,0,1
590031985,590031350,3801098,3801098,0.00023221395,-8.707239e-05,9.848376e-05,0.00093669194,0.0030843688,-0.049139164,4989,4989,0,1
590531352,590530824,3801098,3801098,0.0002161551,-3.0558126e-06,-6.1575054e-05,0.00015392907,0.002333432,-0.04870883,4994,4994,0,1
591030784,591030298,3801098,3801098,6.913096e-05,8.304171e-05,8.011284e-05,0.0016594871,0.000531067,-0.050130807,4995,4995,0,1
591530271,591529772,3801098,3801098,0.0001694633,-0.00017797959,0.00012996954,0.0018970608,-0.0022132236,-0.049345784,4995,4995,0,1
592029740,592029245,3801098,3801098,-3.079926e-05,0.0002251596,0.00015564429,-0.002572542,0.0012706346,-0.051545892,4995,4995,0,1
592529203,592528718,3801098,3801098,2.7996683e-05,7.107513e-05,-7.956115e-06,0.0046101254,-0.00012800822,-0.048661612,4995,4995,0,1
593028687,593028191,3801098,3801098,-0.00013022666,-9.112232e-05,0.00011850084,0.0021130976,0.0041101724,-0.050045297,4995,4995,0,1
593528148,593527663,3801098,3801098,4.003661e-05,-1.01980795e-05,5.5074426e-05,-0.0018887785,0.0027081284,-0.051454827,4995,4995,0,1
594032638,594032129,3801098,3801098,-0.00029858123,0.00011364135,4.2811826e-05,-0.0031484924,0.00032872646,-0.0494113,4986,4986,0,1
594532224,594531604,3801098,3801098,-7.3882375e-06,0.00013550346,-6.631393e-05,-0.0013806485,0.0007481531,-0.050829988,4999,4999,0,1
595031602,595031087,3801098,3801098,-0.00012653533,0.00015430847,4.056578e-05,-0.00019013023,0.0024973985,-0.04911549,5007,5007,0,1
595531083,595530548,3801098,3801098,-0.0001994358,-8.61538e-06,1.512142e-05,0.001552133,-0.0041651316,-0.04891487,5001,5001,0,1
596030520,596030020,3801098,3801098,0.00010679867,0.000106944266,8.7070526e-05,-0.0030167268,3.929079e-05,-0.049160592,5003,5003,0,1
596529980,596529482,3801098,3801098,0.00022496817,-9.8493736e-05,-2.2075224e-05,0.0022949446,0.00030058876,-0.049304146,4994,4994,0,1
597029447,597028952,3801098,3801098,-0.0001665488,-0.00013344863,1.6583455e-05,-0.0008157454,0.0026151887,-0.04802756,4994,4994,0,1
597528924,597528424,3801098,3801098,-0.00014568222,-0.00011169547,-4.3129867e-06,0.0005313007,0.0004931514,-0.049328726,4995,4995,0,1
598033408,598032892,3801098,3801098,1.889326e-06,1.9627336e-05,-3.5330697e-05,-0.0001327084,0.0020301016,-0.04871628,4987,4987,0,1
