timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
43308743,43308437,3932170,3932170,1.7558314e-05,1.762762e-05,9.961214e-06,-0.00039842076,0.0009630806,-0.048301242,4998,4998,0
43313786,43313448,3932170,3932170,1.2289083e-05,-6.4448204e-07,-2.2264164e-06,-0.0001946823,0.00093687326,-0.04855151,5011,5011,0
43814915,43814610,3932170,3932170,-1.3262112e-05,-1.4450941e-05,8.597872e-06,-0.0004158272,0.0007644199,-0.048593573,5011,5011,0
44311114,44310763,3932170,3932170,-3.93756e-06,-1.5989623e-05,-5.8799367e-07,-0.00029557414,0.0008119563,-0.048682503,5012,5012,0
44812233,44811926,3932170,3932170,-1.8364208e-05,1.2760975e-06,2.8769425e-06,-0.00042037028,0.0007801114,-0.048458233,5012,5012,0
45313452,45313092,3932170,3932170,-1.625402e-05,-8.342676e-07,1.5264271e-05,-0.0005546105,0.000944775,-0.04865601,5016,5016,0
45814554,45814254,3932170,3932170,-1.1893832e-05,3.8137227e-06,-3.7971736e-06,-0.0006756327,0.0009803841,-0.0485708,5013,5013,0
46310770,46310423,3932170,3932170,-1.3782164e-05,-2.8881573e-06,6.245993e-06,-0.0006015597,0.0009860515,-0.048634034,5030,5030,0
46811925,46811568,3932170,3932170,1.6089129e-05,1.2687351e-06,4.9432194e-05,-0.00014646191,-2.6073109e-05,-0.048591573,5010,5010,0
47313090,47312736,3932170,3932170,4.2128972e-06,0.0001001432,-6.967742e-05,-0.0019608587,0.0008205683,-0.047286376,5017,5017,0
47809232,47808883,3932170,3932170,-3.4047884e-05,3.8105845e-05,1.741167e-05,9.0228314e-05,0.0006697595,-0.0492597,5011,5011,0
48310446,48310047,3932170,3932170,-2.730035e-06,-4.408505e-06,-7.984304e-06,-0.0005220458,0.00068244187,-0.048747074,5012,5012,0
48811547,48811210,3932170,3932170,-2.6029197e-06,-1.7123604e-05,-1.6282438e-05,-0.0008260823,0.00073457987,-0.048416458,5009,5009,0
49312765,49312418,3932170,3932170,1.1990891e-06,-1.250073e-05,1.4722322e-05,-0.000442752,0.0008646947,-0.048768237,5057,5057,0
49813836,49813536,3932170,3932170,-1.6913655e-05,-2.2659285e-06,-1.4448681e-05,-0.00045157628,0.0010256704,-0.048572555,5012,5012,0
