timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
155271427,155270919,3801098,3801098,-6.637012e-05,-5.2784494e-06,-3.1368352e-05,0.0027502542,0.0019938617,-0.049113706,4991,4991,0,3
155775953,155775433,3801098,3801098,-2.2707653e-05,1.9172088e-05,-1.0613969e-05,0.0022080203,0.0018415727,-0.048817992,4995,4995,0,3
156275496,156274952,3801098,3801098,-2.8169161e-05,-1.6710788e-05,4.568017e-06,0.0026894754,0.0025824297,-0.04947607,4995,4995,0,3
156769986,156769476,3801098,3801098,-3.6302627e-06,9.101424e-06,8.7803784e-07,0.0026512735,0.001658019,-0.049365584,4995,4995,0,3
157269491,157268995,3801098,3801098,-1.7642482e-05,6.465037e-07,5.487298e-06,0.0015171807,0.0020232257,-0.0493726,4995,4995,0,3
157774002,157773509,3801098,3801098,8.429947e-07,7.2496778e-06,1.8542125e-06,0.0017844406,0.0016539879,-0.048906945,4995,4995,0,3
158273529,158273028,3801098,3801098,-2.3980545e-05,-2.0192733e-06,-1.5583054e-06,0.0026514782,0.0024774305,-0.049101207,4995,4995,0,3
158773039,158772547,3801098,3801098,-6.7817477e-06,1.1542038e-06,8.066703e-06,0.0027769152,0.0020903938,-0.049484335,4995,4995,0,3
159272590,159272067,3801098,3801098,-9.5583e-06,-4.3025225e-06,3.8279504e-06,0.0017072044,0.0021463677,-0.04878788,4996,4996,0,3
159772077,159771585,3801098,3801098,3.946791e-06,1.3602564e-05,8.591966e-06,0.003185902,0.002280996,-0.049235456,4995,4995,0,3
160271604,160271104,3801098,3801098,-1.7020135e-05,-4.133691e-06,8.441718e-06,0.001739029,0.0022410008,-0.049207017,4992,4992,0,3
160771126,160770623,3801098,3801098,-1.8042132e-05,1.4562017e-05,3.9227834e-06,0.0028153583,0.002125388,-0.04899912,4995,4995,0,3
161270652,161270149,3801098,3801098,-3.063036e-06,3.0151634e-06,-5.465737e-06,0.00187043,0.0025499475,-0.049173832,4999,4999,0,3
161775156,161774657,3801098,3801098,-1.0517848e-05,1.3738023e-05,-3.8559383e-06,0.0028503204,0.0025436531,-0.049013097,4995,4995,0,3
162274664,162274177,3801098,3801098,1.2654009e-06,-5.6598475e-07,2.459659e-06,0.0019448475,0.001973018,-0.04904622,4995,4995,0,3
162774193,162773697,3801098,3801098,-1.5438374e-05,-2.4789586e-05,5.708276e-06,0.0026492223,0.0026182546,-0.049206287,4995,4995,0,3
163273709,163273217,3801098,3801098,-2.1181222e-05,7.2094153e-06,3.179343e-06,0.0023364231,0.0020083436,-0.049068887,4995,4995,0,3
163773219,163772737,3801098,3801098,-7.632092e-06,2.0787282e-05,-4.116794e-06,0.0028309042,0.0022606251,-0.049170937,4996,4996,0,3
164272747,164272257,3801098,3801098,1.316474e-07,9.9400095e-06,8.5631757e-07,0.0020622574,0.0026653386,-0.048794623,4995,4995,0,3
164772277,164771778,3801098,3801098,-3.9964507e-05,-8.0811915e-05,2.3785735e-05,0.002892948,0.001387686,-0.049030583,4995,4995,0,3
165271797,165271299,3801098,3801098,-5.949754e-06,1.9515394e-06,-3.3390318e-06,0.002528441,0.0021083767,-0.04886417,4995,4995,0,3
