timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
78776879,78776581,3932170,3932170,7.7974e-06,-3.97163e-06,-9.283765e-06,-0.003514348,-0.0036348496,-0.048070915,5011,5011,0
78781896,78781592,3932170,3932170,6.1573674e-06,-1.0156864e-08,2.0096652e-06,-0.0032889207,-0.0035635403,-0.048063427,5011,5011,0
79278094,79277735,3932170,3932170,1.2564968e-05,6.571197e-06,-5.5004466e-06,-0.00338434,-0.003563115,-0.04821562,5016,5016,0
79779236,79778880,3932170,3932170,1.2862741e-05,-1.5492683e-06,-5.489806e-06,-0.003368171,-0.0034380723,-0.048070177,5010,5010,0
80275420,80275025,3932170,3932170,1.0969561e-05,-6.5544446e-06,8.930604e-06,-0.0034273514,-0.0035287268,-0.04819995,5015,5015,0
80776532,80776170,3932170,3932170,8.544142e-06,-6.329744e-06,2.1763603e-06,-0.0034798454,-0.0034987666,-0.048111297,5008,5008,0
81277664,81277320,3932170,3932170,9.042121e-06,-2.2243332e-06,-6.640822e-07,-0.0034176363,-0.0035223968,-0.048027314,5012,5012,0
81778776,81778470,3932170,3932170,8.348475e-06,2.9537475e-07,1.9688036e-06,-0.003611231,-0.0035090852,-0.04820842,5012,5012,0
82279962,82279620,3932170,3932170,7.775669e-06,3.3101078e-06,8.413838e-06,-0.003422533,-0.0035237342,-0.048233956,5012,5012,0
82781070,82780770,3932170,3932170,1.0096816e-05,2.9335501e-07,-6.757346e-06,-0.003564142,-0.00343848,-0.048099663,5012,5012,0
83277270,83276921,3932170,3932170,1.4892022e-05,1.0698511e-06,-2.5184966e-06,-0.0034059451,-0.0035250771,-0.048275735,5021,5021,0
83778402,83778059,3932170,3932170,1.0126374e-05,2.5344173e-06,2.63548e-06,-0.0033556055,-0.0035346881,-0.04803329,5011,5011,0
84279592,84279208,3932170,3932170,8.0348445e-06,3.961024e-06,-1.8264714e-06,-0.00352447,-0.0034898773,-0.048216186,5011,5011,0
84780654,84780358,3932170,3932170,1.4777612e-05,3.140575e-06,-1.1541745e-06,-0.003495654,-0.003396553,-0.04809931,5011,5011,0
85276852,85276497,3932170,3932170,7.49861e-06,8.391881e-07,1.094515e-06,-0.003441925,-0.0034685372,-0.048234306,5012,5012,0
85778009,85777647,3932170,3932170,8.096818e-06,1.0720288e-06,-3.3075953e-06,-0.003041931,-0.0031891041,-0.048486482,5011,5011,0
86279209,86278801,3932170,3932170,7.819081e-05,0.00021362305,0.0001998512,-0.000715235,-0.0067911567,-0.053615306,5016,5016,0
86775236,86774936,3932170,3932170,-0.00084572844,-0.00044952243,-0.00011241963,-0.010671789,-0.008555661,-0.046433117,4971,4971,0
87276474,87276129,3932170,3932170,0.00049241836,0.00017305496,2.827854e-06,-0.021666951,-0.0072250525,-0.03384522,5045,5045,0
87777584,87777235,3932170,3932170,0.0010852059,0.00058208604,-0.00018539236,0.007869239,0.00054975424,-0.020972105,5012,5012,0
88278781,88278389,3932170,3932170,-0.00011608093,0.00010648364,0.00045923635,0.008216698,-0.021372607,-0.059649825,5013,5013,0
88779879,88779534,3932170,3932170,-5.8717043e-05,-1.8296869e-05,-0.00034983063,-0.049773432,0.005786911,-0.030570393,5011,5011,0
89281031,89280684,3932170,3932170,0.00054026634,0.0015530044,-0.00038202712,0.013890314,0.00557438,-0.03362621,5011,5011,0
89782134,89781834,3932170,3932170,-0.0016542815,0.00046193303,-4.0059953e-05,-0.045872312,-0.031063166,-0.13614129,5012,5012,0
90278270,90277972,3932170,3932170,0.0001982528,-0.00023394228,0.00011000697,-0.004267477,-0.0057702377,-0.050910283,5007,5007,0
90779419,90779122,3932170,3932170,8.7296154e-05,4.884284e-05,6.997074e-05,-0.004364153,-0.0048584873,-0.051304363,5012,5012,0
91275557,91275259,3932170,3932170,4.0463447e-06,-1.5525136e-05,-5.739814e-05,-0.0040996196,-0.00324747,-0.04814836,5005,5005,0
91776704,91776409,3932170,3932170,-3.3180917e-05,-1.16032725e-05,-2.4698277e-06,-0.003731542,-0.003699096,-0.047905475,5011,5011,0
92277862,92277559,3932170,3932170,2.1362693e-07,-1.646974e-05,-1.6091111e-05,-0.0035334553,-0.0032412156,-0.048121598,5012,5012,0
92779073,92778709,3932170,3932170,5.2180976e-06,1.7435517e-06,1.5443851e-05,-0.0035808443,-0.0032053206,-0.048343174,5012,5012,0
93275205,93274847,3932170,3932170,1.839009e-05,-1.1050636e-06,-1.5349506e-05,-0.0035173744,-0.0032194383,-0.048043087,5012,5012,0
