timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
30042423,30041901,3801098,3801098,0.004988318,-0.0007476998,-0.0005763109,-0.0022175338,-0.011692929,-0.053733498,4999,4999,0,3
30541911,30541415,3801098,3801098,-0.00063878903,-0.00030389254,-7.5077915e-05,-0.0020446423,-0.014832164,-0.04428369,4994,4994,0,3
31041438,31040933,3801098,3801098,-0.00016717611,9.090502e-05,-8.500088e-05,-0.0016529247,-0.01587675,-0.048047833,4995,4995,0,3
31535959,31535456,3801098,3801098,-0.00013340372,-1.0757363e-05,-0.000108538225,0.0085404385,-0.010765073,-0.055363663,4996,4996,0,3
32040478,32039968,3801098,3801098,-0.00012884902,5.9311173e-05,0.00011427464,-0.0065103043,-0.010341451,-0.043243546,4995,4995,0,3
32539982,32539485,3801098,3801098,9.642142e-05,3.0939142e-07,4.3251886e-05,-0.00063680194,-0.014730787,-0.049460433,5000,5000,0,3
33039500,33039002,3801098,3801098,-0.0005206743,8.356361e-05,6.721019e-05,0.0032178513,-0.017569412,-0.047297828,4995,4995,0,3
33539016,33538519,3801098,3801098,-3.113749e-05,-0.00019279378,3.8452054e-05,-0.0007227718,-0.010694953,-0.048382275,4995,4995,0,3
34038534,34038036,3801098,3801098,0.00021261815,5.2974618e-05,6.527877e-05,-0.0025756152,-0.0064832373,-0.050933655,4995,4995,0,3
34538047,34537552,3801098,3801098,-9.09371e-05,-4.433662e-05,-3.0461326e-05,0.0020787665,-0.0075684856,-0.051452003,4995,4995,0,3
35037606,35037068,3801098,3801098,-4.0550272e-05,0.00010849462,-3.7558655e-06,0.0016360731,-0.014802425,-0.045970473,4995,4995,0,3
35537102,35536584,3801098,3801098,0.0004276079,0.00018493683,0.00011202211,-0.0060656373,-0.011301924,-0.04784876,4995,4995,0,3
36036595,36036100,3801098,3801098,-0.00027336026,-0.00079636293,-0.00016216107,0.019560996,-0.0013472983,-0.059901305,4996,4996,0,3
36541106,36540610,3801098,3801098,0.00089590397,0.00055194274,-7.1454604e-05,0.0049910685,0.01582745,-0.062844895,4995,4995,0,3
37040701,37040125,3801098,3801098,0.0015171134,-0.00022230399,-0.0018191397,-0.0037577627,0.012130796,-0.05829488,4995,4995,0,3
37540134,37539641,3801098,3801098,-0.001319232,5.0201416e-09,0.00012639162,-0.011725862,-0.03291035,-0.04114683,4996,4996,0,3
38039660,38039156,3801098,3801098,-0.0005351476,0.0003782678,9.289131e-05,-0.016319564,-0.020616915,-0.03926146,4995,4995,0,3
38539168,38538671,3801098,3801098,8.777443e-05,0.00037601835,-3.025114e-05,-0.011362133,-0.0053320215,-0.048314128,4995,4995,0,3
39038669,39038186,3801098,3801098,-0.00046176312,-0.00084925443,0.00017357184,-0.0017014005,-0.009551268,-0.049099617,4995,4995,0,3
39538194,39537701,3801098,3801098,-0.00020740223,5.9914208e-05,-1.0652693e-05,-8.982191e-05,-0.012416163,-0.046031617,4989,4989,0,3
40037719,40037217,3801098,3801098,-0.00012181119,1.9679914e-05,2.6909549e-05,-0.0006642103,-0.011994769,-0.048365746,4995,4995,0,3
40542215,40541728,3801098,3801098,-1.641944e-05,-4.334965e-05,3.1686654e-05,-0.0017210356,-0.011504238,-0.046161655,4995,4995,0,3
41041767,41041250,3801098,3801098,-4.4799992e-05,-4.3812848e-05,3.0734707e-05,-0.0019880682,-0.011274291,-0.04778666,5000,5000,0,3
41536254,41535767,3801098,3801098,-3.6613223e-05,-7.004503e-07,2.257639e-05,-0.001191927,-0.010246582,-0.048048656,4995,4995,0,3
42035779,42035284,3801098,3801098,-1.3446488e-05,4.4249505e-06,5.785588e-06,-0.001346699,-0.010291303,-0.04801369,4995,4995,0,3
42540283,42539796,3801098,3801098,-1.5373773e-05,2.7879385e-06,9.799381e-07,-0.0012303109,-0.010172135,-0.048138473,4995,4995,0,3
43039800,43039313,3801098,3801098,-1.455685e-05,1.349754e-06,-2.8774696e-06,-0.0011564379,-0.010040388,-0.048052195,4995,4995,0,3
43539342,43538831,3801098,3801098,-8.851585e-06,-8.4322323e-07,6.018651e-06,-0.0011684761,-0.009988141,-0.04815589,4996,4996,0,3
44038864,44038361,3801098,3801098,-8.331403e-06,-5.350079e-06,-5.3068948e-06,-0.0012374031,-0.009912239,-0.04826733,5007,5007,0,3
44538366,44537867,3801098,3801098,-1.1337594e-05,1.0844228e-06,1.1059437e-05,-0.0013074338,-0.0098494375,-0.04813401,4992,4992,0,3
