timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
257022168,257021659,3801098,3801098,-1.8787676e-05,1.945836e-05,3.1667496e-05,0.002006205,0.009135834,-0.04531768,4994,4994,0,1
257521615,257521121,3801098,3801098,-7.7698234e-05,-1.9259838e-05,5.78965e-05,-0.00067146774,0.012197055,-0.05572257,4995,4995,0,1
258021075,258020583,3801098,3801098,-0.00011710785,6.79973e-05,-0.0001567427,-0.005568088,0.0080283135,-0.042372633,4994,4994,0,1
258525541,258525047,3801098,3801098,-0.00012238754,4.879507e-05,0.000100086116,0.00035014338,0.008509365,-0.053327072,5001,5001,0,1
259025003,259024503,3801098,3801098,0.0009788178,-0.0006738894,-9.670196e-06,0.012439831,0.00929151,-0.055961072,4995,4995,0,1
259519473,259518970,3801098,3801098,-0.000646741,-0.00053856743,8.9859815e-05,0.003543182,-0.0049019055,-0.03683741,4994,4994,0,1
260023934,260023427,3801098,3801098,0.00017931408,-0.0001922656,-2.8252782e-05,0.025271425,0.0030830519,-0.051926233,4995,4995,0,1
260523386,260522891,3801098,3801098,-0.0020612106,-0.00023956675,-1.42366325e-05,-0.014959651,-0.00040451402,-0.050402693,4998,4998,0,1
261022834,261022348,3801098,3801098,-0.00062482,-0.00056861964,0.0002914113,0.011598737,-0.0005611695,-0.040437397,4994,4994,0,1
261522295,261521809,3801098,3801098,-0.0010058237,-0.00054062495,-0.00034144887,-0.017170299,0.0020092307,-0.043291517,4995,4995,0,1
262021755,262021269,3801098,3801098,-0.0011807281,-0.0007461388,-0.00016045314,0.012038463,0.015541532,-0.05444045,4994,4994,0,1
262526229,262525724,3801098,3801098,0.00036159,-0.00019524523,4.62411e-05,-0.003587736,0.005384989,-0.04384458,4995,4995,0,1
263020685,263020190,3801098,3801098,-0.005565134,0.0006627397,9.343946e-05,0.014272644,0.03541128,-0.059855346,4994,4994,0,1
263520166,263519651,3801098,3801098,0.0008465021,0.00032687373,-0.00016864362,0.0103920745,0.0065625343,-0.06369635,4994,4994,0,1
264024600,264024107,3801098,3801098,-0.0003190346,-0.000191293,-7.061311e-05,-0.005397946,-0.0029218467,-0.012712186,4994,4994,0,1
264524070,264523569,3801098,3801098,0.00061615225,-0.0002927215,-0.0007501533,0.010960402,0.027202269,-0.046903957,4995,4995,0,1
265023525,265023030,3801098,3801098,-0.0018055155,-0.00060202257,-0.002653933,0.020505674,0.039657824,-0.07389082,4995,4995,0,1
265522981,265522490,3801098,3801098,-0.001379813,-0.00012464331,0.00013482782,-0.0071511716,0.035531078,-0.06425623,4994,4994,0,1
266022446,266021950,3801098,3801098,-0.0011522144,8.180214e-05,-3.7313243e-05,-0.0007154629,-0.021081027,-0.057814542,4994,4994,0,1
266521905,266521411,3801098,3801098,0.0007406087,0.0010827428,-0.00074522494,0.026137691,0.009821162,-0.06890211,4991,4991,0,1
267021357,267020871,3801098,3801098,-0.0015415368,-0.0007378666,8.777962e-05,-0.01815703,-0.042698663,-0.024340522,4995,4995,0,1
267520835,267520332,3801098,3801098,0.0055466006,0.00012468176,-5.0191247e-05,-0.0360338,-0.020464335,-0.03610244,4995,4995,0,1
268025278,268024788,3801098,3801098,0.0029641038,-0.0002628293,-0.00060424657,-0.014014734,-0.02242374,-0.043849617,4996,4996,0,1
268524744,268524248,3801098,3801098,0.00020655553,6.74834e-05,-0.00063584966,-0.007928725,0.031925272,-0.05404399,4995,4995,0,1
269024219,269023711,3801098,3801098,-0.003915938,0.001258597,7.25866e-05,-0.014822212,-0.018853055,-0.051692624,4997,4997,0,1
269523661,269523167,3801098,3801098,0.0021511272,0.0007487052,0.00022379185,0.027749766,0.020193025,-0.05838991,4994,4994,0,1
270023117,270022626,3801098,3801098,0.0012758711,6.19859e-05,-0.000102709346,-0.0022129044,0.0012397396,-0.053781822,4994,4994,0,1
270522581,270522085,3801098,3801098,-0.002901145,-0.0010713715,7.271778e-05,-0.01024818,-0.045118906,-0.03757995,4994,4994,0,1
271022036,271021545,3801098,3801098,-0.002102867,-0.00048387205,-0.00019582966,-0.023179293,-0.0119689405,-0.03412763,4995,4995,0,1
271521499,271521004,3801098,3801098,0.00091419544,0.0001249383,0.00045846804,0.024919253,0.0129724145,-0.056823086,4995,4995,0,1
272020953,272020463,3801098,3801098,0.0017056697,0.0018559499,-0.0003130894,-0.0013834452,-0.021624131,-0.052865773,4995,4995,0,1
272525413,272524917,3801098,3801098,0.0007514183,-0.0051878016,-0.00010999652,-0.017131034,-0.012553313,-0.039035816,4995,4995,0,1
273024886,273024384,3801098,3801098,0.0006541014,0.0009936495,0.0005233381,0.024735784,0.0018463004,-0.06371375,4995,4995,0,1
273519341,273518849,3801098,3801098,0.0020235933,0.0010254857,-7.43795e-05,0.012249715,0.0034218144,-0.04932995,4998,4998,0,1
274023794,274023295,3801098,3801098,-0.0004868734,-5.9779086e-05,0.00017178811,-0.0014629794,0.03786869,-0.05566264,4994,4994,0,1
274523250,274522753,3801098,3801098,-0.0010534297,0.0001326489,-0.0002010704,0.019955005,0.015675701,-0.062027387,4993,4993,0,1
275022699,275022214,3801098,3801098,0.00069969025,5.748801e-05,-5.7178117e-05,-0.019747272,-0.034281835,-0.04171483,4988,4988,0,1
275522172,275521680,3801098,3801098,-0.00060525665,-0.00016163019,3.4528108e-05,-0.008611662,0.042815316,-0.037866227,5003,5003,0,1
276021622,276021130,3801098,3801098,-0.0006487015,0.0002776887,-1.8586315e-05,0.008877651,-0.004303447,-0.03872498,4994,4994,0,1
276526082,276525583,3801098,3801098,-0.00061146036,-0.00021236594,0.00020767006,-0.01419992,-0.035278596,-0.049163323,4994,4994,0,1
277020542,277020047,3801098,3801098,-0.002444304,-9.33723e-05,-7.191745e-05,-0.031440433,-0.015351086,-0.024256885,4994,4994,0,1
