timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
82286280,82285937,3932170,3932170,4.096764e-06,-7.905965e-06,2.9461878e-06,-0.0029137747,-0.007445095,-0.047849618,5011,5011,0
82291301,82290949,3932170,3932170,4.5117565e-07,-1.2006277e-05,1.6282105e-07,-0.0029352289,-0.0074526025,-0.047916275,5012,5012,0
82787386,82787087,3932170,3932170,1.4967393e-05,-5.796117e-06,6.7923895e-07,-0.0029259964,-0.0073534595,-0.047984354,5012,5012,0
83288630,83288238,3932170,3932170,1.7236658e-05,-7.991475e-06,3.4787362e-07,-0.0030687016,-0.007447092,-0.04789007,5012,5012,0
83784736,83784377,3932170,3932170,1.4331398e-05,-3.6589868e-06,2.5104223e-06,-0.0028811232,-0.0072968816,-0.04788959,5012,5012,0
84285925,84285528,3932170,3932170,4.3332884e-06,-4.0766336e-06,5.0216054e-06,-0.003000767,-0.0073733046,-0.04797108,5012,5012,0
84786981,84786679,3932170,3932170,7.88689e-06,-8.2393135e-06,1.8872437e-06,-0.0029629632,-0.0073526045,-0.048020512,5012,5012,0
85288188,85287830,3932170,3932170,7.5168446e-06,-7.644055e-06,6.292624e-07,-0.0029406482,-0.007412836,-0.047938194,5008,5008,0
85789312,85788981,3932170,3932170,5.4732354e-06,-4.583625e-06,6.470996e-06,-0.0030496004,-0.0075025577,-0.047744475,5012,5012,0
86285466,86285120,3932170,3932170,1.47855935e-05,-8.035998e-06,1.5579677e-06,-0.0029117668,-0.00739734,-0.047833662,5011,5011,0
86786576,86786272,3932170,3932170,1.0583854e-05,-2.995734e-06,-4.425211e-06,-0.002831653,-0.0073956084,-0.04792142,5013,5013,0
87287771,87287422,3932170,3932170,1.6138923e-05,-1.0249244e-05,2.431164e-08,-0.003009705,-0.0073846807,-0.04784229,5010,5010,0
87788873,87788573,3932170,3932170,1.568648e-05,-4.4815715e-06,-1.1811024e-06,-0.0029491822,-0.007423912,-0.047877196,5012,5012,0
88290094,88289780,3932170,3932170,1.3586165e-05,-2.0790671e-06,1.2313265e-05,-0.003055546,-0.0075868596,-0.04844061,5065,5065,0
88786175,88785873,3932170,3932170,1.2763e-05,-9.313385e-06,-3.9624515e-06,-0.0030082087,-0.0072607696,-0.04796427,5019,5019,0
89287351,89287051,3932170,3932170,-2.7714366e-05,-2.8894998e-05,-0.00020966181,-0.0026075917,-0.0077349553,-0.047545623,5006,5006,0
89788472,89788164,3932170,3932170,5.945808e-05,-7.182533e-05,0.00031458272,0.0004374878,-0.008666054,-0.05048814,5012,5012,0
90284635,90284336,3932170,3932170,5.468238e-05,4.1729396e-05,-0.00018919351,0.0027281852,-0.011050227,-0.05213949,4972,4972,0
90785764,90785459,3932170,3932170,-9.8477256e-05,-3.559983e-05,-2.522241e-05,0.002985964,-0.008424322,-0.049486592,4982,4982,0
91286954,91286610,3932170,3932170,4.1633877e-05,4.44984e-05,3.7682887e-05,0.003420141,-0.0073354486,-0.048256446,4972,4972,0
91788063,91787755,3932170,3932170,-1.2644636e-05,-1.9536968e-05,-0.00010311437,-0.00045570557,-0.00274876,-0.051430535,5012,5012,0
92289203,92288906,3932170,3932170,-9.516566e-06,-0.00014506924,-8.620814e-06,-0.0019341449,-0.01115739,-0.04763932,5015,5015,0
92790409,92790058,3932170,3932170,-4.6069596e-05,-3.9905393e-05,-0.00010807872,-0.0027479217,-0.007558347,-0.048110522,5013,5013,0
93286537,93286195,3932170,3932170,-5.48928e-06,-3.7762096e-05,-6.9028647e-06,-0.0029254484,-0.0074992487,-0.047328226,5011,5011,0
