timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
84453769,84453459,3932170,3932170,8.5538795e-06,-2.7328755e-07,-2.9121302e-06,-0.0018513234,-0.0038896375,-0.048377603,5016,5016,0
84458774,84458464,3932170,3932170,1.5918753e-05,-2.5994837e-06,4.078569e-06,-0.0018969438,-0.0038035961,-0.048293505,5005,5005,0
84954908,84954610,3932170,3932170,1.40178545e-05,-7.1701047e-06,-2.302735e-06,-0.0018941225,-0.0039597256,-0.04818415,5011,5011,0
85456130,85455769,3932170,3932170,2.3629098e-06,-8.177829e-06,-4.97922e-06,-0.0018373578,-0.0038678139,-0.04825093,5014,5014,0
85957315,85956924,3932170,3932170,1.3628775e-05,-8.202274e-07,3.6184665e-07,-0.0018770451,-0.00401142,-0.048331384,5012,5012,0
86453492,86453072,3932170,3932170,1.9201966e-06,5.4374857e-07,8.869908e-06,-0.0018154659,-0.0040177503,-0.04830172,5014,5014,0
86954526,86954227,3932170,3932170,6.2969298e-06,-1.350914e-05,-2.0406915e-06,-0.0018477581,-0.0038943922,-0.048079178,4995,4995,0
87450772,87450373,3932170,3932170,1.7149896e-05,-1.5780139e-05,6.682222e-08,-0.0017753213,-0.0038632217,-0.048229616,5011,5011,0
87951842,87951531,3932170,3932170,6.9420666e-06,-1.0834274e-05,4.473607e-06,-0.0018875997,-0.0038938932,-0.048206646,5012,5012,0
88453034,88452688,3932170,3932170,5.2007085e-06,-7.826256e-06,-1.0888865e-06,-0.001957436,-0.0038872424,-0.048249323,5012,5012,0
88954163,88953847,3932170,3932170,5.934818e-06,-9.914874e-06,1.551147e-06,-0.0018734103,-0.0038990893,-0.048232358,5013,5013,0
89455397,89455004,3932170,3932170,5.3320787e-06,-1.2799275e-05,1.5559359e-06,-0.0018252608,-0.0037968308,-0.048246108,5013,5013,0
89956517,89956160,3932170,3932170,9.158967e-06,-2.5958243e-06,-1.4020568e-06,-0.0017673649,-0.0037838854,-0.04826622,5011,5011,0
90452649,90452307,3932170,3932170,8.345472e-06,-4.6833925e-06,1.7730297e-06,-0.0020738859,-0.0039955922,-0.048122734,5012,5012,0
90953774,90953465,3932170,3932170,8.629859e-06,-1.8918553e-06,5.4306806e-06,-0.0018698336,-0.0040067057,-0.048288003,5010,5010,0
91455025,91454622,3932170,3932170,9.080172e-06,-5.008695e-06,2.4740416e-06,-0.0018108999,-0.0038492668,-0.048318177,5011,5011,0
91956158,91955781,3932170,3932170,8.364564e-06,-3.3999563e-06,-4.573088e-06,-0.0020504496,-0.0038592238,-0.048252378,5012,5012,0
92452270,92451927,3932170,3932170,1.2706091e-05,-6.9414164e-06,8.955098e-08,-0.0019794384,-0.0038142372,-0.04827816,5011,5011,0
92953397,92953087,3932170,3932170,1.2602137e-05,-7.491978e-06,-4.105293e-07,-0.0018457797,-0.0039042933,-0.048192713,5006,5006,0
