timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
126160615,126160265,3932170,3932170,2.0123168e-06,-6.977489e-07,2.1023477e-06,-0.0037156746,-0.003139405,-0.048085444,5011,5011,0
126165634,126165283,3932170,3932170,6.1214273e-06,-3.9324486e-06,-5.5810874e-06,-0.003840929,-0.00319326,-0.048083097,5018,5018,0
126661765,126661413,3932170,3932170,1.47128085e-05,-5.6250765e-06,-2.6145522e-06,-0.0037780995,-0.0029009008,-0.04808791,5012,5012,0
127167936,127167590,3932170,3932170,7.523799e-06,-3.205317e-06,3.961517e-06,-0.0036725418,-0.0030485217,-0.048278876,5020,5020,0
127664024,127663717,3932170,3932170,9.67816e-06,-7.3978563e-06,-7.3073097e-06,-0.0036775058,-0.003123132,-0.04772261,4967,4967,0
128165210,128164859,3932170,3932170,1.7947568e-05,-7.179755e-06,7.488037e-06,-0.0038358278,-0.0031070586,-0.047972888,5010,5010,0
128666354,128666012,3932170,3932170,1.0612526e-05,-8.104236e-06,-6.0977886e-06,-0.0037071353,-0.0030058576,-0.048274003,5016,5016,0
129162500,129162200,3932170,3932170,1.972072e-05,-1.3612689e-06,-1.2857428e-06,-0.0036964312,-0.0031013405,-0.048614502,5064,5064,0
129663591,129663294,3932170,3932170,1.0285085e-05,1.7125342e-06,-5.792326e-07,-0.0037849825,-0.0030314233,-0.048161436,5012,5012,0
130164765,130164459,3932170,3932170,2.6015166e-05,2.8566152e-05,-4.3785526e-06,-0.0039053282,-0.0030804754,-0.047622725,4976,4976,0
130665930,130665592,3932170,3932170,3.926393e-06,1.9908519e-05,-1.6106158e-05,-0.0031437827,-0.0035259998,-0.049314424,5010,5010,0
131162036,131161737,3932170,3932170,-0.0003719977,8.787091e-05,-0.00027396658,-0.0044023534,0.011131516,-0.06344434,5015,5015,0
131663243,131662877,3932170,3932170,-0.00025400482,0.00011019944,-2.028608e-06,-0.01116594,-0.007332367,-0.04919334,5012,5012,0
132164376,132164027,3932170,3932170,0.0002486786,8.6872074e-05,-0.00054706953,-0.0062407465,-0.012786565,-0.07217681,5012,5012,0
132660466,132660165,3932170,3932170,-0.0003285228,-9.474947e-05,-0.0011061834,-0.01098815,0.004972585,-0.0729096,5012,5012,0
133161617,133161318,3932170,3932170,-0.00078725576,-0.0007026667,0.00019985288,0.008947819,-0.004557782,-0.0450905,5014,5014,0
133662766,133662461,3932170,3932170,-0.0010733983,0.00064546237,-0.00060759764,0.0008605466,-0.009554406,-0.08517167,5007,5007,0
134163906,134163610,3932170,3932170,-0.0022963455,0.0025527799,0.0002817477,0.006285884,0.012142216,-0.03932142,5009,5009,0
134665064,134664759,3932170,3932170,-0.004992916,0.005400398,0.00018111961,0.015000132,0.014111657,-0.034215767,5012,5012,0
135166259,135165907,3932170,3932170,0.0024836997,-0.00029787203,0.0017758587,0.024436872,0.034264844,-0.023907037,5012,5012,0
135667449,135667087,3932170,3932170,-0.00056565914,-0.0004592528,-0.00075370393,0.041925114,0.020088006,-0.03623801,5043,5043,0
136163490,136163193,3932170,3932170,-0.00021666872,-0.00019366686,5.6206227e-05,0.037501648,0.024318181,-0.031738296,5011,5011,0
136664710,136664343,3932170,3932170,0.00025836998,-7.8990684e-05,7.212637e-05,0.03210877,0.025573364,-0.029953169,5012,5012,0
137160834,137160479,3932170,3932170,0.000119284145,0.00012032543,0.0008818214,0.029072372,0.026011813,-0.032699317,5005,5005,0
137662046,137661628,3932170,3932170,-0.00038604208,-0.0004149284,-0.000778916,0.034977216,0.015219807,-0.029103328,5011,5011,0
138163138,138162787,3932170,3932170,0.0010257985,9.900542e-05,0.0009804534,0.028509853,0.03382601,-0.03879512,5022,5022,0
