timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
1508516575,1508516059,3801098,3801098,-7.0466835e-05,6.43188e-05,7.691719e-05,0.0024190214,-0.0010080771,-0.048697464,5005,5005,0,1
1509016003,1509015494,3801098,3801098,-5.168853e-06,-8.26174e-05,0.00012865206,0.0050096232,0.0024164494,-0.048376027,5008,5008,0,1
1509520403,1509519908,3801098,3801098,-6.455808e-05,8.4136824e-05,3.642043e-05,-0.0032420536,-0.0024387175,-0.049805567,4994,4994,0,1
1510019826,1510019340,3801098,3801098,-5.8325855e-05,-0.00010866527,-2.2555078e-05,0.0002117327,0.003708213,-0.049335945,4994,4994,0,1
1510519271,1510518772,3801098,3801098,7.3963e-05,0.00010781325,1.0116137e-05,-0.0027782647,0.004513464,-0.051038355,4994,4994,0,1
1511018703,1511018204,3801098,3801098,9.375649e-06,-4.9074413e-05,5.7627047e-05,-0.0015427137,-9.6499665e-05,-0.048547994,4994,4994,0,1
1511518137,1511517636,3801098,3801098,3.577062e-05,-0.00013548073,-1.13949745e-05,0.006038041,0.0046464433,-0.050566934,4994,4994,0,1
1512017576,1512017072,3801098,3801098,-3.0498359e-05,-3.6632468e-05,4.048929e-05,-0.00063063746,-0.0011167622,-0.045984525,4998,4998,0,1
1512517003,1512516502,3801098,3801098,0.00010985293,0.00013346171,6.990878e-05,-0.0030928215,0.0013994263,-0.049455516,4995,4995,0,1
1513016428,1513015934,3801098,3801098,-0.0001181472,-9.1064416e-05,2.1543605e-05,0.004730965,0.001617681,-0.051853165,4994,4994,0,1
1513520868,1513520362,3801098,3801098,-5.8005466e-05,-5.572526e-05,3.8773876e-05,0.0008263721,0.0046953037,-0.051209472,4995,4995,0,1
1514020288,1514019795,3801098,3801098,-6.8265355e-05,-0.00020477561,-3.741952e-06,0.00529936,0.0025619094,-0.04845181,4995,4995,0,1
1514519712,1514519228,3801098,3801098,-9.169136e-05,0.0003145344,7.754158e-05,-0.005124117,0.003689251,-0.049761835,4995,4995,0,1
1515019170,1515018661,3801098,3801098,-0.00029504602,-0.00029976945,-4.83749e-05,-0.0025968167,-0.00959198,-0.048007738,4995,4995,0,1
1515518589,1515518093,3801098,3801098,0.00073277,-0.00059165596,0.00020364442,-0.004902171,0.021919472,-0.050595302,4994,4994,0,1
1516018018,1516017525,3801098,3801098,-0.00010505098,0.0012804146,-0.00029046583,-0.0028863328,-0.008350919,-0.043999095,4994,4994,0,1
1516517458,1516516957,3801098,3801098,0.0011553811,0.0015126378,7.7937795e-05,0.008810888,-0.00470525,-0.0587886,4994,4994,0,1
1517016893,1517016400,3801098,3801098,-0.0016309147,-0.0012005367,5.4235903e-07,-0.015597525,0.00037013763,-0.04330121,5005,5005,0,1
1517521312,1517520816,3801098,3801098,0.00022082916,-0.00028285867,-0.00025838206,0.0065692104,0.001074755,-0.05819832,4994,4994,0,1
1518015749,1518015255,3801098,3801098,-0.00068853813,-0.0007909457,-0.00018778259,-0.009942154,-0.019468583,-0.05348291,4995,4995,0,1
1518515185,1518514687,3801098,3801098,-0.001522658,0.00050291524,0.00014040658,0.00052592065,0.009837673,-0.06662302,4994,4994,0,1
